"variable","total_n","known_TRUE","known_FALSE","prop_known","ucr39"
"placdth",30078,29618,460,0.9847064299488,"30"
"placdth",20408,20089,319,0.984368874951,"13"
"placdth",22394,22043,351,0.984326158792534,"14"
"placdth",7836,7713,123,0.984303215926493,"25"
"placdth",82453,81157,1296,0.984281954568057,"17"
"placdth",35285,34717,568,0.983902508147938,"7"
"placdth",27714,27264,450,0.983762719203291,"12"
"placdth",56361,55436,925,0.983587942016643,"27"
"placdth",19978,19650,328,0.983581940134148,"26"
"placdth",141183,138844,2339,0.983432849564041,"28"
"placdth",585,575,10,0.982905982905983,"1"
"placdth",28504,28013,491,0.982774347460006,"11"
"placdth",141185,138749,2436,0.982746042426603,"15"
"placdth",11384,11181,203,0.982167955024596,"5"
"placdth",53383,52408,975,0.981735758574827,"6"
"placdth",41077,40302,775,0.98113299413297,"9"
"placdth",26073,25574,499,0.980861427530395,"10"
"placdth",7380,7238,142,0.980758807588076,"25"
"placdth",134401,131799,2602,0.980640024999814,"24"
"placdth",158808,155733,3075,0.980636995617349,"8"
"placdth",412650,404627,8023,0.980557373076457,"37"
"placdth",85254,83575,1679,0.980305909400146,"39"
"placdth",387065,379347,7718,0.980060196607805,"21"
"placdth",36132,35397,735,0.979657920956493,"40"
"placdth",5471,5356,115,0.978980076768415,"42"
"placdth",45,44,1,0.977777777777778,"2"
"placdth",20421,19947,474,0.976788599970619,"13"
"placdth",2965,2896,69,0.97672849915683,"29"
"placdth",30627,29905,722,0.976426029320534,"30"
"placdth",68776,67141,1635,0.976227172269396,"16"
"placdth",798,779,19,0.976190476190476,"32"
"placdth",48277,47111,1166,0.97584771216107,"31"
"placdth",537,524,13,0.975791433891993,"1"
"placdth",79018,77099,1919,0.975714394188666,"17"
"placdth",19301,18826,475,0.975389876172219,"26"
"placdth",27962,27269,693,0.975216365066876,"12"
"placdth",35392,34506,886,0.97496609403255,"20"
"placdth",22653,22080,573,0.974705337041451,"14"
"placdth",40129,39096,1033,0.974258017892297,"38"
"placdth",35663,34736,927,0.974006673583266,"7"
"placdth",144287,140517,3770,0.973871519956753,"15"
"placdth",25777,25096,681,0.973581099429724,"23"
"placdth",28115,27366,749,0.973359416681487,"11"
"placdth",52444,51041,1403,0.973247654641141,"6"
"placdth",176474,171625,4849,0.972522864557952,"22"
"placdth",137419,133608,3811,0.972267299281759,"28"
"placdth",26088,25348,740,0.971634467954615,"10"
"placdth",17925,17415,510,0.971548117154812,"41"
"placdth",158269,153626,4643,0.970663869740758,"8"
"placdth",34,33,1,0.970588235294118,"2"
"placdth",34,33,1,0.970588235294118,"2"
"placdth",11208,10878,330,0.970556745182013,"5"
"placdth",53779,52184,1595,0.970341583145838,"27"
"placdth",129037,125186,3851,0.970155846772631,"24"
"placdth",414683,401963,12720,0.969325967063998,"37"
"placdth",84942,82279,2663,0.968649195921923,"39"
"placdth",41116,39825,1291,0.968601031228719,"9"
"placdth",37006,35835,1171,0.96835648273253,"40"
"placdth",9925,9605,320,0.967758186397985,"34"
"placdth",10345,9993,352,0.965973900434993,"3"
"placdth",960,924,36,0.9625,"32"
"placdth",36128,34742,1386,0.961636403897254,"20"
"placdth",25763,24772,991,0.961533982843613,"23"
"placdth",48959,47050,1909,0.961008190526767,"31"
"placdth",36473,35045,1428,0.9608477503907,"38"
"placdth",16885,16214,671,0.960260586319218,"41"
"placdth",177242,169648,7594,0.957154624750341,"22"
"placdth",13150,12571,579,0.95596958174905,"33"
"placdth",36358,34753,1605,0.955855657626932,"36"
"placdth",2226,2118,108,0.951482479784367,"35"
"placdth",9444,8894,550,0.941761965268954,"3"
"placdth",37798,35564,2234,0.94089634372189,"36"
"weekday",935,935,0,1,"1"
"weekday",24326,24326,0,1,"10"
"weekday",31749,31749,0,1,"11"
"weekday",23687,23687,0,1,"12"
"weekday",22833,22833,0,1,"13"
"weekday",21090,21090,0,1,"14"
"weekday",133861,133861,0,1,"15"
"weekday",68462,68462,0,1,"16"
"weekday",33,33,0,1,"2"
"weekday",26104,26104,0,1,"20"
"weekday",16974,16974,0,1,"23"
"weekday",167574,167574,0,1,"24"
"weekday",14985,14985,0,1,"25"
"weekday",25878,25878,0,1,"26"
"weekday",63769,63769,0,1,"27"
"weekday",14820,14820,0,1,"3"
"weekday",35554,35554,0,1,"31"
"weekday",409,409,0,1,"32"
"weekday",14275,14275,0,1,"33"
"weekday",10419,10419,0,1,"34"
"weekday",2648,2648,0,1,"35"
"weekday",42733,42733,0,1,"38"
"weekday",29260,29260,0,1,"40"
"weekday",4347,4347,0,1,"42"
"weekday",12724,12724,0,1,"5"
"weekday",57194,57194,0,1,"6"
"weekday",29115,29115,0,1,"7"
"weekday",152237,152237,0,1,"8"
"weekday",41557,41557,0,1,"9"
"weekday",782,782,0,1,"1"
"weekday",24881,24881,0,1,"10"
"weekday",31092,31092,0,1,"11"
"weekday",24365,24365,0,1,"12"
"weekday",22767,22767,0,1,"13"
"weekday",21408,21408,0,1,"14"
"weekday",131644,131644,0,1,"15"
"weekday",69366,69366,0,1,"16"
"weekday",49564,49564,0,1,"17"
"weekday",41,41,0,1,"2"
"weekday",18087,18087,0,1,"23"
"weekday",167905,167905,0,1,"24"
"weekday",14396,14396,0,1,"25"
"weekday",26094,26094,0,1,"26"
"weekday",65373,65373,0,1,"27"
"weekday",122085,122085,0,1,"28"
"weekday",4565,4565,0,1,"29"
"weekday",14504,14504,0,1,"3"
"weekday",26602,26602,0,1,"30"
"weekday",37284,37284,0,1,"31"
"weekday",404,404,0,1,"32"
"weekday",14097,14097,0,1,"33"
"weekday",10631,10631,0,1,"34"
"weekday",2524,2524,0,1,"35"
"weekday",315678,315678,0,1,"37"
"weekday",29416,29416,0,1,"40"
"weekday",12670,12670,0,1,"5"
"weekday",57519,57519,0,1,"6"
"weekday",29360,29360,0,1,"7"
"weekday",155628,155628,0,1,"8"
"weekday",42345,42345,0,1,"9"
"weekday",25326,25326,0,1,"10"
"weekday",30736,30736,0,1,"11"
"weekday",24930,24930,0,1,"12"
"weekday",22340,22340,0,1,"13"
"weekday",21508,21508,0,1,"14"
"weekday",132412,132412,0,1,"15"
"weekday",71439,71439,0,1,"16"
"weekday",53859,53859,0,1,"17"
"weekday",37,37,0,1,"2"
"weekday",19260,19260,0,1,"23"
"weekday",163758,163758,0,1,"24"
"weekday",25369,25369,0,1,"26"
"weekday",62085,62085,0,1,"27"
"weekday",123059,123059,0,1,"28"
"weekday",4498,4498,0,1,"29"
"weekday",14192,14192,0,1,"3"
"weekday",27076,27076,0,1,"30"
"weekday",39511,39511,0,1,"31"
"weekday",418,418,0,1,"32"
"weekday",13907,13907,0,1,"33"
"weekday",10487,10487,0,1,"34"
"weekday",2234,2234,0,1,"35"
"weekday",44091,44091,0,1,"38"
"weekday",4627,4627,0,1,"42"
"weekday",12341,12341,0,1,"5"
"weekday",56923,56923,0,1,"6"
"weekday",29827,29827,0,1,"7"
"weekday",156158,156158,0,1,"8"
"weekday",41870,41870,0,1,"9"
"weekday",788,788,0,1,"1"
"weekday",25514,25514,0,1,"10"
"weekday",30462,30462,0,1,"11"
"weekday",25464,25464,0,1,"12"
"weekday",21950,21950,0,1,"13"
"weekday",21561,21561,0,1,"14"
"weekday",133867,133867,0,1,"15"
"weekday",73315,73315,0,1,"16"
"weekday",58871,58871,0,1,"17"
"weekday",41,41,0,1,"2"
"weekday",173268,173268,0,1,"22"
"weekday",20270,20270,0,1,"23"
"weekday",162884,162884,0,1,"24"
"weekday",13827,13827,0,1,"25"
"weekday",24968,24968,0,1,"26"
"weekday",65726,65726,0,1,"27"
"weekday",124856,124856,0,1,"28"
"weekday",4084,4084,0,1,"29"
"weekday",14111,14111,0,1,"3"
"weekday",27290,27290,0,1,"30"
"weekday",41009,41009,0,1,"31"
"weekday",381,381,0,1,"32"
"weekday",14279,14279,0,1,"33"
"weekday",10725,10725,0,1,"34"
"weekday",2295,2295,0,1,"35"
"weekday",338590,338590,0,1,"37"
"weekday",45720,45720,0,1,"38"
"weekday",5244,5244,0,1,"42"
"weekday",12213,12213,0,1,"5"
"weekday",56777,56777,0,1,"6"
"weekday",30291,30291,0,1,"7"
"weekday",157801,157801,0,1,"8"
"weekday",41921,41921,0,1,"9"
"weekday",720,720,0,1,"1"
"weekday",25511,25511,0,1,"10"
"weekday",29575,29575,0,1,"11"
"weekday",25453,25453,0,1,"12"
"weekday",21507,21507,0,1,"13"
"weekday",21603,21603,0,1,"14"
"weekday",134682,134682,0,1,"15"
"weekday",74289,74289,0,1,"16"
"weekday",63468,63468,0,1,"17"
"weekday",34,34,0,1,"2"
"weekday",21956,21956,0,1,"23"
"weekday",157903,157903,0,1,"24"
"weekday",13057,13057,0,1,"25"
"weekday",24726,24726,0,1,"26"
"weekday",65238,65238,0,1,"27"
"weekday",126430,126430,0,1,"28"
"weekday",3920,3920,0,1,"29"
"weekday",13709,13709,0,1,"3"
"weekday",42497,42497,0,1,"31"
"weekday",548,548,0,1,"32"
"weekday",14411,14411,0,1,"33"
"weekday",10565,10565,0,1,"34"
"weekday",2162,2162,0,1,"35"
"weekday",45104,45104,0,1,"38"
"weekday",5530,5530,0,1,"42"
"weekday",56013,56013,0,1,"6"
"weekday",30813,30813,0,1,"7"
"weekday",158198,158198,0,1,"8"
"weekday",42038,42038,0,1,"9"
"weekday",661,661,0,1,"1"
"weekday",25580,25580,0,1,"10"
"weekday",29030,29030,0,1,"11"
"weekday",25956,25956,0,1,"12"
"weekday",20968,20968,0,1,"13"
"weekday",21451,21451,0,1,"14"
"weekday",134435,134435,0,1,"15"
"weekday",65978,65978,0,1,"17"
"weekday",43,43,0,1,"2"
"weekday",23095,23095,0,1,"23"
"weekday",150251,150251,0,1,"24"
"weekday",11864,11864,0,1,"25"
"weekday",23736,23736,0,1,"26"
"weekday",59726,59726,0,1,"27"
"weekday",3692,3692,0,1,"29"
"weekday",13115,13115,0,1,"3"
"weekday",27058,27058,0,1,"30"
"weekday",42512,42512,0,1,"31"
"weekday",698,698,0,1,"32"
"weekday",14234,14234,0,1,"33"
"weekday",10538,10538,0,1,"34"
"weekday",2247,2247,0,1,"35"
"weekday",349644,349644,0,1,"37"
"weekday",45277,45277,0,1,"38"
"weekday",5395,5395,0,1,"42"
"weekday",11883,11883,0,1,"5"
"weekday",53815,53815,0,1,"6"
"weekday",31800,31800,0,1,"7"
"weekday",158190,158190,0,1,"8"
"weekday",41362,41362,0,1,"9"
"weekday",653,653,0,1,"1"
"weekday",25837,25837,0,1,"10"
"weekday",28923,28923,0,1,"11"
"weekday",26421,26421,0,1,"12"
"weekday",20909,20909,0,1,"13"
"weekday",21679,21679,0,1,"14"
"weekday",75207,75207,0,1,"16"
"weekday",71611,71611,0,1,"17"
"weekday",47,47,0,1,"2"
"weekday",174140,174140,0,1,"22"
"weekday",24926,24926,0,1,"23"
"weekday",143789,143789,0,1,"24"
"weekday",11848,11848,0,1,"25"
"weekday",23694,23694,0,1,"26"
"weekday",63098,63098,0,1,"27"
"weekday",131013,131013,0,1,"28"
"weekday",3488,3488,0,1,"29"
"weekday",12597,12597,0,1,"3"
"weekday",27589,27589,0,1,"30"
"weekday",43944,43944,0,1,"31"
"weekday",767,767,0,1,"32"
"weekday",14577,14577,0,1,"33"
"weekday",10457,10457,0,1,"34"
"weekday",2232,2232,0,1,"35"
"weekday",29930,29930,0,1,"36"
"weekday",370232,370232,0,1,"37"
"weekday",45711,45711,0,1,"38"
"weekday",18215,18215,0,1,"41"
"weekday",5222,5222,0,1,"42"
"weekday",11545,11545,0,1,"5"
"weekday",53315,53315,0,1,"6"
"weekday",32793,32793,0,1,"7"
"weekday",159405,159405,0,1,"8"
"weekday",41546,41546,0,1,"9"
"weekday",658,658,0,1,"1"
"weekday",26256,26256,0,1,"10"
"weekday",28393,28393,0,1,"11"
"weekday",26665,26665,0,1,"12"
"weekday",20626,20626,0,1,"13"
"weekday",22002,22002,0,1,"14"
"weekday",138090,138090,0,1,"15"
"weekday",72446,72446,0,1,"17"
"weekday",38,38,0,1,"2"
"weekday",23867,23867,0,1,"23"
"weekday",8660,8660,0,1,"25"
"weekday",22538,22538,0,1,"26"
"weekday",56391,56391,0,1,"27"
"weekday",3338,3338,0,1,"29"
"weekday",12165,12165,0,1,"3"
"weekday",45386,45386,0,1,"31"
"weekday",767,767,0,1,"32"
"weekday",14468,14468,0,1,"33"
"weekday",10526,10526,0,1,"34"
"weekday",2324,2324,0,1,"35"
"weekday",45694,45694,0,1,"38"
"weekday",5631,5631,0,1,"42"
"weekday",11365,11365,0,1,"5"
"weekday",53605,53605,0,1,"6"
"weekday",33492,33492,0,1,"7"
"weekday",158786,158786,0,1,"8"
"weekday",41257,41257,0,1,"9"
"weekday",561,561,0,1,"1"
"weekday",26135,26135,0,1,"10"
"weekday",29120,29120,0,1,"11"
"weekday",27346,27346,0,1,"12"
"weekday",20560,20560,0,1,"13"
"weekday",21884,21884,0,1,"14"
"weekday",139414,139414,0,1,"15"
"weekday",71459,71459,0,1,"16"
"weekday",74648,74648,0,1,"17"
"weekday",42,42,0,1,"2"
"weekday",23992,23992,0,1,"23"
"weekday",136193,136193,0,1,"24"
"weekday",8239,8239,0,1,"25"
"weekday",21991,21991,0,1,"26"
"weekday",52783,52783,0,1,"27"
"weekday",3055,3055,0,1,"29"
"weekday",29253,29253,0,1,"30"
"weekday",46495,46495,0,1,"31"
"weekday",772,772,0,1,"32"
"weekday",14650,14650,0,1,"33"
"weekday",10459,10459,0,1,"34"
"weekday",2454,2454,0,1,"35"
"weekday",44299,44299,0,1,"38"
"weekday",82873,82873,0,1,"39"
"weekday",5852,5852,0,1,"42"
"weekday",11407,11407,0,1,"5"
"weekday",53648,53648,0,1,"6"
"weekday",34148,34148,0,1,"7"
"weekday",158889,158889,0,1,"8"
"weekday",41018,41018,0,1,"9"
"weekday",585,585,0,1,"1"
"weekday",26073,26073,0,1,"10"
"weekday",28504,28504,0,1,"11"
"weekday",27714,27714,0,1,"12"
"weekday",20408,20408,0,1,"13"
"weekday",22394,22394,0,1,"14"
"weekday",141185,141185,0,1,"15"
"weekday",82453,82453,0,1,"17"
"weekday",34,34,0,1,"2"
"weekday",35392,35392,0,1,"20"
"weekday",25777,25777,0,1,"23"
"weekday",7836,7836,0,1,"25"
"weekday",3083,3083,0,1,"29"
"weekday",10345,10345,0,1,"3"
"weekday",48277,48277,0,1,"31"
"weekday",798,798,0,1,"32"
"weekday",13983,13983,0,1,"33"
"weekday",10332,10332,0,1,"34"
"weekday",2353,2353,0,1,"35"
"weekday",11384,11384,0,1,"5"
"weekday",53383,53383,0,1,"6"
"weekday",35285,35285,0,1,"7"
"weekday",158808,158808,0,1,"8"
"weekday",41077,41077,0,1,"9"
"weekday",537,537,0,1,"1"
"weekday",28115,28115,0,1,"11"
"weekday",27962,27962,0,1,"12"
"weekday",20421,20421,0,1,"13"
"weekday",22653,22653,0,1,"14"
"weekday",144287,144287,0,1,"15"
"weekday",79018,79018,0,1,"17"
"weekday",34,34,0,1,"2"
"weekday",25763,25763,0,1,"23"
"weekday",7380,7380,0,1,"25"
"weekday",53779,53779,0,1,"27"
"weekday",2965,2965,0,1,"29"
"weekday",9444,9444,0,1,"3"
"weekday",48959,48959,0,1,"31"
"weekday",960,960,0,1,"32"
"weekday",13150,13150,0,1,"33"
"weekday",9925,9925,0,1,"34"
"weekday",2226,2226,0,1,"35"
"weekday",5471,5471,0,1,"42"
"weekday",11208,11208,0,1,"5"
"weekday",52444,52444,0,1,"6"
"weekday",41116,41116,0,1,"9"
"weekday",575,575,0,1,"1"
"weekday",26941,26941,0,1,"10"
"weekday",28596,28596,0,1,"11"
"weekday",28749,28749,0,1,"12"
"weekday",20322,20322,0,1,"13"
"weekday",22623,22623,0,1,"14"
"weekday",147237,147237,0,1,"15"
"weekday",83510,83510,0,1,"17"
"weekday",28,28,0,1,"2"
"weekday",19229,19229,0,1,"26"
"weekday",50161,50161,0,1,"27"
"weekday",2983,2983,0,1,"29"
"weekday",8406,8406,0,1,"3"
"weekday",50508,50508,0,1,"31"
"weekday",829,829,0,1,"32"
"weekday",12156,12156,0,1,"33"
"weekday",9696,9696,0,1,"34"
"weekday",2063,2063,0,1,"35"
"weekday",11415,11415,0,1,"5"
"weekday",52677,52677,0,1,"6"
"weekday",36926,36926,0,1,"7"
"weekday",41477,41477,0,1,"9"
"weekday",543,543,0,1,"1"
"weekday",27106,27106,0,1,"10"
"weekday",27999,27999,0,1,"11"
"weekday",23108,23108,0,1,"14"
"weekday",84991,84991,0,1,"17"
"weekday",45,45,0,1,"2"
"weekday",129143,129143,0,1,"24"
"weekday",7721,7721,0,1,"3"
"weekday",936,936,0,1,"32"
"weekday",12076,12076,0,1,"33"
"weekday",9722,9722,0,1,"34"
"weekday",1911,1911,0,1,"35"
"weekday",11058,11058,0,1,"5"
"weekday",52342,52342,0,1,"6"
"weekday",37392,37392,0,1,"7"
"weekday",41411,41411,0,1,"9"
"weekday",519,519,0,1,"1"
"weekday",27428,27428,0,1,"10"
"weekday",27273,27273,0,1,"11"
"weekday",23227,23227,0,1,"14"
"weekday",153962,153962,0,1,"15"
"weekday",83653,83653,0,1,"17"
"weekday",37,37,0,1,"2"
"weekday",128766,128766,0,1,"24"
"weekday",6950,6950,0,1,"25"
"weekday",50714,50714,0,1,"27"
"weekday",2900,2900,0,1,"29"
"weekday",7246,7246,0,1,"3"
"weekday",35054,35054,0,1,"30"
"weekday",45671,45671,0,1,"31"
"weekday",993,993,0,1,"32"
"weekday",11968,11968,0,1,"33"
"weekday",1679,1679,0,1,"35"
"weekday",36679,36679,0,1,"38"
"weekday",11209,11209,0,1,"5"
"weekday",52078,52078,0,1,"6"
"weekday",38846,38846,0,1,"7"
"weekday",41612,41612,0,1,"9"
"weekday",561,561,0,1,"1"
"weekday",27855,27855,0,1,"10"
"weekday",30531,30531,0,1,"12"
"weekday",20146,20146,0,1,"13"
"weekday",23479,23479,0,1,"14"
"weekday",49,49,0,1,"2"
"weekday",6690,6690,0,1,"25"
"weekday",19005,19005,0,1,"26"
"weekday",2995,2995,0,1,"29"
"weekday",6999,6999,0,1,"3"
"weekday",36513,36513,0,1,"30"
"weekday",1142,1142,0,1,"32"
"weekday",12123,12123,0,1,"33"
"weekday",1563,1563,0,1,"35"
"weekday",35650,35650,0,1,"38"
"weekday",11280,11280,0,1,"5"
"weekday",39033,39033,0,1,"7"
"weekday",41371,41371,0,1,"9"
"weekday",498,498,0,1,"1"
"weekday",28081,28081,0,1,"10"
"weekday",28373,28373,0,1,"11"
"weekday",30545,30545,0,1,"12"
"weekday",20426,20426,0,1,"13"
"weekday",23500,23500,0,1,"14"
"weekday",93567,93567,0,1,"17"
"weekday",43,43,0,1,"2"
"weekday",30246,30246,0,1,"23"
"weekday",6363,6363,0,1,"25"
"weekday",19238,19238,0,1,"26"
"weekday",55321,55321,0,1,"27"
"weekday",3045,3045,0,1,"29"
"weekday",6755,6755,0,1,"3"
"weekday",48179,48179,0,1,"31"
"weekday",1131,1131,0,1,"32"
"weekday",11943,11943,0,1,"33"
"weekday",9636,9636,0,1,"34"
"weekday",1546,1546,0,1,"35"
"weekday",35688,35688,0,1,"38"
"weekday",11337,11337,0,1,"5"
"weekday",52301,52301,0,1,"6"
"weekday",40475,40475,0,1,"7"
"weekday",41727,41727,0,1,"9"
"weekday",479,479,0,1,"1"
"weekday",28251,28251,0,1,"10"
"weekday",28875,28875,0,1,"11"
"weekday",31664,31664,0,1,"12"
"weekday",20192,20192,0,1,"13"
"weekday",22722,22722,0,1,"14"
"weekday",110586,110586,0,1,"17"
"weekday",45,45,0,1,"2"
"weekday",32242,32242,0,1,"23"
"weekday",140589,140589,0,1,"24"
"weekday",6095,6095,0,1,"25"
"weekday",19618,19618,0,1,"26"
"weekday",57168,57168,0,1,"27"
"weekday",3067,3067,0,1,"29"
"weekday",6503,6503,0,1,"3"
"weekday",50016,50016,0,1,"31"
"weekday",1144,1144,0,1,"32"
"weekday",11753,11753,0,1,"33"
"weekday",10048,10048,0,1,"34"
"weekday",1568,1568,0,1,"35"
"weekday",11361,11361,0,1,"5"
"weekday",53249,53249,0,1,"6"
"weekday",41675,41675,0,1,"7"
"weekday",153952,153952,0,1,"8"
"weekday",42029,42029,0,1,"9"
"weekday",533,533,0,1,"1"
"weekday",29187,29187,0,1,"10"
"weekday",30396,30396,0,1,"11"
"weekday",31397,31397,0,1,"12"
"weekday",20301,20301,0,1,"13"
"weekday",23188,23188,0,1,"14"
"weekday",116137,116137,0,1,"17"
"weekday",41,41,0,1,"2"
"weekday",33284,33284,0,1,"23"
"weekday",5737,5737,0,1,"25"
"weekday",51639,51639,0,1,"27"
"weekday",3215,3215,0,1,"29"
"weekday",50090,50090,0,1,"31"
"weekday",1240,1240,0,1,"32"
"weekday",11535,11535,0,1,"33"
"weekday",10153,10153,0,1,"34"
"weekday",1505,1505,0,1,"35"
"weekday",11455,11455,0,1,"5"
"weekday",53215,53215,0,1,"6"
"weekday",42820,42820,0,1,"7"
"weekday",522,522,0,1,"1"
"weekday",29450,29450,0,1,"10"
"weekday",30524,30524,0,1,"11"
"weekday",31580,31580,0,1,"12"
"weekday",23413,23413,0,1,"14"
"weekday",167102,167102,0,1,"15"
"weekday",121450,121450,0,1,"17"
"weekday",64,64,0,1,"2"
"weekday",5550,5550,0,1,"25"
"weekday",55785,55785,0,1,"27"
"weekday",5739,5739,0,1,"3"
"weekday",50693,50693,0,1,"31"
"weekday",1210,1210,0,1,"32"
"weekday",11152,11152,0,1,"33"
"weekday",9943,9943,0,1,"34"
"weekday",1365,1365,0,1,"35"
"weekday",6488,6488,0,1,"42"
"weekday",11194,11194,0,1,"5"
"weekday",53534,53534,0,1,"6"
"weekday",44078,44078,0,1,"7"
"weekday",146078,146078,0,1,"8"
"weekday",42577,42577,0,1,"9"
"weekday",549,549,0,1,"01"
"weekday",37,37,0,1,"02"
"weekday",11071,11071,0,1,"05"
"weekday",53176,53176,0,1,"06"
"weekday",44971,44971,0,1,"07"
"weekday",142312,142312,0,1,"08"
"weekday",43030,43030,0,1,"09"
