county_ihme,cluster,period
06047,2018-2022_C1,2018-2022
55089,2018-2022_C1,2018-2022
05113,2018-2022_C1,2018-2022
39015,2018-2022_C1,2018-2022
42081,2018-2022_C1,2018-2022
55087,2018-2022_C1,2018-2022
51027,2018-2022_C1,2018-2022
13131,2018-2022_C1,2018-2022
26009,2018-2022_C1,2018-2022
13113,2018-2022_C1,2018-2022
56009,2018-2022_C1,2018-2022
18033,2018-2022_C1,2018-2022
05059,2018-2022_C1,2018-2022
47157,2018-2022_C1,2018-2022
48215,2018-2022_C1,2018-2022
33005,2018-2022_C1,2018-2022
28089,2018-2022_C1,2018-2022
21099,2018-2022_C1,2018-2022
37035,2018-2022_C1,2018-2022
34003,2018-2022_C1,2018-2022
42097,2018-2022_C1,2018-2022
22017,2018-2022_C1,2018-2022
21199,2018-2022_C1,2018-2022
51199,2018-2022_C1,2018-2022
50007,2018-2022_C1,2018-2022
29097,2018-2022_C1,2018-2022
17099,2018-2022_C1,2018-2022
04025,2018-2022_C1,2018-2022
39147,2018-2022_C1,2018-2022
26033,2018-2022_C1,2018-2022
54011,2018-2022_C1,2018-2022
39145,2018-2022_C1,2018-2022
28057,2018-2022_C1,2018-2022
13037,2018-2022_C1,2018-2022
37145,2018-2022_C1,2018-2022
55033,2018-2022_C1,2018-2022
21117,2018-2022_C1,2018-2022
05125,2018-2022_C1,2018-2022
36073,2018-2022_C1,2018-2022
21133,2018-2022_C1,2018-2022
48403,2018-2022_C1,2018-2022
24041,2018-2022_C1,2018-2022
45063,2018-2022_C1,2018-2022
17021,2018-2022_C1,2018-2022
36101,2018-2022_C1,2018-2022
26041,2018-2022_C1,2018-2022
17137,2018-2022_C1,2018-2022
55131,2018-2022_C1,2018-2022
12103,2018-2022_C1,2018-2022
13021,2018-2022_C1,2018-2022
17163,2018-2022_C1,2018-2022
36091,2018-2022_C1,2018-2022
55055,2018-2022_C1,2018-2022
28113,2018-2022_C1,2018-2022
06089,2018-2022_C1,2018-2022
26019,2018-2022_C1,2018-2022
55025,2018-2022_C1,2018-2022
54039,2018-2022_C1,2018-2022
37167,2018-2022_C1,2018-2022
40015,2018-2022_C1,2018-2022
05051,2018-2022_C1,2018-2022
13297,2018-2022_C1,2018-2022
48157,2018-2022_C1,2018-2022
45035,2018-2022_C1,2018-2022
10001,2018-2022_C1,2018-2022
26117,2018-2022_C1,2018-2022
29023,2018-2022_C1,2018-2022
48449,2018-2022_C1,2018-2022
39011,2018-2022_C1,2018-2022
27109,2018-2022_C1,2018-2022
02050,2018-2022_C2,2018-2022
39109,2018-2022_C1,2018-2022
13077,2018-2022_C1,2018-2022
29209,2018-2022_C1,2018-2022
30081,2018-2022_C1,2018-2022
36017,2018-2022_C1,2018-2022
17049,2018-2022_C1,2018-2022
45021,2018-2022_C1,2018-2022
48329,2018-2022_C1,2018-2022
20125,2018-2022_C1,2018-2022
36037,2018-2022_C1,2018-2022
41047,2018-2022_C1,2018-2022
37051,2018-2022_C1,2018-2022
45029,2018-2022_C1,2018-2022
26151,2018-2022_C1,2018-2022
51153,2018-2022_C1,2018-2022
21179,2018-2022_C1,2018-2022
24021,2018-2022_C1,2018-2022
12033,2018-2022_C1,2018-2022
27049,2018-2022_C1,2018-2022
54037,2018-2022_C1,2018-2022
34037,2018-2022_C1,2018-2022
04017,2018-2022_C1,2018-2022
45051,2018-2022_C1,2018-2022
29101,2018-2022_C1,2018-2022
19143,2018-2022_C1,2018-2022
37087,2018-2022_C1,2018-2022
36109,2018-2022_C1,2018-2022
05143,2018-2022_C1,2018-2022
35006,2018-2022_C1,2018-2022
47125,2018-2022_C1,2018-2022
36015,2018-2022_C1,2018-2022
12005,2018-2022_C1,2018-2022
37023,2018-2022_C1,2018-2022
40075,2018-2022_C1,2018-2022
12001,2018-2022_C1,2018-2022
36065,2018-2022_C1,2018-2022
27127,2018-2022_C1,2018-2022
06095,2018-2022_C1,2018-2022
18063,2018-2022_C1,2018-2022
37021,2018-2022_C1,2018-2022
49053,2018-2022_C1,2018-2022
17199,2018-2022_C1,2018-2022
39167,2018-2022_C1,2018-2022
48303,2018-2022_C1,2018-2022
26065,2018-2022_C1,2018-2022
49057,2018-2022_C1,2018-2022
26011,2018-2022_C1,2018-2022
13059,2018-2022_C1,2018-2022
56031,2018-2022_C1,2018-2022
42077,2018-2022_C1,2018-2022
27003,2018-2022_C1,2018-2022
05005,2018-2022_C1,2018-2022
51001,2018-2022_C1,2018-2022
48027,2018-2022_C1,2018-2022
06033,2018-2022_C1,2018-2022
37179,2018-2022_C1,2018-2022
13201,2018-2022_C1,2018-2022
21145,2018-2022_C1,2018-2022
34015,2018-2022_C1,2018-2022
19013,2018-2022_C1,2018-2022
37077,2018-2022_C1,2018-2022
32031,2018-2022_C1,2018-2022
16027,2018-2022_C1,2018-2022
48277,2018-2022_C1,2018-2022
26121,2018-2022_C1,2018-2022
29205,2018-2022_C1,2018-2022
26043,2018-2022_C1,2018-2022
42031,2018-2022_C1,2018-2022
29183,2018-2022_C1,2018-2022
13003,2018-2022_C1,2018-2022
56021,2018-2022_C1,2018-2022
55005,2018-2022_C1,2018-2022
48183,2018-2022_C1,2018-2022
46102,2018-2022_C1,2018-2022
28111,2018-2022_C1,2018-2022
18133,2018-2022_C1,2018-2022
18093,2018-2022_C1,2018-2022
37025,2018-2022_C1,2018-2022
29145,2018-2022_C1,2018-2022
41029,2018-2022_C1,2018-2022
36093,2018-2022_C1,2018-2022
22025,2018-2022_C1,2018-2022
48407,2018-2022_C1,2018-2022
29077,2018-2022_C1,2018-2022
05073,2018-2022_C1,2018-2022
36033,2018-2022_C1,2018-2022
01001,2018-2022_C1,2018-2022
21045,2018-2022_C1,2018-2022
19033,2018-2022_C1,2018-2022
37039,2018-2022_C1,2018-2022
06069,2018-2022_C1,2018-2022
22069,2018-2022_C1,2018-2022
06017,2018-2022_C1,2018-2022
56045,2018-2022_C1,2018-2022
27021,2018-2022_C1,2018-2022
18069,2018-2022_C1,2018-2022
12107,2018-2022_C1,2018-2022
48061,2018-2022_C1,2018-2022
42015,2018-2022_C1,2018-2022
13127,2018-2022_C1,2018-2022
28023,2018-2022_C1,2018-2022
29187,2018-2022_C1,2018-2022
45019,2018-2022_C1,2018-2022
17197,2018-2022_C1,2018-2022
17089,2018-2022_C1,2018-2022
47087,2018-2022_C1,2018-2022
22073,2018-2022_C1,2018-2022
26055,2018-2022_C1,2018-2022
39059,2018-2022_C1,2018-2022
13221,2018-2022_C1,2018-2022
42111,2018-2022_C1,2018-2022
12053,2018-2022_C1,2018-2022
27137,2018-2022_C1,2018-2022
45077,2018-2022_C1,2018-2022
06021,2018-2022_C1,2018-2022
01125,2018-2022_C1,2018-2022
40041,2018-2022_C1,2018-2022
38093,2018-2022_C1,2018-2022
44009,2018-2022_C1,2018-2022
06023,2018-2022_C1,2018-2022
01055,2018-2022_C1,2018-2022
19075,2018-2022_C1,2018-2022
13045,2018-2022_C1,2018-2022
26079,2018-2022_C1,2018-2022
37057,2018-2022_C1,2018-2022
26091,2018-2022_C1,2018-2022
35025,2018-2022_C1,2018-2022
01115,2018-2022_C1,2018-2022
51003,2018-2022_C1,2018-2022
26127,2018-2022_C1,2018-2022
39039,2018-2022_C1,2018-2022
48455,2018-2022_C1,2018-2022
40119,2018-2022_C1,2018-2022
29139,2018-2022_C1,2018-2022
06099,2018-2022_C1,2018-2022
28011,2018-2022_C1,2018-2022
55083,2018-2022_C1,2018-2022
01117,2018-2022_C1,2018-2022
26103,2018-2022_C1,2018-2022
17111,2018-2022_C1,2018-2022
42051,2018-2022_C1,2018-2022
13107,2018-2022_C1,2018-2022
33003,2018-2022_C1,2018-2022
09005,2018-2022_C1,2018-2022
21041,2018-2022_C1,2018-2022
42123,2018-2022_C1,2018-2022
39173,2018-2022_C1,2018-2022
48231,2018-2022_C1,2018-2022
47121,2018-2022_C1,2018-2022
39043,2018-2022_C1,2018-2022
39103,2018-2022_C1,2018-2022
46101,2018-2022_C1,2018-2022
19141,2018-2022_C1,2018-2022
48475,2018-2022_C1,2018-2022
21059,2018-2022_C1,2018-2022
55109,2018-2022_C1,2018-2022
22001,2018-2022_C1,2018-2022
27131,2018-2022_C1,2018-2022
01081,2018-2022_C1,2018-2022
13091,2018-2022_C1,2018-2022
36003,2018-2022_C1,2018-2022
06083,2018-2022_C1,2018-2022
01033,2018-2022_C1,2018-2022
19187,2018-2022_C1,2018-2022
18019,2018-2022_C1,2018-2022
35047,2018-2022_C1,2018-2022
17149,2018-2022_C1,2018-2022
48477,2018-2022_C1,2018-2022
31047,2018-2022_C1,2018-2022
36083,2018-2022_C1,2018-2022
29207,2018-2022_C1,2018-2022
26107,2018-2022_C1,2018-2022
28105,2018-2022_C1,2018-2022
51103,2018-2022_C1,2018-2022
46103,2018-2022_C1,2018-2022
30031,2018-2022_C1,2018-2022
42107,2018-2022_C1,2018-2022
54023,2018-2022_C1,2018-2022
27145,2018-2022_C1,2018-2022
37105,2018-2022_C1,2018-2022
55117,2018-2022_C1,2018-2022
50023,2018-2022_C1,2018-2022
35029,2018-2022_C1,2018-2022
32007,2018-2022_C1,2018-2022
13261,2018-2022_C1,2018-2022
05069,2018-2022_C1,2018-2022
47151,2018-2022_C1,2018-2022
41061,2018-2022_C1,2018-2022
54061,2018-2022_C1,2018-2022
37093,2018-2022_C1,2018-2022
05085,2018-2022_C1,2018-2022
13295,2018-2022_C1,2018-2022
42063,2018-2022_C1,2018-2022
36115,2018-2022_C1,2018-2022
26093,2018-2022_C1,2018-2022
45043,2018-2022_C1,2018-2022
06031,2018-2022_C1,2018-2022
45031,2018-2022_C1,2018-2022
37089,2018-2022_C1,2018-2022
47097,2018-2022_C1,2018-2022
47001,2018-2022_C1,2018-2022
18119,2018-2022_C1,2018-2022
28051,2018-2022_C1,2018-2022
53021,2018-2022_C1,2018-2022
35049,2018-2022_C1,2018-2022
18091,2018-2022_C1,2018-2022
01009,2018-2022_C1,2018-2022
22057,2018-2022_C1,2018-2022
48121,2018-2022_C1,2018-2022
22055,2018-2022_C1,2018-2022
39047,2018-2022_C1,2018-2022
28033,2018-2022_C1,2018-2022
27163,2018-2022_C1,2018-2022
26115,2018-2022_C1,2018-2022
37061,2018-2022_C1,2018-2022
48199,2018-2022_C1,2018-2022
12129,2018-2022_C1,2018-2022
29157,2018-2022_C1,2018-2022
37101,2018-2022_C1,2018-2022
33009,2018-2022_C1,2018-2022
01103,2018-2022_C1,2018-2022
51177,2018-2022_C1,2018-2022
27115,2018-2022_C1,2018-2022
47177,2018-2022_C1,2018-2022
44003,2018-2022_C1,2018-2022
40017,2018-2022_C1,2018-2022
48001,2018-2022_C1,2018-2022
27047,2018-2022_C1,2018-2022
48127,2018-2022_C1,2018-2022
51710,2018-2022_C1,2018-2022
01025,2018-2022_C1,2018-2022
23009,2018-2022_C1,2018-2022
26063,2018-2022_C1,2018-2022
37007,2018-2022_C1,2018-2022
39171,2018-2022_C1,2018-2022
47153,2018-2022_C1,2018-2022
20131,2018-2022_C1,2018-2022
39063,2018-2022_C1,2018-2022
50027,2018-2022_C1,2018-2022
39003,2018-2022_C1,2018-2022
35055,2018-2022_C1,2018-2022
26159,2018-2022_C1,2018-2022
51760,2018-2022_C1,2018-2022
01039,2018-2022_C1,2018-2022
17101,2018-2022_C1,2018-2022
42085,2018-2022_C1,2018-2022
26023,2018-2022_C1,2018-2022
38063,2018-2022_C1,2018-2022
26059,2018-2022_C1,2018-2022
05067,2018-2022_C1,2018-2022
20177,2018-2022_C1,2018-2022
47179,2018-2022_C1,2018-2022
45073,2018-2022_C1,2018-2022
25011,2018-2022_C1,2018-2022
36123,2018-2022_C1,2018-2022
13135,2018-2022_C1,2018-2022
01019,2018-2022_C1,2018-2022
19193,2018-2022_C1,2018-2022
05023,2018-2022_C1,2018-2022
19103,2018-2022_C1,2018-2022
39139,2018-2022_C1,2018-2022
20101,2018-2022_C1,2018-2022
42115,2018-2022_C1,2018-2022
37033,2018-2022_C1,2018-2022
55127,2018-2022_C1,2018-2022
39037,2018-2022_C1,2018-2022
38017,2018-2022_C1,2018-2022
39121,2018-2022_C1,2018-2022
16083,2018-2022_C1,2018-2022
54067,2018-2022_C1,2018-2022
06109,2018-2022_C1,2018-2022
21235,2018-2022_C1,2018-2022
37111,2018-2022_C1,2018-2022
18147,2018-2022_C1,2018-2022
01015,2018-2022_C1,2018-2022
28031,2018-2022_C1,2018-2022
36031,2018-2022_C1,2018-2022
42059,2018-2022_C1,2018-2022
19115,2018-2022_C1,2018-2022
45089,2018-2022_C1,2018-2022
17065,2018-2022_C1,2018-2022
41057,2018-2022_C1,2018-2022
54073,2018-2022_C1,2018-2022
13123,2018-2022_C1,2018-2022
08051,2018-2022_C1,2018-2022
29041,2018-2022_C1,2018-2022
47119,2018-2022_C1,2018-2022
21177,2018-2022_C1,2018-2022
42121,2018-2022_C1,2018-2022
53011,2018-2022_C1,2018-2022
12039,2018-2022_C1,2018-2022
37037,2018-2022_C1,2018-2022
29211,2018-2022_C1,2018-2022
51117,2018-2022_C1,2018-2022
42133,2018-2022_C1,2018-2022
40121,2018-2022_C1,2018-2022
40083,2018-2022_C1,2018-2022
39091,2018-2022_C1,2018-2022
36077,2018-2022_C1,2018-2022
12087,2018-2022_C1,2018-2022
29043,2018-2022_C1,2018-2022
29225,2018-2022_C1,2018-2022
37191,2018-2022_C1,2018-2022
40031,2018-2022_C1,2018-2022
04012,2018-2022_C1,2018-2022
33001,2018-2022_C1,2018-2022
32023,2018-2022_C1,2018-2022
26061,2018-2022_C1,2018-2022
22063,2018-2022_C1,2018-2022
56005,2018-2022_C1,2018-2022
17067,2018-2022_C1,2018-2022
18173,2018-2022_C1,2018-2022
18123,2018-2022_C1,2018-2022
48167,2018-2022_C1,2018-2022
56041,2018-2022_C1,2018-2022
13185,2018-2022_C1,2018-2022
53029,2018-2022_C1,2018-2022
29069,2018-2022_C1,2018-2022
40127,2018-2022_C1,2018-2022
48497,2018-2022_C1,2018-2022
09007,2018-2022_C1,2018-2022
22105,2018-2022_C1,2018-2022
37009,2018-2022_C1,2018-2022
55053,2018-2022_C1,2018-2022
17195,2018-2022_C1,2018-2022
48479,2018-2022_C1,2018-2022
02170,2018-2022_C2,2018-2022
22077,2018-2022_C1,2018-2022
21217,2018-2022_C1,2018-2022
08023,2018-2022_C1,2018-2022
22115,2018-2022_C1,2018-2022
18005,2018-2022_C1,2018-2022
37169,2018-2022_C1,2018-2022
38053,2018-2022_C1,2018-2022
47065,2018-2022_C1,2018-2022
08101,2018-2022_C1,2018-2022
38015,2018-2022_C1,2018-2022
01063,2018-2022_C1,2018-2022
49049,2018-2022_C1,2018-2022
28163,2018-2022_C1,2018-2022
21197,2018-2022_C1,2018-2022
41013,2018-2022_C1,2018-2022
46033,2018-2022_C1,2018-2022
19177,2018-2022_C1,2018-2022
17173,2018-2022_C1,2018-2022
54031,2018-2022_C1,2018-2022
17059,2018-2022_C1,2018-2022
51550,2018-2022_C1,2018-2022
48415,2018-2022_C1,2018-2022
21109,2018-2022_C1,2018-2022
42099,2018-2022_C1,2018-2022
51065,2018-2022_C1,2018-2022
42065,2018-2022_C1,2018-2022
15001,2018-2022_C3,2018-2022
51735,2018-2022_C1,2018-2022
48365,2018-2022_C1,2018-2022
51013,2018-2022_C1,2018-2022
51143,2018-2022_C1,2018-2022
34033,2018-2022_C1,2018-2022
49003,2018-2022_C1,2018-2022
53009,2018-2022_C1,2018-2022
18081,2018-2022_C1,2018-2022
48151,2018-2022_C1,2018-2022
19171,2018-2022_C1,2018-2022
36041,2018-2022_C1,2018-2022
28149,2018-2022_C1,2018-2022
54043,2018-2022_C1,2018-2022
42001,2018-2022_C1,2018-2022
13035,2018-2022_C1,2018-2022
29093,2018-2022_C1,2018-2022
54049,2018-2022_C1,2018-2022
32033,2018-2022_C1,2018-2022
04023,2018-2022_C1,2018-2022
37049,2018-2022_C1,2018-2022
29019,2018-2022_C1,2018-2022
12133,2018-2022_C1,2018-2022
42037,2018-2022_C1,2018-2022
36009,2018-2022_C1,2018-2022
24019,2018-2022_C1,2018-2022
48257,2018-2022_C1,2018-2022
05099,2018-2022_C1,2018-2022
29009,2018-2022_C1,2018-2022
26057,2018-2022_C1,2018-2022
51109,2018-2022_C1,2018-2022
42061,2018-2022_C1,2018-2022
20151,2018-2022_C1,2018-2022
17017,2018-2022_C1,2018-2022
22075,2018-2022_C1,2018-2022
55015,2018-2022_C1,2018-2022
17103,2018-2022_C1,2018-2022
13073,2018-2022_C1,2018-2022
17095,2018-2022_C1,2018-2022
12023,2018-2022_C1,2018-2022
13097,2018-2022_C1,2018-2022
26007,2018-2022_C1,2018-2022
47033,2018-2022_C1,2018-2022
33017,2018-2022_C1,2018-2022
18083,2018-2022_C1,2018-2022
55137,2018-2022_C1,2018-2022
27097,2018-2022_C1,2018-2022
48203,2018-2022_C1,2018-2022
42047,2018-2022_C1,2018-2022
34021,2018-2022_C1,2018-2022
51690,2018-2022_C1,2018-2022
26035,2018-2022_C1,2018-2022
39067,2018-2022_C1,2018-2022
29186,2018-2022_C1,2018-2022
48059,2018-2022_C1,2018-2022
18015,2018-2022_C1,2018-2022
45083,2018-2022_C1,2018-2022
13175,2018-2022_C1,2018-2022
55135,2018-2022_C1,2018-2022
40153,2018-2022_C1,2018-2022
21123,2018-2022_C1,2018-2022
39159,2018-2022_C1,2018-2022
21009,2018-2022_C1,2018-2022
12063,2018-2022_C1,2018-2022
35009,2018-2022_C1,2018-2022
05009,2018-2022_C1,2018-2022
51141,2018-2022_C1,2018-2022
01111,2018-2022_C1,2018-2022
13069,2018-2022_C1,2018-2022
21151,2018-2022_C1,2018-2022
49043,2018-2022_C1,2018-2022
42087,2018-2022_C1,2018-2022
48223,2018-2022_C1,2018-2022
35057,2018-2022_C1,2018-2022
08067,2018-2022_C1,2018-2022
26111,2018-2022_C1,2018-2022
20017,2018-2022_C1,2018-2022
55065,2018-2022_C1,2018-2022
29133,2018-2022_C1,2018-2022
33013,2018-2022_C1,2018-2022
19051,2018-2022_C1,2018-2022
18035,2018-2022_C1,2018-2022
39099,2018-2022_C1,2018-2022
08075,2018-2022_C1,2018-2022
47167,2018-2022_C1,2018-2022
50021,2018-2022_C1,2018-2022
51071,2018-2022_C1,2018-2022
21101,2018-2022_C1,2018-2022
51775,2018-2022_C1,2018-2022
29213,2018-2022_C1,2018-2022
28139,2018-2022_C1,2018-2022
53067,2018-2022_C1,2018-2022
27043,2018-2022_C1,2018-2022
37019,2018-2022_C1,2018-2022
17193,2018-2022_C1,2018-2022
56025,2018-2022_C1,2018-2022
13115,2018-2022_C1,2018-2022
29149,2018-2022_C1,2018-2022
55129,2018-2022_C1,2018-2022
46109,2018-2022_C1,2018-2022
48207,2018-2022_C1,2018-2022
22119,2018-2022_C1,2018-2022
27057,2018-2022_C1,2018-2022
22101,2018-2022_C1,2018-2022
23013,2018-2022_C1,2018-2022
29047,2018-2022_C1,2018-2022
16017,2018-2022_C1,2018-2022
22109,2018-2022_C1,2018-2022
51113,2018-2022_C1,2018-2022
51031,2018-2022_C1,2018-2022
13217,2018-2022_C1,2018-2022
39079,2018-2022_C1,2018-2022
40133,2018-2022_C1,2018-2022
17191,2018-2022_C1,2018-2022
38067,2018-2022_C1,2018-2022
47009,2018-2022_C1,2018-2022
47047,2018-2022_C1,2018-2022
04011,2018-2022_C1,2018-2022
19185,2018-2022_C1,2018-2022
18145,2018-2022_C1,2018-2022
41059,2018-2022_C1,2018-2022
48221,2018-2022_C1,2018-2022
21085,2018-2022_C1,2018-2022
05003,2018-2022_C1,2018-2022
47045,2018-2022_C1,2018-2022
29143,2018-2022_C1,2018-2022
47079,2018-2022_C1,2018-2022
08029,2018-2022_C1,2018-2022
13303,2018-2022_C1,2018-2022
40103,2018-2022_C1,2018-2022
39071,2018-2022_C1,2018-2022
41037,2018-2022_C1,2018-2022
28115,2018-2022_C1,2018-2022
13249,2018-2022_C1,2018-2022
28151,2018-2022_C1,2018-2022
31015,2018-2022_C1,2018-2022
55121,2018-2022_C1,2018-2022
42117,2018-2022_C1,2018-2022
19127,2018-2022_C1,2018-2022
18135,2018-2022_C1,2018-2022
13229,2018-2022_C1,2018-2022
13271,2018-2022_C1,2018-2022
51015,2018-2022_C1,2018-2022
21193,2018-2022_C1,2018-2022
29063,2018-2022_C1,2018-2022
13321,2018-2022_C1,2018-2022
55107,2018-2022_C1,2018-2022
27139,2018-2022_C1,2018-2022
21155,2018-2022_C1,2018-2022
37163,2018-2022_C1,2018-2022
12007,2018-2022_C1,2018-2022
13219,2018-2022_C1,2018-2022
37031,2018-2022_C1,2018-2022
47143,2018-2022_C1,2018-2022
47039,2018-2022_C1,2018-2022
21103,2018-2022_C1,2018-2022
37099,2018-2022_C1,2018-2022
26045,2018-2022_C1,2018-2022
36089,2018-2022_C1,2018-2022
01061,2018-2022_C1,2018-2022
29141,2018-2022_C1,2018-2022
17157,2018-2022_C1,2018-2022
08043,2018-2022_C1,2018-2022
17177,2018-2022_C1,2018-2022
47053,2018-2022_C1,2018-2022
42069,2018-2022_C1,2018-2022
37143,2018-2022_C1,2018-2022
28127,2018-2022_C1,2018-2022
37117,2018-2022_C1,2018-2022
55103,2018-2022_C1,2018-2022
13231,2018-2022_C1,2018-2022
17003,2018-2022_C1,2018-2022
17019,2018-2022_C1,2018-2022
22089,2018-2022_C1,2018-2022
40035,2018-2022_C1,2018-2022
51171,2018-2022_C1,2018-2022
13215,2018-2022_C1,2018-2022
17091,2018-2022_C1,2018-2022
54005,2018-2022_C1,2018-2022
17179,2018-2022_C1,2018-2022
45085,2018-2022_C1,2018-2022
17001,2018-2022_C1,2018-2022
13125,2018-2022_C1,2018-2022
20099,2018-2022_C1,2018-2022
36039,2018-2022_C1,2018-2022
39119,2018-2022_C1,2018-2022
51037,2018-2022_C1,2018-2022
18043,2018-2022_C1,2018-2022
18029,2018-2022_C1,2018-2022
01053,2018-2022_C1,2018-2022
01093,2018-2022_C1,2018-2022
01031,2018-2022_C1,2018-2022
13173,2018-2022_C1,2018-2022
31111,2018-2022_C1,2018-2022
20149,2018-2022_C1,2018-2022
55027,2018-2022_C1,2018-2022
13015,2018-2022_C1,2018-2022
40095,2018-2022_C1,2018-2022
29021,2018-2022_C1,2018-2022
40137,2018-2022_C1,2018-2022
27023,2018-2022_C1,2018-2022
53035,2018-2022_C1,2018-2022
39017,2018-2022_C1,2018-2022
41011,2018-2022_C1,2018-2022
54025,2018-2022_C1,2018-2022
27171,2018-2022_C1,2018-2022
16063,2018-2022_C1,2018-2022
40021,2018-2022_C1,2018-2022
56007,2018-2022_C1,2018-2022
01107,2018-2022_C1,2018-2022
40115,2018-2022_C1,2018-2022
08087,2018-2022_C1,2018-2022
13225,2018-2022_C1,2018-2022
39045,2018-2022_C1,2018-2022
36111,2018-2022_C1,2018-2022
05129,2018-2022_C1,2018-2022
48317,2018-2022_C1,2018-2022
39013,2018-2022_C1,2018-2022
01109,2018-2022_C1,2018-2022
24027,2018-2022_C1,2018-2022
34019,2018-2022_C1,2018-2022
06039,2018-2022_C1,2018-2022
26015,2018-2022_C1,2018-2022
24043,2018-2022_C1,2018-2022
56013,2018-2022_C1,2018-2022
31079,2018-2022_C1,2018-2022
39041,2018-2022_C1,2018-2022
29057,2018-2022_C1,2018-2022
21157,2018-2022_C1,2018-2022
06057,2018-2022_C1,2018-2022
20191,2018-2022_C1,2018-2022
27027,2018-2022_C1,2018-2022
27013,2018-2022_C1,2018-2022
47113,2018-2022_C1,2018-2022
13211,2018-2022_C1,2018-2022
20167,2018-2022_C1,2018-2022
40093,2018-2022_C1,2018-2022
16053,2018-2022_C1,2018-2022
20085,2018-2022_C1,2018-2022
37173,2018-2022_C1,2018-2022
05007,2018-2022_C1,2018-2022
54099,2018-2022_C1,2018-2022
47031,2018-2022_C1,2018-2022
39129,2018-2022_C1,2018-2022
45033,2018-2022_C1,2018-2022
51181,2018-2022_C1,2018-2022
09015,2018-2022_C1,2018-2022
27005,2018-2022_C1,2018-2022
48037,2018-2022_C1,2018-2022
51155,2018-2022_C1,2018-2022
21071,2018-2022_C1,2018-2022
21019,2018-2022_C1,2018-2022
13143,2018-2022_C1,2018-2022
41053,2018-2022_C1,2018-2022
06009,2018-2022_C1,2018-2022
05127,2018-2022_C1,2018-2022
21191,2018-2022_C1,2018-2022
05131,2018-2022_C1,2018-2022
37135,2018-2022_C1,2018-2022
26137,2018-2022_C1,2018-2022
13007,2018-2022_C1,2018-2022
36071,2018-2022_C1,2018-2022
49045,2018-2022_C1,2018-2022
46111,2018-2022_C1,2018-2022
56003,2018-2022_C1,2018-2022
24029,2018-2022_C1,2018-2022
35005,2018-2022_C1,2018-2022
48251,2018-2022_C1,2018-2022
13305,2018-2022_C1,2018-2022
24047,2018-2022_C1,2018-2022
37027,2018-2022_C1,2018-2022
37005,2018-2022_C1,2018-2022
40029,2018-2022_C1,2018-2022
32001,2018-2022_C1,2018-2022
51191,2018-2022_C1,2018-2022
13023,2018-2022_C1,2018-2022
12079,2018-2022_C1,2018-2022
40135,2018-2022_C1,2018-2022
46081,2018-2022_C1,2018-2022
12029,2018-2022_C1,2018-2022
18137,2018-2022_C1,2018-2022
21141,2018-2022_C1,2018-2022
51073,2018-2022_C1,2018-2022
55059,2018-2022_C1,2018-2022
39065,2018-2022_C1,2018-2022
56029,2018-2022_C1,2018-2022
51770,2018-2022_C1,2018-2022
51157,2018-2022_C1,2018-2022
12035,2018-2022_C1,2018-2022
39161,2018-2022_C1,2018-2022
13065,2018-2022_C1,2018-2022
45005,2018-2022_C1,2018-2022
28079,2018-2022_C1,2018-2022
51085,2018-2022_C1,2018-2022
40001,2018-2022_C1,2018-2022
15005,2018-2022_C12,2018-2022
20079,2018-2022_C1,2018-2022
28003,2018-2022_C1,2018-2022
31099,2018-2022_C1,2018-2022
48341,2018-2022_C1,2018-2022
21035,2018-2022_C1,2018-2022
20197,2018-2022_C1,2018-2022
13205,2018-2022_C1,2018-2022
08085,2018-2022_C1,2018-2022
13259,2018-2022_C1,2018-2022
05123,2018-2022_C1,2018-2022
21083,2018-2022_C1,2018-2022
23001,2018-2022_C1,2018-2022
29167,2018-2022_C1,2018-2022
01129,2018-2022_C1,2018-2022
17063,2018-2022_C1,2018-2022
38069,2018-2022_C1,2018-2022
30017,2018-2022_C1,2018-2022
51009,2018-2022_C1,2018-2022
28075,2018-2022_C1,2018-2022
26001,2018-2022_C1,2018-2022
45053,2018-2022_C1,2018-2022
48241,2018-2022_C1,2018-2022
06005,2018-2022_C1,2018-2022
26149,2018-2022_C1,2018-2022
37189,2018-2022_C1,2018-2022
18171,2018-2022_C1,2018-2022
37017,2018-2022_C1,2018-2022
23015,2018-2022_C1,2018-2022
20155,2018-2022_C1,2018-2022
17011,2018-2022_C1,2018-2022
20103,2018-2022_C1,2018-2022
45045,2018-2022_C1,2018-2022
27081,2018-2022_C1,2018-2022
29107,2018-2022_C1,2018-2022
36105,2018-2022_C1,2018-2022
13287,2018-2022_C1,2018-2022
32015,2018-2022_C1,2018-2022
26089,2018-2022_C1,2018-2022
48331,2018-2022_C1,2018-2022
26101,2018-2022_C1,2018-2022
18157,2018-2022_C1,2018-2022
01083,2018-2022_C1,2018-2022
28027,2018-2022_C1,2018-2022
31107,2018-2022_C1,2018-2022
47185,2018-2022_C1,2018-2022
36107,2018-2022_C1,2018-2022
36045,2018-2022_C1,2018-2022
37197,2018-2022_C1,2018-2022
35037,2018-2022_C1,2018-2022
28093,2018-2022_C1,2018-2022
33011,2018-2022_C1,2018-2022
18181,2018-2022_C1,2018-2022
47025,2018-2022_C1,2018-2022
17083,2018-2022_C1,2018-2022
28045,2018-2022_C1,2018-2022
