period,cluster,issue,z_sum
2020_2022,C307,geom_without_data,NA
2020_2022,C308,geom_without_data,NA
2020_2022,C309,geom_without_data,NA
2020_2022,C31,geom_without_data,NA
2020_2022,C310,geom_without_data,NA
2020_2022,C311,geom_without_data,NA
2020_2022,C312,geom_without_data,NA
2020_2022,C313,geom_without_data,NA
2020_2022,C314,geom_without_data,NA
2020_2022,C315,geom_without_data,NA
2020_2022,C316,geom_without_data,NA
2020_2022,C317,geom_without_data,NA
2020_2022,C318,geom_without_data,NA
2020_2022,C319,geom_without_data,NA
2020_2022,C32,geom_without_data,NA
2020_2022,C320,geom_without_data,NA
2020_2022,C321,geom_without_data,NA
2020_2022,C322,geom_without_data,NA
2020_2022,C323,geom_without_data,NA
2020_2022,C324,geom_without_data,NA
2020_2022,C325,geom_without_data,NA
2020_2022,C326,geom_without_data,NA
2020_2022,C327,geom_without_data,NA
2020_2022,C328,geom_without_data,NA
2020_2022,C329,geom_without_data,NA
2020_2022,C33,geom_without_data,NA
2020_2022,C330,geom_without_data,NA
2020_2022,C331,geom_without_data,NA
2020_2022,C332,geom_without_data,NA
2020_2022,C333,geom_without_data,NA
2020_2022,C334,geom_without_data,NA
2020_2022,C335,geom_without_data,NA
2020_2022,C336,geom_without_data,NA
2020_2022,C337,geom_without_data,NA
2020_2022,C338,geom_without_data,NA
2020_2022,C339,geom_without_data,NA
2020_2022,C34,geom_without_data,NA
2020_2022,C340,geom_without_data,NA
2020_2022,C341,geom_without_data,NA
2020_2022,C342,geom_without_data,NA
2020_2022,C343,geom_without_data,NA
2020_2022,C344,geom_without_data,NA
2020_2022,C345,geom_without_data,NA
2020_2022,C346,geom_without_data,NA
2020_2022,C347,geom_without_data,NA
2020_2022,C348,geom_without_data,NA
2020_2022,C349,geom_without_data,NA
2020_2022,C35,geom_without_data,NA
2020_2022,C350,geom_without_data,NA
2020_2022,C351,geom_without_data,NA
2020_2022,C352,geom_without_data,NA
2020_2022,C353,geom_without_data,NA
2020_2022,C354,geom_without_data,NA
2020_2022,C355,geom_without_data,NA
2020_2022,C356,geom_without_data,NA
2020_2022,C357,geom_without_data,NA
2020_2022,C358,geom_without_data,NA
2020_2022,C359,geom_without_data,NA
2020_2022,C36,geom_without_data,NA
2020_2022,C360,geom_without_data,NA
2020_2022,C361,geom_without_data,NA
2020_2022,C362,geom_without_data,NA
2020_2022,C363,geom_without_data,NA
2020_2022,C364,geom_without_data,NA
2020_2022,C365,geom_without_data,NA
2020_2022,C366,geom_without_data,NA
2020_2022,C367,geom_without_data,NA
2020_2022,C368,geom_without_data,NA
2020_2022,C369,geom_without_data,NA
2020_2022,C37,geom_without_data,NA
2020_2022,C370,geom_without_data,NA
2020_2022,C372,geom_without_data,NA
2020_2022,C373,geom_without_data,NA
2020_2022,C374,geom_without_data,NA
2020_2022,C375,geom_without_data,NA
2020_2022,C376,geom_without_data,NA
2020_2022,C377,geom_without_data,NA
2020_2022,C378,geom_without_data,NA
2020_2022,C379,geom_without_data,NA
2020_2022,C38,geom_without_data,NA
2020_2022,C380,geom_without_data,NA
2020_2022,C381,geom_without_data,NA
2020_2022,C382,geom_without_data,NA
2020_2022,C383,geom_without_data,NA
2020_2022,C384,geom_without_data,NA
2020_2022,C385,geom_without_data,NA
2020_2022,C386,geom_without_data,NA
2020_2022,C387,geom_without_data,NA
2020_2022,C388,geom_without_data,NA
2020_2022,C389,geom_without_data,NA
2020_2022,C39,geom_without_data,NA
2020_2022,C390,geom_without_data,NA
2020_2022,C391,geom_without_data,NA
2020_2022,C392,geom_without_data,NA
2020_2022,C393,geom_without_data,NA
2020_2022,C394,geom_without_data,NA
2020_2022,C395,geom_without_data,NA
2020_2022,C396,geom_without_data,NA
2020_2022,C397,geom_without_data,NA
2020_2022,C398,geom_without_data,NA
2020_2022,C399,geom_without_data,NA
2020_2022,C4,geom_without_data,NA
2020_2022,C40,geom_without_data,NA
2020_2022,C400,geom_without_data,NA
2020_2022,C401,geom_without_data,NA
2020_2022,C402,geom_without_data,NA
2020_2022,C403,geom_without_data,NA
2020_2022,C404,geom_without_data,NA
2020_2022,C405,geom_without_data,NA
2020_2022,C406,geom_without_data,NA
2020_2022,C407,geom_without_data,NA
2020_2022,C408,geom_without_data,NA
2020_2022,C409,geom_without_data,NA
2020_2022,C41,geom_without_data,NA
2020_2022,C410,geom_without_data,NA
2020_2022,C412,geom_without_data,NA
2020_2022,C413,geom_without_data,NA
2020_2022,C414,geom_without_data,NA
2020_2022,C415,geom_without_data,NA
2020_2022,C416,geom_without_data,NA
2020_2022,C417,geom_without_data,NA
2020_2022,C418,geom_without_data,NA
2020_2022,C419,geom_without_data,NA
2020_2022,C42,geom_without_data,NA
2020_2022,C420,geom_without_data,NA
2020_2022,C421,geom_without_data,NA
2020_2022,C422,geom_without_data,NA
2020_2022,C423,geom_without_data,NA
2020_2022,C424,geom_without_data,NA
2020_2022,C425,geom_without_data,NA
2020_2022,C426,geom_without_data,NA
2020_2022,C427,geom_without_data,NA
2020_2022,C428,geom_without_data,NA
2020_2022,C429,geom_without_data,NA
2020_2022,C43,geom_without_data,NA
2020_2022,C430,geom_without_data,NA
2020_2022,C431,geom_without_data,NA
2020_2022,C432,geom_without_data,NA
2020_2022,C433,geom_without_data,NA
2020_2022,C434,geom_without_data,NA
2020_2022,C435,geom_without_data,NA
2020_2022,C436,geom_without_data,NA
2020_2022,C437,geom_without_data,NA
2020_2022,C438,geom_without_data,NA
2020_2022,C439,geom_without_data,NA
2020_2022,C44,geom_without_data,NA
2020_2022,C440,geom_without_data,NA
2020_2022,C441,geom_without_data,NA
2020_2022,C442,geom_without_data,NA
2020_2022,C443,geom_without_data,NA
2020_2022,C444,geom_without_data,NA
2020_2022,C445,geom_without_data,NA
2020_2022,C446,geom_without_data,NA
2020_2022,C447,geom_without_data,NA
2020_2022,C449,geom_without_data,NA
2020_2022,C45,geom_without_data,NA
2020_2022,C450,geom_without_data,NA
2020_2022,C451,geom_without_data,NA
2020_2022,C452,geom_without_data,NA
2020_2022,C453,geom_without_data,NA
2020_2022,C454,geom_without_data,NA
2020_2022,C455,geom_without_data,NA
2020_2022,C456,geom_without_data,NA
2020_2022,C457,geom_without_data,NA
2020_2022,C458,geom_without_data,NA
2020_2022,C459,geom_without_data,NA
2020_2022,C46,geom_without_data,NA
2020_2022,C460,geom_without_data,NA
2020_2022,C461,geom_without_data,NA
2020_2022,C462,geom_without_data,NA
2020_2022,C463,geom_without_data,NA
2020_2022,C464,geom_without_data,NA
2020_2022,C465,geom_without_data,NA
2020_2022,C466,geom_without_data,NA
2020_2022,C467,geom_without_data,NA
2020_2022,C468,geom_without_data,NA
2020_2022,C469,geom_without_data,NA
2020_2022,C47,geom_without_data,NA
2020_2022,C470,geom_without_data,NA
2020_2022,C471,geom_without_data,NA
2020_2022,C472,geom_without_data,NA
2020_2022,C473,geom_without_data,NA
2020_2022,C474,geom_without_data,NA
2020_2022,C475,geom_without_data,NA
2020_2022,C477,geom_without_data,NA
2020_2022,C478,geom_without_data,NA
2020_2022,C479,geom_without_data,NA
2020_2022,C48,geom_without_data,NA
2020_2022,C480,geom_without_data,NA
2020_2022,C481,geom_without_data,NA
2020_2022,C482,geom_without_data,NA
2020_2022,C483,geom_without_data,NA
2020_2022,C484,geom_without_data,NA
2020_2022,C485,geom_without_data,NA
2020_2022,C486,geom_without_data,NA
2020_2022,C487,geom_without_data,NA
2020_2022,C488,geom_without_data,NA
2020_2022,C489,geom_without_data,NA
2020_2022,C49,geom_without_data,NA
2020_2022,C490,geom_without_data,NA
2020_2022,C491,geom_without_data,NA
2020_2022,C492,geom_without_data,NA
2020_2022,C493,geom_without_data,NA
2020_2022,C494,geom_without_data,NA
2020_2022,C496,geom_without_data,NA
2020_2022,C497,geom_without_data,NA
2020_2022,C498,geom_without_data,NA
2020_2022,C499,geom_without_data,NA
2020_2022,C5,geom_without_data,NA
2020_2022,C50,geom_without_data,NA
2020_2022,C500,geom_without_data,NA
2020_2022,C501,geom_without_data,NA
2020_2022,C502,geom_without_data,NA
2020_2022,C504,geom_without_data,NA
2020_2022,C505,geom_without_data,NA
2020_2022,C506,geom_without_data,NA
2020_2022,C507,geom_without_data,NA
2020_2022,C508,geom_without_data,NA
2020_2022,C509,geom_without_data,NA
2020_2022,C51,geom_without_data,NA
2020_2022,C510,geom_without_data,NA
2020_2022,C511,geom_without_data,NA
2020_2022,C512,geom_without_data,NA
2020_2022,C513,geom_without_data,NA
2020_2022,C514,geom_without_data,NA
2020_2022,C515,geom_without_data,NA
2020_2022,C516,geom_without_data,NA
2020_2022,C517,geom_without_data,NA
2020_2022,C518,geom_without_data,NA
2020_2022,C519,geom_without_data,NA
2020_2022,C52,geom_without_data,NA
2020_2022,C520,geom_without_data,NA
2020_2022,C521,geom_without_data,NA
2020_2022,C522,geom_without_data,NA
2020_2022,C523,geom_without_data,NA
2020_2022,C524,geom_without_data,NA
2020_2022,C525,geom_without_data,NA
2020_2022,C526,geom_without_data,NA
2020_2022,C527,geom_without_data,NA
2020_2022,C528,geom_without_data,NA
2020_2022,C529,geom_without_data,NA
2020_2022,C53,geom_without_data,NA
2020_2022,C531,geom_without_data,NA
2020_2022,C532,geom_without_data,NA
2020_2022,C533,geom_without_data,NA
2020_2022,C534,geom_without_data,NA
2020_2022,C535,geom_without_data,NA
2020_2022,C536,geom_without_data,NA
2020_2022,C537,geom_without_data,NA
2020_2022,C538,geom_without_data,NA
2020_2022,C539,geom_without_data,NA
2020_2022,C54,geom_without_data,NA
2020_2022,C540,geom_without_data,NA
2020_2022,C541,geom_without_data,NA
2020_2022,C542,geom_without_data,NA
2020_2022,C543,geom_without_data,NA
2020_2022,C544,geom_without_data,NA
2020_2022,C545,geom_without_data,NA
2020_2022,C546,geom_without_data,NA
2020_2022,C547,geom_without_data,NA
2020_2022,C548,geom_without_data,NA
2020_2022,C549,geom_without_data,NA
2020_2022,C55,geom_without_data,NA
2020_2022,C550,geom_without_data,NA
2020_2022,C551,geom_without_data,NA
2020_2022,C552,geom_without_data,NA
2020_2022,C553,geom_without_data,NA
2020_2022,C554,geom_without_data,NA
2020_2022,C555,geom_without_data,NA
2020_2022,C556,geom_without_data,NA
2020_2022,C557,geom_without_data,NA
2020_2022,C558,geom_without_data,NA
2020_2022,C559,geom_without_data,NA
2020_2022,C56,geom_without_data,NA
2020_2022,C560,geom_without_data,NA
2020_2022,C561,geom_without_data,NA
2020_2022,C562,geom_without_data,NA
2020_2022,C563,geom_without_data,NA
2020_2022,C564,geom_without_data,NA
2020_2022,C565,geom_without_data,NA
2020_2022,C566,geom_without_data,NA
2020_2022,C567,geom_without_data,NA
2020_2022,C568,geom_without_data,NA
2020_2022,C569,geom_without_data,NA
2020_2022,C57,geom_without_data,NA
2020_2022,C570,geom_without_data,NA
2020_2022,C571,geom_without_data,NA
2020_2022,C572,geom_without_data,NA
2020_2022,C573,geom_without_data,NA
2020_2022,C574,geom_without_data,NA
2020_2022,C576,geom_without_data,NA
2020_2022,C577,geom_without_data,NA
2020_2022,C578,geom_without_data,NA
2020_2022,C579,geom_without_data,NA
2020_2022,C58,geom_without_data,NA
2020_2022,C580,geom_without_data,NA
2020_2022,C581,geom_without_data,NA
2020_2022,C582,geom_without_data,NA
2020_2022,C583,geom_without_data,NA
2020_2022,C584,geom_without_data,NA
2020_2022,C585,geom_without_data,NA
2020_2022,C586,geom_without_data,NA
2020_2022,C587,geom_without_data,NA
2020_2022,C588,geom_without_data,NA
2020_2022,C589,geom_without_data,NA
2020_2022,C59,geom_without_data,NA
2020_2022,C590,geom_without_data,NA
2020_2022,C591,geom_without_data,NA
2020_2022,C592,geom_without_data,NA
2020_2022,C593,geom_without_data,NA
2020_2022,C594,geom_without_data,NA
2020_2022,C595,geom_without_data,NA
2020_2022,C596,geom_without_data,NA
2020_2022,C597,geom_without_data,NA
2020_2022,C598,geom_without_data,NA
2020_2022,C599,geom_without_data,NA
2020_2022,C60,geom_without_data,NA
2020_2022,C600,geom_without_data,NA
2020_2022,C601,geom_without_data,NA
2020_2022,C602,geom_without_data,NA
2020_2022,C603,geom_without_data,NA
2020_2022,C604,geom_without_data,NA
2020_2022,C605,geom_without_data,NA
2020_2022,C606,geom_without_data,NA
2020_2022,C607,geom_without_data,NA
2020_2022,C608,geom_without_data,NA
2020_2022,C609,geom_without_data,NA
2020_2022,C61,geom_without_data,NA
2020_2022,C610,geom_without_data,NA
2020_2022,C611,geom_without_data,NA
2020_2022,C612,geom_without_data,NA
2020_2022,C613,geom_without_data,NA
2020_2022,C614,geom_without_data,NA
2020_2022,C615,geom_without_data,NA
2020_2022,C616,geom_without_data,NA
2020_2022,C617,geom_without_data,NA
2020_2022,C618,geom_without_data,NA
2020_2022,C619,geom_without_data,NA
2020_2022,C62,geom_without_data,NA
2020_2022,C620,geom_without_data,NA
2020_2022,C621,geom_without_data,NA
2020_2022,C622,geom_without_data,NA
2020_2022,C623,geom_without_data,NA
2020_2022,C625,geom_without_data,NA
2020_2022,C626,geom_without_data,NA
2020_2022,C627,geom_without_data,NA
2020_2022,C628,geom_without_data,NA
2020_2022,C629,geom_without_data,NA
2020_2022,C63,geom_without_data,NA
2020_2022,C630,geom_without_data,NA
2020_2022,C631,geom_without_data,NA
2020_2022,C632,geom_without_data,NA
2020_2022,C633,geom_without_data,NA
2020_2022,C634,geom_without_data,NA
2020_2022,C635,geom_without_data,NA
2020_2022,C636,geom_without_data,NA
2020_2022,C637,geom_without_data,NA
2020_2022,C638,geom_without_data,NA
2020_2022,C639,geom_without_data,NA
2020_2022,C64,geom_without_data,NA
2020_2022,C640,geom_without_data,NA
2020_2022,C641,geom_without_data,NA
2020_2022,C642,geom_without_data,NA
2020_2022,C643,geom_without_data,NA
2020_2022,C644,geom_without_data,NA
2020_2022,C645,geom_without_data,NA
2020_2022,C646,geom_without_data,NA
2020_2022,C647,geom_without_data,NA
2020_2022,C648,geom_without_data,NA
2020_2022,C649,geom_without_data,NA
2020_2022,C65,geom_without_data,NA
2020_2022,C650,geom_without_data,NA
2020_2022,C651,geom_without_data,NA
2020_2022,C652,geom_without_data,NA
2020_2022,C653,geom_without_data,NA
2020_2022,C654,geom_without_data,NA
2020_2022,C655,geom_without_data,NA
2020_2022,C656,geom_without_data,NA
2020_2022,C657,geom_without_data,NA
2020_2022,C658,geom_without_data,NA
2020_2022,C659,geom_without_data,NA
2020_2022,C66,geom_without_data,NA
2020_2022,C660,geom_without_data,NA
2020_2022,C661,geom_without_data,NA
2020_2022,C662,geom_without_data,NA
2020_2022,C663,geom_without_data,NA
2020_2022,C665,geom_without_data,NA
2020_2022,C666,geom_without_data,NA
2020_2022,C667,geom_without_data,NA
2020_2022,C668,geom_without_data,NA
2020_2022,C669,geom_without_data,NA
2020_2022,C67,geom_without_data,NA
2020_2022,C670,geom_without_data,NA
2020_2022,C672,geom_without_data,NA
2020_2022,C673,geom_without_data,NA
2020_2022,C674,geom_without_data,NA
2020_2022,C675,geom_without_data,NA
2020_2022,C676,geom_without_data,NA
2020_2022,C677,geom_without_data,NA
2020_2022,C678,geom_without_data,NA
2020_2022,C679,geom_without_data,NA
2020_2022,C68,geom_without_data,NA
2020_2022,C681,geom_without_data,NA
2020_2022,C682,geom_without_data,NA
2020_2022,C683,geom_without_data,NA
2020_2022,C684,geom_without_data,NA
2020_2022,C686,geom_without_data,NA
2020_2022,C687,geom_without_data,NA
2020_2022,C688,geom_without_data,NA
2020_2022,C69,geom_without_data,NA
2020_2022,C690,geom_without_data,NA
2020_2022,C691,geom_without_data,NA
2020_2022,C692,geom_without_data,NA
2020_2022,C693,geom_without_data,NA
2020_2022,C694,geom_without_data,NA
2020_2022,C695,geom_without_data,NA
2020_2022,C696,geom_without_data,NA
2020_2022,C697,geom_without_data,NA
2020_2022,C698,geom_without_data,NA
2020_2022,C7,geom_without_data,NA
2020_2022,C70,geom_without_data,NA
2020_2022,C700,geom_without_data,NA
2020_2022,C701,geom_without_data,NA
2020_2022,C702,geom_without_data,NA
2020_2022,C703,geom_without_data,NA
2020_2022,C704,geom_without_data,NA
2020_2022,C706,geom_without_data,NA
2020_2022,C707,geom_without_data,NA
2020_2022,C708,geom_without_data,NA
2020_2022,C71,geom_without_data,NA
2020_2022,C710,geom_without_data,NA
2020_2022,C711,geom_without_data,NA
2020_2022,C712,geom_without_data,NA
2020_2022,C713,geom_without_data,NA
2020_2022,C714,geom_without_data,NA
2020_2022,C715,geom_without_data,NA
2020_2022,C716,geom_without_data,NA
2020_2022,C717,geom_without_data,NA
2020_2022,C718,geom_without_data,NA
2020_2022,C719,geom_without_data,NA
2020_2022,C72,geom_without_data,NA
2020_2022,C720,geom_without_data,NA
2020_2022,C721,geom_without_data,NA
2020_2022,C722,geom_without_data,NA
2020_2022,C723,geom_without_data,NA
2020_2022,C724,geom_without_data,NA
2020_2022,C725,geom_without_data,NA
2020_2022,C726,geom_without_data,NA
2020_2022,C727,geom_without_data,NA
2020_2022,C728,geom_without_data,NA
2020_2022,C729,geom_without_data,NA
2020_2022,C73,geom_without_data,NA
2020_2022,C730,geom_without_data,NA
2020_2022,C731,geom_without_data,NA
2020_2022,C732,geom_without_data,NA
2020_2022,C733,geom_without_data,NA
2020_2022,C734,geom_without_data,NA
2020_2022,C735,geom_without_data,NA
2020_2022,C737,geom_without_data,NA
2020_2022,C738,geom_without_data,NA
2020_2022,C739,geom_without_data,NA
2020_2022,C74,geom_without_data,NA
2020_2022,C740,geom_without_data,NA
2020_2022,C741,geom_without_data,NA
2020_2022,C742,geom_without_data,NA
2020_2022,C743,geom_without_data,NA
2020_2022,C744,geom_without_data,NA
2020_2022,C745,geom_without_data,NA
2020_2022,C746,geom_without_data,NA
2020_2022,C747,geom_without_data,NA
2020_2022,C748,geom_without_data,NA
2020_2022,C749,geom_without_data,NA
2020_2022,C75,geom_without_data,NA
2020_2022,C750,geom_without_data,NA
2020_2022,C751,geom_without_data,NA
2020_2022,C752,geom_without_data,NA
2020_2022,C753,geom_without_data,NA
2020_2022,C754,geom_without_data,NA
2020_2022,C755,geom_without_data,NA
2020_2022,C756,geom_without_data,NA
2020_2022,C757,geom_without_data,NA
2020_2022,C758,geom_without_data,NA
2020_2022,C76,geom_without_data,NA
2020_2022,C760,geom_without_data,NA
2020_2022,C761,geom_without_data,NA
2020_2022,C762,geom_without_data,NA
2020_2022,C763,geom_without_data,NA
2020_2022,C764,geom_without_data,NA
2020_2022,C765,geom_without_data,NA
2020_2022,C766,geom_without_data,NA
2020_2022,C767,geom_without_data,NA
2020_2022,C769,geom_without_data,NA
2020_2022,C77,geom_without_data,NA
2020_2022,C770,geom_without_data,NA
2020_2022,C771,geom_without_data,NA
2020_2022,C773,geom_without_data,NA
2020_2022,C774,geom_without_data,NA
2020_2022,C775,geom_without_data,NA
2020_2022,C777,geom_without_data,NA
2020_2022,C778,geom_without_data,NA
2020_2022,C779,geom_without_data,NA
2020_2022,C78,geom_without_data,NA
2020_2022,C781,geom_without_data,NA
2020_2022,C782,geom_without_data,NA
2020_2022,C783,geom_without_data,NA
2020_2022,C784,geom_without_data,NA
2020_2022,C785,geom_without_data,NA
2020_2022,C786,geom_without_data,NA
2020_2022,C787,geom_without_data,NA
2020_2022,C788,geom_without_data,NA
2020_2022,C789,geom_without_data,NA
2020_2022,C79,geom_without_data,NA
2020_2022,C791,geom_without_data,NA
2020_2022,C792,geom_without_data,NA
2020_2022,C793,geom_without_data,NA
2020_2022,C795,geom_without_data,NA
2020_2022,C796,geom_without_data,NA
2020_2022,C797,geom_without_data,NA
2020_2022,C798,geom_without_data,NA
2020_2022,C799,geom_without_data,NA
2020_2022,C800,geom_without_data,NA
