cluster,deaths,S,I,period
C805,1997,0.8890822463038573,0.8643836589350035,2011_2017
C806,2021,0.8967557616819535,0.8795510846637263,2011_2017
C807,2103,0.8911554243208024,0.8685290630540188,2011_2017
C808,2005,0.8852596687831542,0.8598377501351869,2011_2017
C809,2034,0.8937323127288408,0.8739570939246456,2011_2017
C81,18250,0.8929229498967912,0.8707400382850687,2011_2017
C810,2101,0.8963225734396781,0.8701739196511039,2011_2017
C811,2063,0.8888748954703383,0.8718601718630786,2011_2017
C812,2017,0.8863446033455342,0.862567748127508,2011_2017
C813,2046,0.8828814108352468,0.8541910322460973,2011_2017
C814,2013,0.8879219993045699,0.8639518022784886,2011_2017
C815,1957,0.8939579602224529,0.876089695137327,2011_2017
C816,2001,0.8942670094238239,0.8711957429663932,2011_2017
C817,1988,0.8812492662210688,0.8526293945312673,2011_2017
C818,2068,0.8971609381605679,0.8717962974546501,2011_2017
C819,1987,0.8905378670467247,0.8688516315125193,2011_2017
C82,17930,0.8929261125483654,0.8745403533265945,2011_2017
C820,1968,0.8924365043955318,0.8725673973293148,2011_2017
C821,1968,0.8927938479079913,0.8705529305941853,2011_2017
C822,1970,0.8926145997062537,0.8738553385518716,2011_2017
C823,1873,0.890196455147459,0.8658889081403291,2011_2017
C824,1957,0.8931735950947415,0.8749584122986306,2011_2017
C825,2004,0.8937095868143952,0.8695825195312643,2011_2017
C826,1878,0.8914378811438085,0.8667417864291548,2011_2017
C827,1968,0.8885279306299161,0.8613768542694062,2011_2017
C828,2013,0.8959162364649648,0.8647271548039365,2011_2017
C829,1990,0.8871432539582335,0.8708154296875237,2011_2017
C83,17634,0.8923051192168243,0.8691913311328803,2011_2017
C830,1983,0.8955435371103192,0.8714113135138631,2011_2017
C831,1890,0.8885798269925254,0.8718045071833888,2011_2017
C832,1891,0.8879574012669886,0.8625352634273362,2011_2017
C833,1877,0.8946535877624691,0.8681553284411184,2011_2017
C834,1906,0.8922246971787331,0.8702691805748772,2011_2017
C835,1941,0.8925656161238769,0.8706160626232604,2011_2017
C836,1945,0.8950165542125679,0.8704794671191063,2011_2017
C837,2278,0.8917103014597004,0.873604335841613,2011_2017
C838,1956,0.8925162365496966,0.8704819199999988,2011_2017
C839,1919,0.8870614770536048,0.8643669767185514,2011_2017
C84,17613,0.8906818422770619,0.8688636761408257,2011_2017
C840,1959,0.893761102082221,0.8743935999999961,2011_2017
C841,1863,0.8866317522139907,0.8677358103954638,2011_2017
C842,1949,0.8944624613114144,0.8712124595142067,2011_2017
C843,1913,0.8888287117963891,0.8710457856399684,2011_2017
C844,2077,0.8945103176246063,0.8716798570510879,2011_2017
C845,1906,0.8877648206525149,0.8662795494040277,2011_2017
C846,1918,0.8927253036650752,0.8699239870447657,2011_2017
C847,1915,0.8988060454430803,0.8783571026662221,2011_2017
C848,1921,0.8960368713046114,0.878382716403807,2011_2017
C849,1827,0.8907493239071292,0.8701122396322363,2011_2017
C85,17754,0.8893220869970022,0.869213207147606,2011_2017
C850,1909,0.888042936315833,0.8609822195783026,2011_2017
C851,1916,0.8862632441455538,0.8717783176310994,2011_2017
C852,1881,0.8910476374591207,0.8743639694926181,2011_2017
C853,1839,0.8852176026583707,0.8684629519722322,2011_2017
C854,1857,0.8851933144436819,0.8516731172276798,2011_2017
C855,2317,0.8874232582017024,0.8661495628105702,2011_2017
C856,1913,0.8888871886279505,0.8562627571726322,2011_2017
C857,1860,0.8884865302347092,0.8594235071219788,2011_2017
C858,1864,0.8910506732487244,0.8667677143970391,2011_2017
C859,1822,0.8902232863127936,0.8686718390194079,2011_2017
C86,17642,0.8926647012048227,0.8723814429373744,2011_2017
C860,1893,0.89103319176581,0.8647200701852714,2011_2017
C861,1820,0.8940755947349355,0.8717358508638582,2011_2017
C862,1880,0.8937183114531462,0.8699583905008182,2011_2017
C863,2006,0.8896585418221905,0.8635538729643621,2011_2017
C864,1908,0.8941585468226029,0.8688340596966168,2011_2017
C865,1812,0.8912170031528831,0.8718542722648689,2011_2017
C866,1828,0.8919003682086101,0.8665318382894506,2011_2017
C867,1856,0.8964222512262188,0.8740223980748701,2011_2017
C868,1905,0.8952955683689146,0.8666728393503071,2011_2017
C869,1862,0.8928781982576512,0.8659691152300916,2011_2017
C87,17648,0.8904236334352286,0.8695475604980865,2011_2017
C870,1810,0.8914801135496474,0.8672121483228266,2011_2017
C871,1792,0.889968560666454,0.8686763411413849,2011_2017
C872,1888,0.8930432616345878,0.8690455539472686,2011_2017
C873,1773,0.8911888517650068,0.8713124805025949,2011_2017
C874,1884,0.8942874626421627,0.870760193975829,2011_2017
C875,1793,0.8799200211269642,0.8573768889178573,2011_2017
C876,1828,0.8930435386331752,0.867835160680515,2011_2017
C877,1822,0.9001567619086636,0.8771449768569141,2011_2017
C878,1812,0.8970476441091765,0.875119887336249,2011_2017
C879,1910,0.8880277404676408,0.8648238678549972,2011_2017
C88,16876,0.8919041381607522,0.8692303806344256,2011_2017
C880,1784,0.8874330119246316,0.8624107535820892,2011_2017
C881,1893,0.8921293424295978,0.8748459825052134,2011_2017
C882,2021,0.890252056523769,0.8712569197599125,2011_2017
C883,1744,0.8893131628229948,0.866345663265289,2011_2017
C884,1814,0.8922529535682897,0.866581641690599,2011_2017
C885,1773,0.8881635893926858,0.865280698322661,2011_2017
C886,2024,0.8870359051070944,0.8610994985774187,2011_2017
C887,1832,0.8942007446463643,0.8734086716545597,2011_2017
C888,2008,0.888844026285297,0.8698694907599117,2011_2017
C889,1813,0.8935636448046819,0.869798145214916,2011_2017
C89,16860,0.8905277640579247,0.8683781761290661,2011_2017
C890,1677,0.8848196637022198,0.8598679107970784,2011_2017
C891,1826,0.8956163197047875,0.8748703944830115,2011_2017
C892,1751,0.8963460872974275,0.8718783965633266,2011_2017
C893,1797,0.8892586388802955,0.8668484872149863,2011_2017
C894,1674,0.8851726239670896,0.8574118577239094,2011_2017
C895,1800,0.8887604938271605,0.86607655085617,2011_2017
C896,1734,0.8924043055040051,0.8640254148288269,2011_2017
C897,1793,0.8975917686958237,0.8805984241416505,2011_2017
C898,1790,0.8916107487281921,0.8698927820431435,2011_2017
C899,1747,0.8886330282774396,0.8573180690198575,2011_2017
C9,56453,0.8919545142446961,0.8713114093663551,2011_2017
C90,16687,0.8901567414415885,0.8688135890543125,2011_2017
C900,2130,0.8955771562079835,0.8732259498649152,2011_2017
C901,1742,0.8924451749905422,0.8725575211006954,2011_2017
C902,1727,0.8924567036900561,0.8738480623818592,2011_2017
C903,1655,0.8892412446034629,0.858583981618154,2011_2017
C904,1770,0.8918126975007181,0.8632594564961782,2011_2017
C905,1696,0.8883214389017443,0.8628831306763506,2011_2017
C906,1696,0.8877895269668921,0.8717787930364927,2011_2017
C907,1673,0.8877402749408791,0.8606673484335403,2011_2017
C908,1725,0.8950334803612685,0.8668216207576152,2011_2017
C909,1695,0.8872627283090123,0.860550458715613,2011_2017
C91,17050,0.8934888967243143,0.8740190795363074,2011_2017
C910,1749,0.8955858464904065,0.8729323918513218,2011_2017
C911,1689,0.8927378457269393,0.8734097792429232,2011_2017
C912,2036,0.8928911228534705,0.8753013965510742,2011_2017
C913,1763,0.8934134533868654,0.8719518410185328,2011_2017
C914,1628,0.8875581802485979,0.8607624667869928,2011_2017
C915,1716,0.8888481370998853,0.8632231620378568,2011_2017
C916,1634,0.8890820672700224,0.8560135640991442,2011_2017
C917,1696,0.889955416740833,0.867890285699111,2011_2017
C918,1703,0.8932659680733356,0.8733159993303325,2011_2017
C919,1633,0.888472559042318,0.8644346191946881,2011_2017
C92,16647,0.8928932752650289,0.8719401088918857,2011_2017
C920,1686,0.8866901944560535,0.8648665937210789,2011_2017
C921,1715,0.8903426293466159,0.8628182975779282,2011_2017
C922,1694,0.8873292640599714,0.8627146910687737,2011_2017
C923,1662,0.8875501222918758,0.8627611340679622,2011_2017
C924,1703,0.8907613209944526,0.8716640502355005,2011_2017
C925,1677,0.8974227410804354,0.885401234567909,2011_2017
C926,1699,0.8856201463243447,0.868013045743031,2011_2017
C927,1997,0.8904568670732689,0.8669257828600044,2011_2017
C928,1690,0.8879486012394524,0.8613697460768595,2011_2017
C929,1724,0.8922479691646794,0.8676518851081716,2011_2017
C93,16723,0.891938016352781,0.8719061677770544,2011_2017
C930,1567,0.8914012646768118,0.8680688029365253,2011_2017
C931,1678,0.8921754003645295,0.8776381111175695,2011_2017
C932,1673,0.8875552041513022,0.8633420647732665,2011_2017
C933,1720,0.890013520822066,0.8687979772967479,2011_2017
C934,1618,0.8907477833581112,0.8727329881656931,2011_2017
C935,1692,0.8902972687490568,0.8729196633877806,2011_2017
C936,1583,0.8907800784472096,0.8664118667715363,2011_2017
C937,1665,0.8958060763466169,0.872004724029542,2011_2017
C938,1990,0.8886275599101033,0.8657551289304163,2011_2017
C939,1676,0.8902603653431002,0.8685552766914276,2011_2017
C94,16589,0.8908678005725259,0.8698141197734115,2011_2017
C940,1672,0.8858528307502118,0.8704972307734148,2011_2017
C941,1650,0.8832088154269971,0.8481488074047582,2011_2017
C942,2104,0.8958574289060128,0.87921357672891165,2011_2017
C943,1685,0.891770113323178,0.8727792938293658,2011_2017
C944,1647,0.8858490110443487,0.8637762157796987,2011_2017
C945,1644,0.8891042262359327,0.8688191726634052,2011_2017
C946,1709,0.8886687727964814,0.8648559147923972,2011_2017
C947,1683,0.8976670341879527,0.882981461119142,2011_2017
C948,1639,0.885594089462875,0.856687634348601,2011_2017
C949,1659,0.8893386976111815,0.8572189207442963,2011_2017
C95,16482,0.8896727395898943,0.8673029464534102,2011_2017
C950,1645,0.8836814146210771,0.8651734377736008,2011_2017
C951,1679,0.8955102107418799,0.8696305354179253,2011_2017
C952,1705,0.8906149757914019,0.8678637429868932,2011_2017
C953,1631,0.8862350812601194,0.8596079881656732,2011_2017
C954,1586,0.8915423257411556,0.8555048360096451,2011_2017
C955,1958,0.8947024386477623,0.8732884116917977,2011_2017
C956,1663,0.895210352733922,0.8711734693877827,2011_2017
C957,1649,0.8911367714266066,0.8744465638226854,2011_2017
C958,1694,0.8934505979155544,0.8788225652867482,2011_2017
C959,1602,0.8918658169173674,0.8712256012598583,2011_2017
C96,16291,0.8912021623962962,0.8696771147691686,2011_2017
C960,1977,0.8908487054848513,0.8712129013137822,2011_2017
C961,1605,0.887316699177997,0.8710272401782344,2011_2017
C962,1621,0.8836252745333173,0.8588459370544459,2011_2017
C963,1628,0.897865365924334,0.8776717335917289,2011_2017
C964,1635,0.8951345285189237,0.8789460059171701,2011_2017
C965,1591,0.8922644305393197,0.873333050281588,2011_2017
C966,1697,0.8890436831053727,0.866667117214551,2011_2017
C967,2026,0.8840010758461813,0.8578999652791325,2011_2017
C968,1636,0.892674601419169,0.8739349794513775,2011_2017
C969,1628,0.8900581953407507,0.8611131656804807,2011_2017
C97,16523,0.8915650266551686,0.8702263627347631,2011_2017
C970,1636,0.8867564158511727,0.8605769230769319,2011_2017
C971,1560,0.8944666337935567,0.8732596787971246,2011_2017
C972,1625,0.8938247573964498,0.8778999186964791,2011_2017
C973,1595,0.8942718723282986,0.8773971549404256,2011_2017
C974,1630,0.8921796078136173,0.8704451813153495,2011_2017
C975,1603,0.8940395211878538,0.8785908081274738,2011_2017
C976,1589,0.8891731662099526,0.8643359786719348,2011_2017
C977,1526,0.883077766078235,0.8599997490810135,2011_2017
C978,1618,0.891284850133159,0.8716072482653565,2011_2017
C979,1571,0.8919333187738777,0.874558249116472,2011_2017
C98,15808,0.8907217614665458,0.8686427372990866,2011_2017
C980,1581,0.8888240775080103,0.8683091550638026,2011_2017
C981,1566,0.8912580392080106,0.8674121220776679,2011_2017
C982,1575,0.8833612496850591,0.8593335674943565,2011_2017
C983,1582,0.8905904126863369,0.8610244580698628,2011_2017
C984,1641,0.8976378829959437,0.8747152952703616,2011_2017
C985,1610,0.8932078237722311,0.8711185177923734,2011_2017
C986,1535,0.8951887022673981,0.8725156184923277,2011_2017
C987,1591,0.8894848102601015,0.8606188798098061,2011_2017
C988,1575,0.88420781053162,0.865020751953125,2011_2017
C989,1631,0.8882793184322304,0.873060906969263,2011_2017
C99,15850,0.8928872931365623,0.8717508882027017,2011_2017
C990,1576,0.887213661779484,0.8555880000000115,2011_2017
C991,1567,0.8896761500458767,0.8707646165292168,2011_2017
C992,1650,0.894796694214876,0.8745602236003005,2011_2017
C993,1600,0.8907539062500001,0.8622145328719719,2011_2017
C994,1568,0.8909544525718452,0.869569650034303,2011_2017
C995,1585,0.8913668162684473,0.876459143968882,2011_2017
C996,1573,0.8926638292644188,0.8671997322719676,2011_2017
C997,1511,0.8883453833590071,0.8656878185913511,2011_2017
C998,1564,0.891275730797156,0.8677933554049445,2011_2017
C999,1564,0.8941562391664106,0.8727694311974792,2011_2017
C1,156636,0.8969001363260604,0.8821118828673862,2018_2022
C10,42326,0.8958359135408447,0.8797648723684293,2018_2022
C100,12616,0.897900068216664,0.8822775067425157,2018_2022
C1000,1230,0.8940987507436049,0.8700411286963484,2018_2022
C1001,1255,0.8977140045396105,0.8857403685913361,2018_2022
C1002,1185,0.8953436949206858,0.8847588433159816,2018_2022
C1003,1224,0.9016003460207612,0.8823230087033456,2018_2022
C1004,1223,0.9045635940735253,0.8922924105345172,2018_2022
C1005,1286,0.8964237427107091,0.8828067215236514,2018_2022
C1006,1305,0.8975323321736324,0.8792095498144797,2018_2022
C1007,1275,0.9011204921184159,0.887943709304786,2018_2022
C1008,1400,0.9026683673469388,0.8941087790743046,2018_2022
C1009,1243,0.895229860023857,0.8816937500000019,2018_2022
C101,12388,0.8983819921556884,0.8836697500000089,2018_2022
C1010,1249,0.8955635284849178,0.8784840234471581,2018_2022
C1011,1228,0.8966938641258791,0.8848524404435812,2018_2022
C1012,1247,0.898218595519383,0.8841211871193637,2018_2022
C1013,1186,0.890962294788269,0.8710047966806415,2018_2022
C1014,1374,0.8984710860247177,0.8867148760330856,2018_2022
C1015,1203,0.8935958800698447,0.8726610110338597,2018_2022
C1016,1210,0.8958213236800765,0.879587932111594,2018_2022
C1017,1200,0.8998749999999999,0.8879896384419258,2018_2022
C1018,1553,0.9002271738765383,0.8882474571814362,2018_2022
C1019,1186,0.898202468939198,0.8856371191135681,2018_2022
C102,11941,0.8960298134448423,0.878274184562866,2018_2022
C1020,1227,0.8975449825277361,0.8760212191181368,2018_2022
C1021,1202,0.8964094783790741,0.8778622927419097,2018_2022
C1022,1279,0.9065453182797105,0.8918015482055346,2018_2022
C1023,1565,0.8974046892384326,0.8860398970797739,2018_2022
C1024,1160,0.8865621284185495,0.8627784609225578,2018_2022
C1025,1126,0.9008767418895856,0.8827360825987408,2018_2022
C1026,1219,0.8983735104757125,0.8792180359230767,2018_2022
C1027,1242,0.8993999600664868,0.8912133631009556,2018_2022
C1028,1246,0.8958477722612843,0.882962459656895,2018_2022
C1029,1250,0.9012044800000001,0.8872001219326267,2018_2022
C103,12143,0.8978116328200151,0.8844525282263058,2018_2022
C1030,1309,0.90356998414339,0.8887729137163601,2018_2022
C1031,1171,0.8921393103035863,0.8747736532367464,2018_2022
C1032,1601,0.9022647853211668,0.8855374303204274,2018_2022
C1033,1185,0.8963463832363048,0.8802023950076321,2018_2022
C1034,1417,0.8983434841268615,0.8836420821791242,2018_2022
C1035,1203,0.8944582295991801,0.8776038898926709,2018_2022
C1036,1207,0.8958471330934091,0.8719399545978246,2018_2022
C1037,1099,0.8926056527523987,0.878834743087982,2018_2022
C1038,1123,0.895946409923172,0.8765986996733868,2018_2022
C1039,1407,0.899084635710674,0.8882376913970802,2018_2022
C104,11965,0.8960655233286806,0.8826059583663922,2018_2022
C1040,1227,0.8975795218823416,0.8801546141444407,2018_2022
C1041,1131,0.8977118595704527,0.8809785069175389,2018_2022
C1042,1218,0.9010019386272148,0.8907422799459269,2018_2022
C1043,1251,0.9000850478689789,0.8908619596204742,2018_2022
C1044,1324,0.8975798870035869,0.8769430644902881,2018_2022
C1045,1246,0.9002445063368107,0.8817340067339767,2018_2022
C1046,1519,0.8977771575405842,0.8713501468478971,2018_2022
C1047,1213,0.8973044831038306,0.8728862590401057,2018_2022
C1048,1120,0.8887834821428572,0.8673351843100298,2018_2022
C1049,1201,0.8976713133171704,0.879641314290664,2018_2022
C105,11950,0.8956362808774356,0.8762478698837243,2018_2022
C1050,1198,0.8980381882993638,0.873317017635942,2018_2022
C1051,1516,0.8921886856816648,0.87398380593131475,2018_2022
C1052,1181,0.8978713915860853,0.8814879440508164,2018_2022
C1053,1146,0.8927204115384264,0.8764477108296209,2018_2022
C1054,1173,0.8935431988133108,0.8772664269782839,2018_2022
C1055,1123,0.895786235983789,0.882805115784518,2018_2022
C1056,1128,0.8934346863839847,0.888082916942017,2018_2022
C1057,1170,0.8981196581196581,0.8799752337664947,2018_2022
C1058,1530,0.8994771241830064,0.8845829441799741,2018_2022
C1059,1205,0.8976842685215476,0.8775037949064242,2018_2022
C106,11745,0.8968957597419697,0.883048554353328,2018_2022
C1060,1141,0.8929049582872781,0.8757998539079566,2018_2022
C1061,1146,0.893611286240326,0.8766900948142013,2018_2022
C1062,1183,0.8971774697764684,0.8831609732154326,2018_2022
C1063,1150,0.9062926275992439,0.8916611856215905,2018_2022
C1064,1213,0.9017398083009769,0.8863103915035037,2018_2022
C1065,1415,0.8989099626665334,0.8795783317943985,2018_2022
C1066,1211,0.8987215321158032,0.8726939335404931,2018_2022
C1067,1196,0.9008386371517099,0.889695909288206,2018_2022
C1068,1156,0.895003951102118,0.8722346666666656,2018_2022
C1069,1186,0.9009921825456635,0.8821398891966774,2018_2022
C107,11523,0.8961805550613153,0.8785154033098789,2018_2022
C1070,1144,0.9019771749229791,0.8830118738185462,2018_2022
C1071,1155,0.8915934858792003,0.8752109010838416,2018_2022
C1072,1075,0.8918827474310439,0.8638747460666871,2018_2022
C1073,1148,0.8947328485231095,0.8746594005449834,2018_2022
C1074,1177,0.890536471841707,0.8741214405987965,2018_2022
C1075,1156,0.8982755833862142,0.8855064987903379,2018_2022
C1076,1197,0.8994457740005821,0.8809269955063004,2018_2022
C1077,1182,0.8968838843223652,0.8856870699816349,2018_2022
C1078,1155,0.9005543374374545,0.8886013326089142,2018_2022
C1079,1158,0.9013247186352504,0.8837119753561838,2018_2022
C108,11650,0.8984924091436572,0.8847637866334432,2018_2022
C1080,1155,0.8943745432057122,0.8768932824604149,2018_2022
C1081,1146,0.8987296279037185,0.8870172852352894,2018_2022
C1082,1140,0.9035133887349953,0.8920836362834922,2018_2022
C1083,1122,0.8981240527324201,0.881854006380176,2018_2022
C1084,1107,0.8959001965810084,0.8868929717915426,2018_2022
C1085,1067,0.8912233671120231,0.8672070038644337,2018_2022
C1086,1103,0.8941936152042275,0.8835765620138294,2018_2022
C1087,1104,0.8978270715185885,0.8825623063016572,2018_2022
C1088,1549,0.8987501463907033,0.8822316575943576,2018_2022
C1089,1104,0.897226488657845,0.8712614510517018,2018_2022
C109,11554,0.8964219731034551,0.8827990646636574,2018_2022
C1090,1185,0.8940006053160996,0.8824920914867936,2018_2022
C1091,1087,0.8988658300954069,0.8759369791709656,2018_2022
C1092,1077,0.8874474213507897,0.8569474368181652,2018_2022
C1093,1090,0.8984715091322278,0.8880856972822965,2018_2022
C1094,1138,0.9050734955723511,0.887178582116476,2018_2022
C1095,1109,0.8990560875401767,0.8766862746671651,2018_2022
C1096,1116,0.8972809958762091,0.8880340813332902,2018_2022
C1097,1142,0.9018467002616236,0.8835587489433895,2018_2022
C1098,1386,0.9052887148125244,0.8891678841003007,2018_2022
C1099,1114,0.9015532685036858,0.878707192240712,2018_2022
C11,42141,0.8983440764061578,0.8838093476413739,2018_2022
C110,11228,0.8946717986701525,0.8782809405955644,2018_2022
C1100,1110,0.8996363931499066,0.8905863679374774,2018_2022
C1101,1068,0.8980821024281445,0.8758287913074627,2018_2022
C1102,1147,0.8973273974258311,0.8779386167845178,2018_2022
C1103,1113,0.9054295029985414,0.8910412195429676,2018_2022
C1104,1092,0.89163446443666206,0.8753139821361408,2018_2022
C1105,1156,0.8898450689048262,0.8505730151228913,2018_2022
C1106,1072,0.9040327745600357,0.8871311596661826,2018_2022
C1107,1058,0.8933787400702542,0.8770619253650525,2018_2022
C1108,1044,0.8979518063445927,0.8782116417477405,2018_2022
C1109,1112,0.8940482506081466,0.8796373456790183,2018_2022
C111,11378,0.8974431295112972,0.882759413538773,2018_2022
C1110,1046,0.895915972346625,0.869013157301434,2018_2022
C1111,1069,0.8960841330776952,0.8731148045552457,2018_2022
C1112,1085,0.9026787572469155,0.88981371383272,2018_2022
C1113,1061,0.8922210743159273,0.8815315761659334,2018_2022
C1114,1072,0.9034184255959011,0.8860247597551519,2018_2022
C1115,1134,0.896035323137028,0.880878796022556,2018_2022
C1116,1096,0.8966414033779104,0.8778049998439537,2018_2022
C1117,1393,0.8962667918610591,0.8794443558673555,2018_2022
C1118,1385,0.8906442153553416,0.8715052079254417,2018_2022
C1119,1024,0.9006080627441406,0.8807441700959893,2018_2022
C112,11352,0.8997179623562435,0.8834381118930648,2018_2022
C1120,1134,0.8923602362755801,0.8793516916749207,2018_2022
C1121,1088,0.9031682525951557,0.8867775664609687,2018_2022
C1122,1041,0.889695399291858,0.873421396429121,2018_2022
C1123,1040,0.8938831360946745,0.8758610607063804,2018_2022
C1124,973,0.9037602101551763,0.8903443926344808,2018_2022
C1125,1101,0.8967374222591799,0.8783121625417487,2018_2022
C1126,1026,0.8951643240655245,0.877907873924624,2018_2022
C1127,1104,0.8957512864944339,0.8840015207827261,2018_2022
C1128,1143,0.8957410507413608,0.8805629574028897,2018_2022
C1129,1062,0.9019084199587888,0.8930333964304926,2018_2022
C113,11230,0.8971568808583419,0.8818553873956891,2018_2022
C1130,1084,0.8972934055908826,0.8866405305152038,2018_2022
C1131,1073,0.8978771489296282,0.8764577134844858,2018_2022
C1132,1073,0.8955181359976166,0.8826416629986038,2018_2022
C1133,1124,0.8981633337976975,0.8781835241133211,2018_2022
C1134,1065,0.8958152042143313,0.8842594139463448,2018_2022
C1135,1068,0.8955343741671223,0.8815280662720522,2018_2022
C1136,1088,0.8954250243295847,0.8741632653061278,2018_2022
C1137,1052,0.8971847937659936,0.8781465805301919,2018_2022
C1138,1100,0.8987801652892562,0.8873239436619819,2018_2022
C1139,1481,0.8949689540390298,0.8820138888888692,2018_2022
C114,11394,0.8962273286732739,0.8840092456243488,2018_2022
C1140,1478,0.9023888478926833,0.8832088642659162,2018_2022
C1141,1040,0.8933764792899408,0.8776030296279927,2018_2022
C1142,1094,0.8954744008368732,0.8785642973677255,2018_2022
C1143,1105,0.8941061812821196,0.8758976393572718,2018_2022
C1144,1044,0.9010327211872992,0.8808465137001615,2018_2022
C1145,986,0.8951466576698525,0.8755444608810179,2018_2022
C1146,1527,0.8966942556360539,0.8783338290700117,2018_2022
C1147,1043,0.891537336523727,0.8617451734649618,2018_2022
C1148,1052,0.8941035724096056,0.8755357540655035,2018_2022
C1149,1402,0.8952495009167666,0.8740664991814058,2018_2022
C115,11242,0.8986846793201633,0.8823057156902342,2018_2022
C1150,1067,0.894706931731444,0.8864768997424111,2018_2022
C1151,1334,0.8964561946912599,0.8761027163944708,2018_2022
C1152,1057,0.8969065982605489,0.8727941176470652,2018_2022
C1153,1366,0.8939878539472528,0.8783194447288044,2018_2022
C1154,1058,0.9066845101325396,0.9015680038302447,2018_2022
C1155,1094,0.9001366937491855,0.8865348399246287,2018_2022
C1156,1113,0.8960137039270438,0.8751735901461339,2018_2022
C1157,1053,0.9007701055817549,0.8851526965562047,2018_2022
C1158,1073,0.8913334068715372,0.8671131926323064,2018_2022
C1159,1053,0.8920039429694384,0.8783386341096522,2018_2022
C116,11000,0.8986945289256199,0.8854663204648632,2018_2022
C1160,1036,0.8982405599200967,0.8729991252513786,2018_2022
C1161,1135,0.8989283704321839,0.8853895912098438,2018_2022
C1162,1069,0.888428989088707,0.8632430084533508,2018_2022
C1163,1028,0.9026385713636843,0.887378035197167,2018_2022
C1164,1010,0.896745417115969,0.8800662721893282,2018_2022
C1165,1064,0.8954134631692011,0.8636505190311444,2018_2022
C1166,1095,0.8918262755155231,0.8752603837899013,2018_2022
C1167,1049,0.9047429073583175,0.8882654668954193,2018_2022
C1168,1017,0.9003344326392332,0.886896235078036,2018_2022
C1169,1074,0.9002077199698999,0.880912075510419,2018_2022
C117,11038,0.8963390761874485,0.88195730715381,2018_2022
C1170,1342,0.8917946166608551,0.8741124347952567,2018_2022
C1171,1339,0.8962715033177703,0.889531808827574,2018_2022
C1172,1041,0.8920890926388855,0.881639298343891,2018_2022
C1173,995,0.8953915305169061,0.8756563366087271,2018_2022
C1174,986,0.8947043600261674,0.8835067062947503,2018_2022
C1175,1006,0.9024501104703786,0.8951606978879568,2018_2022
C1176,940,0.9040176550475328,0.8981014368722231,2018_2022
C1177,979,0.9045460283940274,0.8847509847913064,2018_2022
C1178,1311,0.8959941724107635,0.8824772740856665,2018_2022
C1179,952,0.901929154014547,0.8907044106568712,2018_2022
C118,10787,0.8968405973394373,0.8806573688730318,2018_2022
C1180,1015,0.8959557378242617,0.8865380929345368,2018_2022
C1181,1018,0.8963123501916389,0.8816366745984789,2018_2022
C1182,1069,0.8979077864925387,0.8850223971304381,2018_2022
C1183,1396,0.8931966896823508,0.8795780683651859,2018_2022
C1184,966,0.8997295200373785,0.8797457085703096,2018_2022
C1185,991,0.8953456995909705,0.8710592935405927,2018_2022
C1186,1048,0.891418040906707,0.8818293616325802,2018_2022
C1187,1052,0.8977504373346442,0.8778378190234923,2018_2022
C1188,1003,0.8968528114559611,0.8727399772906107,2018_2022
C1189,989,0.8932923431763555,0.8702531645569682,2018_2022
C119,10824,0.8958894792661896,0.8810387700460452,2018_2022
C1190,970,0.9022297799978745,0.8868934240362879,2018_2022
C1191,976,0.8925734009674818,0.8705568153187367,2018_2022
C1192,994,0.8975098073349553,0.878185941043092,2018_2022
C1193,936,0.8940367265687779,0.8878729799646096,2018_2022
C1194,1037,0.8970297637369128,0.885787494826912,2018_2022
C1195,994,0.8949329781505937,0.8787890624999786,2018_2022
C1196,1025,0.8974353361094587,0.8819540260981701,2018_2022
C1197,1161,0.9001284199890053,0.8826512449052262,2018_2022
C1198,983,0.8917497767231128,0.8750400326083992,2018_2022
C1199,961,0.8976644819121601,0.8823245397764858,2018_2022
C12,39740,0.8979152614794351,0.884106289362416,2018_2022
C120,10939,0.8970602720982093,0.8815061244650568,2018_2022
C1200,1037,0.9001672914134591,0.8859459887821203,2018_2022
C1201,955,0.8978986321646886,0.8861317254174195,2018_2022
C1202,955,0.8942715386091391,0.8722713486265973,2018_2022
C1203,942,0.8985331836765974,0.880970275245334,2018_2022
C1204,978,0.9035216480359315,0.8888284202570033,2018_2022
C1205,971,0.8933362040895548,0.8799798437893798,2018_2022
C1206,1024,0.8977622985839844,0.8860178348134812,2018_2022
C1207,996,0.9045398461315141,0.8965527343749812,2018_2022
C1208,949,0.8939785765283405,0.879457041357863,2018_2022
C1209,988,0.8949847563474241,0.8903233091196584,2018_2022
C121,10835,0.896580902998346,0.8796376669653083,2018_2022
C1210,941,0.8924753890823179,0.8679794231742194,2018_2022
C1211,928,0.9003209534780023,0.8841999999999886,2018_2022
C1212,921,0.9041039044328203,0.8910083309393523,2018_2022
C1213,989,0.8937851247442801,0.8718770545693743,2018_2022
C1214,966,0.8951236449211064,0.8799748468497897,2018_2022
C1215,961,0.8959406445549154,0.879042663891783,2018_2022
C1216,952,0.894223130428642,0.871436301711409,2018_2022
C1217,966,0.8944292272674665,0.8840195595003488,2018_2022
C1218,1238,0.8996296595947918,0.8799505028234632,2018_2022
C1219,988,0.9031597797046337,0.8874352280368619,2018_2022
C122,10800,0.8962952503429354,0.8814895397545106,2018_2022
C1220,965,0.8930731026336277,0.871990055884303,2018_2022
