period,cluster,age_bucket,detail_mcod_age
1999_2006,C1478,0-44,45.773065109904806
1999_2006,C1478,45-64,56.26479264652986
1999_2006,C1478,65-79,55.25902006045473
1999_2006,C1478,80+,56.925580749553816
1999_2006,C1479,0-44,51.58406470391956
1999_2006,C1479,45-64,51.05982282260647
1999_2006,C1479,65-79,51.89146915970327
1999_2006,C1479,80+,55.19783644296899
1999_2006,C148,0-44,58.27322560849882
1999_2006,C148,45-64,63.89055552753075
1999_2006,C148,65-79,60.03115881219798
1999_2006,C148,80+,63.38167180001303
1999_2006,C1480,0-44,51.390674119553026
1999_2006,C1480,45-64,57.967908877232546
1999_2006,C1480,65-79,54.811807416273886
1999_2006,C1480,80+,60.54108348342134
1999_2006,C1481,0-44,50.45105544482985
1999_2006,C1481,45-64,55.04589707475095
1999_2006,C1481,65-79,52.8494597352752
1999_2006,C1481,80+,57.57631649427869
1999_2006,C1482,0-44,51.61032869728045
1999_2006,C1482,45-64,56.30286112424027
1999_2006,C1482,65-79,55.925378900803175
1999_2006,C1482,80+,57.27852152280502
1999_2006,C1483,0-44,47.47109316333869
1999_2006,C1483,45-64,56.596239618337634
1999_2006,C1483,65-79,56.56590292160365
1999_2006,C1483,80+,57.83131543531228
1999_2006,C1485,0-44,50.72120155439146
1999_2006,C1485,45-64,58.42016638032864
1999_2006,C1485,65-79,57.69607219180669
1999_2006,C1485,80+,59.23329538833207
1999_2006,C1486,0-44,51.28732205970098
1999_2006,C1486,45-64,57.62886053131098
1999_2006,C1486,65-79,52.05533385467114
1999_2006,C1486,80+,60.13321229989476
1999_2006,C1487,0-44,50.509541872349175
1999_2006,C1487,45-64,54.819070468471146
1999_2006,C1487,65-79,52.596368985988335
1999_2006,C1487,80+,58.698394102351344
1999_2006,C1488,0-44,53.427133335161244
1999_2006,C1488,45-64,55.98486893264161
1999_2006,C1488,65-79,50.41689087531068
1999_2006,C1488,80+,58.007475291806294
1999_2006,C1489,0-44,49.90331744151277
1999_2006,C1489,45-64,56.236146294546074
1999_2006,C1489,65-79,53.32018894716303
1999_2006,C1489,80+,58.434876622002
1999_2006,C149,0-44,57.22920114328049
1999_2006,C149,45-64,63.49285783947144
1999_2006,C149,65-79,62.54033816229983
1999_2006,C149,80+,62.671404961226656
1999_2006,C1490,0-44,47.463067342999175
1999_2006,C1490,45-64,56.91176717496974
1999_2006,C1490,65-79,53.73779815155473
1999_2006,C1490,80+,56.10969616355381
1999_2006,C1491,0-44,49.18091098865281
1999_2006,C1491,45-64,53.47149936149879
1999_2006,C1491,65-79,57.55672071775951
1999_2006,C1491,80+,57.642845347232836
1999_2006,C1492,0-44,46.52859353280942
1999_2006,C1492,45-64,54.23102668265651
1999_2006,C1492,65-79,54.99822690435221
1999_2006,C1492,80+,57.8262162189114
1999_2006,C1495,0-44,51.67651710169425
1999_2006,C1495,45-64,53.54714978373899
1999_2006,C1495,65-79,52.49401516945282
1999_2006,C1495,80+,56.544585616854214
1999_2006,C1497,0-44,49.91123170641379
1999_2006,C1497,45-64,57.846928770739
1999_2006,C1497,65-79,55.704696197929486
1999_2006,C1497,80+,58.49058663207447
1999_2006,C1499,0-44,51.965518947342844
1999_2006,C1499,45-64,57.21541170724215
1999_2006,C1499,65-79,58.801586823112686
1999_2006,C1499,80+,60.759664072017884
1999_2006,C15,0-44,56.0810604407115
1999_2006,C15,45-64,63.01415363098648
1999_2006,C15,65-79,57.95818882119846
1999_2006,C15,80+,58.488185638935306
1999_2006,C150,0-44,55.641477364751694
1999_2006,C150,45-64,61.941130324522284
1999_2006,C150,65-79,56.63634914623604
1999_2006,C150,80+,57.98567360549808
1999_2006,C1500,0-44,52.41291214960236
1999_2006,C1500,45-64,60.105337948640624
1999_2006,C1500,65-79,55.48126264234846
1999_2006,C1500,80+,62.87799872102035
1999_2006,C1501,0-44,48.2894383376715
1999_2006,C1501,45-64,56.83507675576944
1999_2006,C1501,65-79,57.31184407630401
1999_2006,C1501,80+,59.25954925290646
1999_2006,C1502,0-44,52.264313408396696
1999_2006,C1502,45-64,55.83463993950453
1999_2006,C1502,65-79,54.39732475442979
1999_2006,C1502,80+,60.39308452741982
1999_2006,C1505,0-44,48.3877300776887
1999_2006,C1505,45-64,54.60771090186128
1999_2006,C1505,65-79,51.55551666244228
1999_2006,C1505,80+,56.80861611113854
1999_2006,C1506,0-44,49.465968143653214
1999_2006,C1506,45-64,56.50336863051518
1999_2006,C1506,65-79,54.692954459620424
1999_2006,C1506,80+,59.57277788220635
1999_2006,C1507,0-44,48.38655772638024
1999_2006,C1507,45-64,60.034011779889376
1999_2006,C1507,65-79,55.24470395913338
1999_2006,C1507,80+,58.79156970229866
1999_2006,C1509,0-44,49.55543629005017
1999_2006,C1509,45-64,58.06376171612118
1999_2006,C1509,65-79,54.41344917870026
1999_2006,C1509,80+,57.41810766151364
1999_2006,C151,0-44,56.861271258118535
1999_2006,C151,45-64,59.62669417155327
1999_2006,C151,65-79,54.83440117989779
1999_2006,C151,80+,60.21696602514624
1999_2006,C1510,0-44,41.10261705316474
1999_2006,C1510,45-64,52.569671326895
1999_2006,C1510,65-79,49.93731889648218
1999_2006,C1510,80+,56.058830743320016
1999_2006,C1511,0-44,46.4065032284003
1999_2006,C1511,45-64,50.77829044014054
1999_2006,C1511,65-79,54.4544076006485
1999_2006,C1511,80+,58.37181415506183
1999_2006,C1512,0-44,51.49450968443873
1999_2006,C1512,45-64,54.754394644683295
1999_2006,C1512,65-79,54.839444887780665
1999_2006,C1512,80+,56.603993988006366
1999_2006,C1513,0-44,49.81777531314555
1999_2006,C1513,45-64,54.597828126680334
1999_2006,C1513,65-79,53.887598592027246
1999_2006,C1513,80+,56.88893751459972
1999_2006,C1515,0-44,47.66673447750385
1999_2006,C1515,45-64,51.12702991506494
1999_2006,C1515,65-79,51.50051075092435
1999_2006,C1515,80+,56.36646577757098
1999_2006,C1516,0-44,48.74968118856975
1999_2006,C1516,45-64,59.14705774074192
1999_2006,C1516,65-79,57.91685884338278
1999_2006,C1516,80+,61.39269203707646
1999_2006,C1517,0-44,52.62912920661163
1999_2006,C1517,45-64,55.97676533495936
1999_2006,C1517,65-79,53.79633596671282
1999_2006,C1517,80+,58.48656535010485
1999_2006,C1518,0-44,46.13979781019144
1999_2006,C1518,45-64,54.212792968774856
1999_2006,C1518,65-79,56.89719982617057
1999_2006,C1518,80+,58.17551710353687
1999_2006,C152,0-44,55.99162682431215
1999_2006,C152,45-64,61.01204520087903
1999_2006,C152,65-79,59.194400298995575
1999_2006,C152,80+,61.340846387674944
1999_2006,C1520,0-44,52.59939766698213
1999_2006,C1520,45-64,57.53915579663197
1999_2006,C1520,65-79,56.111654261958385
1999_2006,C1520,80+,60.21598431211913
1999_2006,C1521,0-44,50.454408401662675
1999_2006,C1521,45-64,61.24121329362791
1999_2006,C1521,65-79,56.23174313733074
1999_2006,C1521,80+,61.05931839051352
1999_2006,C1522,0-44,49.825277990486384
1999_2006,C1522,45-64,54.337194911108014
1999_2006,C1522,65-79,53.217137656048855
1999_2006,C1522,80+,55.79913190110127
1999_2006,C1524,0-44,48.65200334986297
1999_2006,C1524,45-64,51.7037937706105
1999_2006,C1524,65-79,50.285654396122034
1999_2006,C1524,80+,57.223765438820585
1999_2006,C1525,0-44,50.795936087372
1999_2006,C1525,45-64,57.48945372343687
1999_2006,C1525,65-79,54.65320890603118
1999_2006,C1525,80+,61.39562268388753
1999_2006,C1526,0-44,50.205692502446105
1999_2006,C1526,45-64,55.33192093145358
1999_2006,C1526,65-79,57.03370190564947
1999_2006,C1526,80+,57.23228188111922
1999_2006,C1528,0-44,49.4593838110047
1999_2006,C1528,45-64,55.010888863168056
1999_2006,C1528,65-79,57.36022139288357
1999_2006,C1528,80+,58.76082314351364
1999_2006,C1529,0-44,52.933620300015164
1999_2006,C1529,45-64,54.90395892707108
1999_2006,C1529,65-79,50.89579794362453
1999_2006,C1529,80+,59.70513201470393
1999_2006,C153,0-44,57.18509557816202
1999_2006,C153,45-64,63.39840442826026
1999_2006,C153,65-79,59.95063207338487
1999_2006,C153,80+,60.46936220131335
1999_2006,C1530,0-44,51.958024743325005
1999_2006,C1530,45-64,54.959447131720054
1999_2006,C1530,65-79,52.47891658121725
1999_2006,C1530,80+,55.543551475972464
1999_2006,C1531,0-44,53.241213314460424
1999_2006,C1531,45-64,57.366009532003886
1999_2006,C1531,65-79,57.781294058651234
1999_2006,C1531,80+,60.13016672616275
1999_2006,C1532,0-44,51.160517611237445
1999_2006,C1532,45-64,57.685717773628454
1999_2006,C1532,65-79,56.90149511737867
1999_2006,C1532,80+,61.14719003909267
1999_2006,C1533,0-44,50.96138960007457
1999_2006,C1533,45-64,55.94396908722411
1999_2006,C1533,65-79,51.435615256172646
1999_2006,C1533,80+,58.41670137487018
1999_2006,C1534,0-44,48.41752681285504
1999_2006,C1534,45-64,57.6639892663165
1999_2006,C1534,65-79,54.0284458514545
1999_2006,C1534,80+,57.313073002312045
1999_2006,C1537,0-44,48.238681349345455
1999_2006,C1537,45-64,55.60607167163576
1999_2006,C1537,65-79,55.545232053604686
1999_2006,C1537,80+,59.165177246086635
1999_2006,C154,0-44,56.580089155321225
1999_2006,C154,45-64,61.75175254942301
1999_2006,C154,65-79,59.12412955803252
1999_2006,C154,80+,60.64176788321528
1999_2006,C1540,0-44,50.453820516857945
1999_2006,C1540,45-64,58.05897970359067
1999_2006,C1540,65-79,56.65448653984467
1999_2006,C1540,80+,58.31256518361243
1999_2006,C1541,0-44,54.31566071482564
1999_2006,C1541,45-64,60.2665545116511
1999_2006,C1541,65-79,55.92701035474223
1999_2006,C1541,80+,60.73043808895011
1999_2006,C1542,0-44,50.035410785110564
1999_2006,C1542,45-64,57.57420727409712
1999_2006,C1542,65-79,55.124988822337485
1999_2006,C1542,80+,59.75678869738415
1999_2006,C1545,0-44,48.28881563289535
1999_2006,C1545,45-64,54.84401954243214
1999_2006,C1545,65-79,56.0782028389482
1999_2006,C1545,80+,59.57778762671473
1999_2006,C1546,0-44,50.84717851342288
1999_2006,C1546,45-64,56.73185010378845
1999_2006,C1546,65-79,53.694246775043105
1999_2006,C1546,80+,58.04674875994958
1999_2006,C1547,0-44,49.09547606809684
1999_2006,C1547,45-64,54.28648098668779
1999_2006,C1547,65-79,49.80915108185675
1999_2006,C1547,80+,57.65610344404588
1999_2006,C1549,0-44,47.177075921151655
1999_2006,C1549,45-64,56.26494155304722
1999_2006,C1549,65-79,53.28856803605678
1999_2006,C1549,80+,57.669977590726624
1999_2006,C155,0-44,56.67130499864988
1999_2006,C155,45-64,61.6759603459917
1999_2006,C155,65-79,58.34251281299377
1999_2006,C155,80+,59.252743175791274
1999_2006,C1550,0-44,53.12062131805882
1999_2006,C1550,45-64,58.99914189153296
1999_2006,C1550,65-79,51.30275841151046
1999_2006,C1550,80+,56.65518274773416
1999_2006,C1551,0-44,52.82399439966169
1999_2006,C1551,45-64,51.77414760137881
1999_2006,C1551,65-79,53.8758398459628
1999_2006,C1551,80+,57.42619044236857
1999_2006,C1552,0-44,49.54420818128515
1999_2006,C1552,45-64,55.12729068858811
1999_2006,C1552,65-79,53.354268589284516
1999_2006,C1552,80+,59.91424207131304
1999_2006,C1554,0-44,44.9943154838366
1999_2006,C1554,45-64,58.52625581763248
1999_2006,C1554,65-79,54.992616483224666
1999_2006,C1554,80+,58.296480494292474
1999_2006,C1555,0-44,47.55143639871819
1999_2006,C1555,45-64,53.99901560843319
1999_2006,C1555,65-79,54.229095740628345
1999_2006,C1555,80+,58.14984030400538
1999_2006,C1556,0-44,50.83314077738484
1999_2006,C1556,45-64,56.04109507843153
1999_2006,C1556,65-79,53.936739329018174
1999_2006,C1556,80+,56.94330902840266
1999_2006,C1558,0-44,47.288880953032454
1999_2006,C1558,45-64,52.650170998494914
1999_2006,C1558,65-79,55.31689407859405
1999_2006,C1558,80+,57.07423079417391
1999_2006,C1559,0-44,47.850446813366034
1999_2006,C1559,45-64,56.33669498727704
1999_2006,C1559,65-79,56.343410437975436
1999_2006,C1559,80+,56.717025966135644
1999_2006,C156,0-44,57.96720273239643
1999_2006,C156,45-64,66.9271554653524
1999_2006,C156,65-79,59.61564128755459
1999_2006,C156,80+,63.964562992572795
1999_2006,C1560,0-44,49.71792313932545
1999_2006,C1560,45-64,54.96041399258938
1999_2006,C1560,65-79,54.59042196194494
1999_2006,C1560,80+,57.18966243334744
1999_2006,C1561,0-44,51.93047146167784
1999_2006,C1561,45-64,57.4482500422002
1999_2006,C1561,65-79,56.36877356895839
1999_2006,C1561,80+,59.91367804133787
1999_2006,C1562,0-44,48.73173253907705
1999_2006,C1562,45-64,56.04861425109955
1999_2006,C1562,65-79,51.54598745176857
1999_2006,C1562,80+,59.95133819047405
1999_2006,C1563,0-44,56.32592034890038
1999_2006,C1563,45-64,58.02092222462141
1999_2006,C1563,65-79,55.99757966998587
1999_2006,C1563,80+,58.81073120826529
1999_2006,C1564,0-44,51.534341525286756
1999_2006,C1564,45-64,57.60590443518448
1999_2006,C1564,65-79,55.405485542271286
1999_2006,C1564,80+,59.57107481287719
1999_2006,C1565,0-44,48.77365402513506
1999_2006,C1565,45-64,56.36744687131
1999_2006,C1565,65-79,55.67034018394545
1999_2006,C1565,80+,57.39025828266439
1999_2006,C1566,0-44,46.77599762836781
1999_2006,C1566,45-64,54.68949499806013
1999_2006,C1566,65-79,53.26148864932121
1999_2006,C1566,80+,57.74892320974742
1999_2006,C1567,0-44,51.9001964660821
1999_2006,C1567,45-64,54.76405584452061
1999_2006,C1567,65-79,52.29096985982606
1999_2006,C1567,80+,57.440528345896524
1999_2006,C1569,0-44,43.13432868321257
1999_2006,C1569,45-64,52.26123352234929
1999_2006,C1569,65-79,51.81828746843992
1999_2006,C1569,80+,56.794676967594654
1999_2006,C157,0-44,56.09890276991444
1999_2006,C157,45-64,62.636395411214835
1999_2006,C157,65-79,58.79713205885565
1999_2006,C157,80+,60.41473155000514
1999_2006,C1570,0-44,47.43211108016344
1999_2006,C1570,45-64,52.74176607584757
1999_2006,C1570,65-79,54.71008001462377
1999_2006,C1570,80+,58.142983921698196
1999_2006,C1571,0-44,49.122081633143345
1999_2006,C1571,45-64,55.8358006093635
1999_2006,C1571,65-79,57.717538350336326
1999_2006,C1571,80+,62.025683195849815
1999_2006,C1572,0-44,50.84351655382267
1999_2006,C1572,45-64,56.62692197717204
1999_2006,C1572,65-79,57.35333668312853
1999_2006,C1572,80+,59.681115023531596
1999_2006,C1574,0-44,47.64678161847846
1999_2006,C1574,45-64,54.29020656948491
1999_2006,C1574,65-79,54.966594967155615
1999_2006,C1574,80+,59.69096472048646
1999_2006,C1575,0-44,51.88419909657093
1999_2006,C1575,45-64,53.35435891259305
1999_2006,C1575,65-79,53.17601957388942
1999_2006,C1575,80+,57.44099830123775
1999_2006,C1576,0-44,49.2041497081233
1999_2006,C1576,45-64,56.269765022031784
1999_2006,C1576,65-79,51.91198709417928
1999_2006,C1576,80+,54.96130105204875
1999_2006,C1577,0-44,45.9956202244947
1999_2006,C1577,45-64,53.205012839749486
1999_2006,C1577,65-79,52.302695799274865
1999_2006,C1577,80+,54.12341443101985
1999_2006,C1578,0-44,48.148031925854404
1999_2006,C1578,45-64,56.59296070103931
1999_2006,C1578,65-79,56.939595979761684
1999_2006,C1578,80+,58.67913037296711
1999_2006,C1579,0-44,47.89310029027714
1999_2006,C1579,45-64,59.02662427375559
1999_2006,C1579,65-79,53.913661970846256
1999_2006,C1579,80+,59.471027905320305
1999_2006,C158,0-44,55.14443796304646
1999_2006,C158,45-64,62.48242145379621
1999_2006,C158,65-79,59.27638764277437
1999_2006,C158,80+,58.661388065769614
1999_2006,C1580,0-44,46.98672287695107
1999_2006,C1580,45-64,56.769424480728176
1999_2006,C1580,65-79,54.08547294095509
1999_2006,C1580,80+,58.71970406820192
1999_2006,C1581,0-44,47.144709543578934
1999_2006,C1581,45-64,55.05935117388153
1999_2006,C1581,65-79,56.46313479205753
1999_2006,C1581,80+,59.2833600943101
1999_2006,C1582,0-44,50.48964607229864
1999_2006,C1582,45-64,56.152810981423436
1999_2006,C1582,65-79,53.87192218158252
1999_2006,C1582,80+,56.86867092687926
1999_2006,C1583,0-44,49.954198697720244
1999_2006,C1583,45-64,53.168776986725014
1999_2006,C1583,65-79,53.055969421296574
1999_2006,C1583,80+,57.46168369816948
1999_2006,C1584,0-44,49.475725324180466
1999_2006,C1584,45-64,55.5345177231748
1999_2006,C1584,65-79,56.17071089473402
1999_2006,C1584,80+,57.314156717422556
1999_2006,C1585,0-44,44.01768909652605
1999_2006,C1585,45-64,55.23080358352567
1999_2006,C1585,65-79,55.65309932617644
1999_2006,C1585,80+,58.94494977730596
1999_2006,C1586,0-44,49.5077552214908
1999_2006,C1586,45-64,57.07427127716363
1999_2006,C1586,65-79,56.76643266064229
1999_2006,C1586,80+,59.778601478770724
1999_2006,C1588,0-44,51.204036112849586
1999_2006,C1588,45-64,55.44811229569185
1999_2006,C1588,65-79,57.13415277391208
1999_2006,C1588,80+,59.18654507241866
1999_2006,C1589,0-44,51.35041443148634
1999_2006,C1589,45-64,57.02414372878188
1999_2006,C1589,65-79,54.41517697261897
1999_2006,C1589,80+,57.213066952377005
1999_2006,C159,0-44,57.32823342656727
1999_2006,C159,45-64,61.41050434611297
1999_2006,C159,65-79,58.069138892693836
1999_2006,C159,80+,57.68922131139687
1999_2006,C1590,0-44,49.05192291937102
1999_2006,C1590,45-64,55.18012128552927
1999_2006,C1590,65-79,55.72170209749146
1999_2006,C1590,80+,58.93292933067466
1999_2006,C1591,0-44,52.91418220112367
1999_2006,C1591,45-64,55.46425694972034
1999_2006,C1591,65-79,54.568971966922724
1999_2006,C1591,80+,59.557043928592904
1999_2006,C1593,0-44,50.08731759697994
1999_2006,C1593,45-64,53.66862930345098
1999_2006,C1593,65-79,55.424630130581846
1999_2006,C1593,80+,58.63659700048309
1999_2006,C1594,0-44,48.04063082226125
1999_2006,C1594,45-64,59.32660554208573
1999_2006,C1594,65-79,57.01506849450079
1999_2006,C1594,80+,61.843113507926034
1999_2006,C1595,0-44,48.33711084929417
1999_2006,C1595,45-64,58.7826531934676
1999_2006,C1595,65-79,55.19282518391344
1999_2006,C1595,80+,61.505790420544365
1999_2006,C1596,0-44,50.79806995604417
1999_2006,C1596,45-64,60.32887267220151
1999_2006,C1596,65-79,59.09351568601868
1999_2006,C1596,80+,60.521344094133866
1999_2006,C1597,0-44,49.71189188820609
1999_2006,C1597,45-64,57.94766356121307
1999_2006,C1597,65-79,55.87815954787575
1999_2006,C1597,80+,59.6407969231318
1999_2006,C1599,0-44,47.70789123366591
1999_2006,C1599,45-64,55.50883496130589
1999_2006,C1599,65-79,56.26579338549076
1999_2006,C1599,80+,56.74638334444129
1999_2006,C16,0-44,54.85386869334373
1999_2006,C16,45-64,61.65204114114186
1999_2006,C16,65-79,58.133236488580025
1999_2006,C16,80+,58.86397726703125
1999_2006,C160,0-44,53.89990407605207
1999_2006,C160,45-64,59.26617154392743
1999_2006,C160,65-79,56.89190350708057
1999_2006,C160,80+,59.70769175622302
1999_2006,C1601,0-44,49.79083853566158
1999_2006,C1601,45-64,52.624763936013764
1999_2006,C1601,65-79,54.1002383729703
1999_2006,C1601,80+,58.71651177817608
1999_2006,C1603,0-44,50.07258962242567
1999_2006,C1603,45-64,58.42475920882328
1999_2006,C1603,65-79,53.04648594200444
1999_2006,C1603,80+,59.21662402028168
1999_2006,C1604,0-44,47.31545749531071
1999_2006,C1604,45-64,56.11803016922501
1999_2006,C1604,65-79,53.87820096591618
1999_2006,C1604,80+,58.930936084266214
1999_2006,C1605,0-44,50.54643459942124
1999_2006,C1605,45-64,56.85382442198684
1999_2006,C1605,65-79,58.02907178575448
1999_2006,C1605,80+,60.88319080898328
1999_2006,C1606,0-44,47.96204772508209
1999_2006,C1606,45-64,55.52644752813504
1999_2006,C1606,65-79,54.54962106527223
1999_2006,C1606,80+,59.48296865778934
1999_2006,C1607,0-44,53.40472542280653
1999_2006,C1607,45-64,50.692766467775186
1999_2006,C1607,65-79,55.38944354227922
1999_2006,C1607,80+,58.14596307899242
1999_2006,C1609,0-44,48.25403820284859
1999_2006,C1609,45-64,56.87920895589614
1999_2006,C1609,65-79,55.95226011721739
1999_2006,C1609,80+,61.33920445766061
1999_2006,C161,0-44,60.325932964478994
1999_2006,C161,45-64,61.29036298698372
1999_2006,C161,65-79,56.69428747614309
1999_2006,C161,80+,59.03628865178416
1999_2006,C1613,0-44,49.01984846998394
1999_2006,C1613,45-64,56.559525209627864
1999_2006,C1613,65-79,55.926655344815885
1999_2006,C1613,80+,57.30533684706959
1999_2006,C1615,0-44,50.91998929981001
1999_2006,C1615,45-64,57.71324713078553
1999_2006,C1615,65-79,56.22562982465724
1999_2006,C1615,80+,59.53481126912916
1999_2006,C1616,0-44,46.28830197737386
1999_2006,C1616,45-64,54.11209342273958
1999_2006,C1616,65-79,51.34478395579257
1999_2006,C1616,80+,57.714676912223354
1999_2006,C1617,0-44,46.79194785061636
1999_2006,C1617,45-64,55.53774617098165
1999_2006,C1617,65-79,52.74733152674376
1999_2006,C1617,80+,60.390274380709876
1999_2006,C1618,0-44,52.31051672062516
1999_2006,C1618,45-64,57.87135972447194
1999_2006,C1618,65-79,57.25562547750002
1999_2006,C1618,80+,60.228914959546216
1999_2006,C1619,0-44,48.927198217661086
1999_2006,C1619,45-64,58.48397479715118
1999_2006,C1619,65-79,55.38831261721779
