period,cluster,age_bucket,detail_ucod_age
1999_2006,C1142,80+,50.16140313883675
1999_2006,C1143,0-44,45.58932042119005
1999_2006,C1143,45-64,46.84019716675931
1999_2006,C1143,65-79,48.50453713382073
1999_2006,C1143,80+,51.77054536044442
1999_2006,C1144,0-44,53.56482573193637
1999_2006,C1144,45-64,50.8812286558001
1999_2006,C1144,65-79,45.940341350348426
1999_2006,C1144,80+,51.77317925126038
1999_2006,C1145,0-44,56.32783089804426
1999_2006,C1145,45-64,57.18366323771414
1999_2006,C1145,65-79,48.973236715045886
1999_2006,C1145,80+,56.476868910178986
1999_2006,C1146,0-44,52.85925706005761
1999_2006,C1146,45-64,48.1674716143519
1999_2006,C1146,65-79,46.258488814949544
1999_2006,C1146,80+,53.87906058427223
1999_2006,C1147,0-44,50.038604381051705
1999_2006,C1147,45-64,50.046137461053696
1999_2006,C1147,65-79,49.34752725626875
1999_2006,C1147,80+,54.27668803653269
1999_2006,C1148,0-44,52.335206287698306
1999_2006,C1148,45-64,52.18502641616486
1999_2006,C1148,65-79,47.845917372948094
1999_2006,C1148,80+,54.134107045155126
1999_2006,C1149,0-44,51.45269459704851
1999_2006,C1149,45-64,51.10368493838648
1999_2006,C1149,65-79,50.189810695604564
1999_2006,C1149,80+,53.948031362879775
1999_2006,C115,0-44,60.78556030027497
1999_2006,C115,45-64,51.3022601463375
1999_2006,C115,65-79,41.21682156699204
1999_2006,C115,80+,39.80966789115284
1999_2006,C1150,0-44,54.462194003535494
1999_2006,C1150,45-64,38.646634491775224
1999_2006,C1150,65-79,40.53664986372537
1999_2006,C1150,80+,49.70039980726644
1999_2006,C1151,0-44,52.35905318446753
1999_2006,C1151,45-64,50.64029048340286
1999_2006,C1151,65-79,53.61151748450512
1999_2006,C1151,80+,55.81427869174581
1999_2006,C1152,0-44,51.5716393279342
1999_2006,C1152,45-64,51.38944764478542
1999_2006,C1152,65-79,51.47681744609528
1999_2006,C1152,80+,56.17791004644259
1999_2006,C1153,0-44,52.417006681748255
1999_2006,C1153,45-64,50.47515337705122
1999_2006,C1153,65-79,48.45348817044544
1999_2006,C1153,80+,53.357251425308235
1999_2006,C1154,0-44,43.39359493174769
1999_2006,C1154,45-64,43.74172858471001
1999_2006,C1154,65-79,43.26429278586777
1999_2006,C1154,80+,48.585699344993905
1999_2006,C1155,0-44,49.01981655323693
1999_2006,C1155,45-64,51.87049754594724
1999_2006,C1155,65-79,48.685112931531386
1999_2006,C1155,80+,52.13080563573231
1999_2006,C1156,0-44,49.00739553520622
1999_2006,C1156,45-64,50.19162325844259
1999_2006,C1156,65-79,49.689063284990205
1999_2006,C1156,80+,51.98470109836775
1999_2006,C1157,0-44,49.98408150240085
1999_2006,C1157,45-64,47.48810964045328
1999_2006,C1157,65-79,51.41524192058539
1999_2006,C1157,80+,50.3696775036213
1999_2006,C1158,0-44,56.02679255212811
1999_2006,C1158,45-64,50.59813409878558
1999_2006,C1158,65-79,47.488365903529626
1999_2006,C1158,80+,56.75291490851931
1999_2006,C1159,0-44,50.65058720057408
1999_2006,C1159,45-64,46.43615264702133
1999_2006,C1159,65-79,48.30291412749754
1999_2006,C1159,80+,52.27628436842852
1999_2006,C116,0-44,66.80293560152214
1999_2006,C116,45-64,57.01769297233023
1999_2006,C116,65-79,53.28190863800404
1999_2006,C116,80+,55.74054528794162
1999_2006,C1160,0-44,53.03552166293418
1999_2006,C1160,45-64,45.892188333638096
1999_2006,C1160,65-79,46.68958702714831
1999_2006,C1160,80+,51.02116107797029
1999_2006,C1161,0-44,51.9028423904944
1999_2006,C1161,45-64,46.79753799711314
1999_2006,C1161,65-79,46.73307854028048
1999_2006,C1161,80+,52.57722574687601
1999_2006,C1162,0-44,52.93165876066197
1999_2006,C1162,45-64,49.16100377622538
1999_2006,C1162,65-79,49.41181842437086
1999_2006,C1162,80+,51.58574518282413
1999_2006,C1163,0-44,51.995575965094154
1999_2006,C1163,45-64,49.23717296974184
1999_2006,C1163,65-79,48.68668329213958
1999_2006,C1163,80+,54.04636613485746
1999_2006,C1164,0-44,50.31913476258054
1999_2006,C1164,45-64,51.52279993595532
1999_2006,C1164,65-79,48.09881959245137
1999_2006,C1164,80+,53.83428903902052
1999_2006,C1165,0-44,54.35767464213887
1999_2006,C1165,45-64,54.55967472925116
1999_2006,C1165,65-79,51.98297096435439
1999_2006,C1165,80+,55.32858976947874
1999_2006,C1166,0-44,55.97373999078186
1999_2006,C1166,45-64,47.476402520613725
1999_2006,C1166,65-79,49.55065061609484
1999_2006,C1166,80+,50.4793170379263
1999_2006,C1167,0-44,53.48512989406974
1999_2006,C1167,45-64,50.340084222583194
1999_2006,C1167,65-79,48.47046050684937
1999_2006,C1167,80+,53.312320129031946
1999_2006,C1168,0-44,53.313108821122796
1999_2006,C1168,45-64,45.41613320323938
1999_2006,C1168,65-79,46.292548633758614
1999_2006,C1168,80+,51.31525107348732
1999_2006,C1169,0-44,55.86868683067819
1999_2006,C1169,45-64,50.37165940792577
1999_2006,C1169,65-79,49.84700508748771
1999_2006,C1169,80+,52.33875049358159
1999_2006,C117,0-44,58.87708591654278
1999_2006,C117,45-64,56.23961634311846
1999_2006,C117,65-79,52.187558668152214
1999_2006,C117,80+,55.17036701194829
1999_2006,C1170,0-44,53.730348238487146
1999_2006,C1170,45-64,53.59803318527807
1999_2006,C1170,65-79,49.12859890726702
1999_2006,C1170,80+,55.29181539865719
1999_2006,C1171,0-44,47.64759314136275
1999_2006,C1171,45-64,45.87855555515932
1999_2006,C1171,65-79,50.62191564181708
1999_2006,C1171,80+,50.585815499927364
1999_2006,C1172,0-44,50.69122594014765
1999_2006,C1172,45-64,50.934902825800386
1999_2006,C1172,65-79,51.08511216004114
1999_2006,C1172,80+,53.46399972678453
1999_2006,C1173,0-44,54.743407256140024
1999_2006,C1173,45-64,51.38885179992482
1999_2006,C1173,65-79,49.378359229888154
1999_2006,C1173,80+,55.25777582391626
1999_2006,C1174,0-44,48.16882150130672
1999_2006,C1174,45-64,49.393780111975445
1999_2006,C1174,65-79,47.52917272061598
1999_2006,C1174,80+,51.69986703439231
1999_2006,C1175,0-44,49.4737379051676
1999_2006,C1175,45-64,51.915003521589206
1999_2006,C1175,65-79,46.65140007715924
1999_2006,C1175,80+,49.90551980770091
1999_2006,C1176,0-44,57.24275222465863
1999_2006,C1176,45-64,59.30120556237502
1999_2006,C1176,65-79,47.583701815634434
1999_2006,C1176,80+,56.69147743221489
1999_2006,C1177,0-44,44.44151446870209
1999_2006,C1177,45-64,52.2181008743706
1999_2006,C1177,65-79,51.46719969771964
1999_2006,C1177,80+,53.1721784782229
1999_2006,C1178,0-44,49.676790469464926
1999_2006,C1178,45-64,45.78297435174724
1999_2006,C1178,65-79,46.724863449309375
1999_2006,C1178,80+,50.14493437546476
1999_2006,C1179,0-44,54.24924527539915
1999_2006,C1179,45-64,49.47875075314744
1999_2006,C1179,65-79,48.847794661184025
1999_2006,C1179,80+,55.55639725837058
1999_2006,C118,0-44,64.49081657829603
1999_2006,C118,45-64,55.285577195533655
1999_2006,C118,65-79,51.60091107784405
1999_2006,C118,80+,52.17439533805389
1999_2006,C1180,0-44,49.5187597306475
1999_2006,C1180,45-64,52.689513539119645
1999_2006,C1180,65-79,52.139462837768306
1999_2006,C1180,80+,54.19553695815568
1999_2006,C1181,0-44,51.82628897808046
1999_2006,C1181,45-64,50.61971881120299
1999_2006,C1181,65-79,48.71253554188939
1999_2006,C1181,80+,52.08512336972799
1999_2006,C1182,0-44,53.39412769402044
1999_2006,C1182,45-64,54.15069038454377
1999_2006,C1182,65-79,52.83027877633249
1999_2006,C1182,80+,60.193582806881544
1999_2006,C1183,0-44,54.88252245637969
1999_2006,C1183,45-64,47.79880275440664
1999_2006,C1183,65-79,47.85563655941914
1999_2006,C1183,80+,55.25451946352671
1999_2006,C1184,0-44,51.08362804808812
1999_2006,C1184,45-64,48.06835969585106
1999_2006,C1184,65-79,48.108292269901185
1999_2006,C1184,80+,53.641148080654816
1999_2006,C1185,0-44,47.007705304651424
1999_2006,C1185,45-64,51.09071346844315
1999_2006,C1185,65-79,49.635697964058274
1999_2006,C1185,80+,55.91103245048969
1999_2006,C1186,0-44,49.13420148220874
1999_2006,C1186,45-64,41.94494468733123
1999_2006,C1186,65-79,43.498982793172146
1999_2006,C1186,80+,50.77799250411287
1999_2006,C1187,0-44,53.45766982189769
1999_2006,C1187,45-64,45.64069058398164
1999_2006,C1187,65-79,45.256697076669546
1999_2006,C1187,80+,48.478280693411435
1999_2006,C1188,0-44,51.84137117494495
1999_2006,C1188,45-64,52.698737485162106
1999_2006,C1188,65-79,53.30931012329709
1999_2006,C1188,80+,55.59516290344367
1999_2006,C1189,0-44,52.64952159541598
1999_2006,C1189,45-64,50.65981015103376
1999_2006,C1189,65-79,48.62434857338519
1999_2006,C1189,80+,53.28720941085466
1999_2006,C119,0-44,64.78389058084512
1999_2006,C119,45-64,55.31867605081736
1999_2006,C119,65-79,50.524759723582584
1999_2006,C119,80+,54.37809052431552
1999_2006,C1190,0-44,53.771039044624025
1999_2006,C1190,45-64,54.22692175114781
1999_2006,C1190,65-79,50.52686736959444
1999_2006,C1190,80+,55.45905286619257
1999_2006,C1191,0-44,45.685362894635425
1999_2006,C1191,45-64,45.92950193271879
1999_2006,C1191,65-79,49.71602803077975
1999_2006,C1191,80+,54.26350287545372
1999_2006,C1192,0-44,55.304947170278965
1999_2006,C1192,45-64,53.350308652129335
1999_2006,C1192,65-79,46.096146219181456
1999_2006,C1192,80+,56.53671698662754
1999_2006,C1193,0-44,56.76661843045607
1999_2006,C1193,45-64,50.033391761619264
1999_2006,C1193,65-79,49.154960644999356
1999_2006,C1193,80+,52.918610160810616
1999_2006,C1194,0-44,47.283942933586864
1999_2006,C1194,45-64,53.76859610933965
1999_2006,C1194,65-79,52.36723966537322
1999_2006,C1194,80+,55.789909498619906
1999_2006,C1195,0-44,53.03497768568261
1999_2006,C1195,45-64,50.632506821051514
1999_2006,C1195,65-79,47.34979556409856
1999_2006,C1195,80+,49.68776045024843
1999_2006,C1196,0-44,52.478905478073656
1999_2006,C1196,45-64,51.65858396772584
1999_2006,C1196,65-79,49.10898404878486
1999_2006,C1196,80+,55.77455601462116
1999_2006,C1197,0-44,44.78873685805208
1999_2006,C1197,45-64,53.11181669467707
1999_2006,C1197,65-79,52.54093107733708
1999_2006,C1197,80+,54.3462387570163
1999_2006,C1198,0-44,54.053192603185124
1999_2006,C1198,45-64,43.390515744146384
1999_2006,C1198,65-79,41.7165445823149
1999_2006,C1198,80+,47.02795337512403
1999_2006,C1199,0-44,50.194207698919705
1999_2006,C1199,45-64,49.75800547084006
1999_2006,C1199,65-79,50.433624937871656
1999_2006,C1199,80+,51.40296684598744
1999_2006,C12,0-44,60.304603223381676
1999_2006,C12,45-64,57.20545363903114
1999_2006,C12,65-79,52.541440575798006
1999_2006,C12,80+,55.72856611317036
1999_2006,C120,0-44,63.274563366005964
1999_2006,C120,45-64,55.446649881223905
1999_2006,C120,65-79,52.3195413520177
1999_2006,C120,80+,56.38328868311528
1999_2006,C1200,0-44,56.21882688875003
1999_2006,C1200,45-64,54.51987404716618
1999_2006,C1200,65-79,50.53367230252984
1999_2006,C1200,80+,53.098049391018044
1999_2006,C1201,0-44,58.10302807200269
1999_2006,C1201,45-64,53.86166620438162
1999_2006,C1201,65-79,49.142911423934976
1999_2006,C1201,80+,55.38944710068075
1999_2006,C1202,0-44,59.02483332725563
1999_2006,C1202,45-64,51.41556522401819
1999_2006,C1202,65-79,51.33683893273698
1999_2006,C1202,80+,56.58422200605697
1999_2006,C1203,0-44,54.72553084603414
1999_2006,C1203,45-64,56.36977467043289
1999_2006,C1203,65-79,52.42507195339302
1999_2006,C1203,80+,58.32953229913739
1999_2006,C1204,0-44,57.03488784127423
1999_2006,C1204,45-64,52.54822197299871
1999_2006,C1204,65-79,50.17890554607477
1999_2006,C1204,80+,54.71789049992633
1999_2006,C1205,0-44,61.063126668435004
1999_2006,C1205,45-64,48.024117875668686
1999_2006,C1205,65-79,46.406731063926664
1999_2006,C1205,80+,52.32229971116361
1999_2006,C1207,0-44,55.15694029031941
1999_2006,C1207,45-64,50.19116569065022
1999_2006,C1207,65-79,48.727628389617884
1999_2006,C1207,80+,52.769623454059285
1999_2006,C1208,0-44,57.165961427435846
1999_2006,C1208,45-64,48.48618076319518
1999_2006,C1208,65-79,49.66805598122991
1999_2006,C1208,80+,52.32785391969523
1999_2006,C1209,0-44,53.79989297779708
1999_2006,C1209,45-64,51.26358764295431
1999_2006,C1209,65-79,47.81867658373411
1999_2006,C1209,80+,54.092696247851364
1999_2006,C121,0-44,65.40618997109469
1999_2006,C121,45-64,58.95321054995227
1999_2006,C121,65-79,52.19221152699199
1999_2006,C121,80+,53.9853042028732
1999_2006,C1210,0-44,53.88082911328877
1999_2006,C1210,45-64,52.635948483187754
1999_2006,C1210,65-79,52.30513363170238
1999_2006,C1210,80+,54.19167738884612
1999_2006,C1211,0-44,60.38842053860882
1999_2006,C1211,45-64,50.92242073891821
1999_2006,C1211,65-79,50.51416798540812
1999_2006,C1211,80+,54.43876092159596
1999_2006,C1212,0-44,55.14670728337633
1999_2006,C1212,45-64,49.87123480090787
1999_2006,C1212,65-79,48.38518582396926
1999_2006,C1212,80+,54.993597745466104
1999_2006,C1213,0-44,51.66817173137023
1999_2006,C1213,45-64,48.250230030508554
1999_2006,C1213,65-79,50.16670016260676
1999_2006,C1213,80+,52.559618904728794
1999_2006,C1215,0-44,56.299692992900845
1999_2006,C1215,45-64,51.05159239436935
1999_2006,C1215,65-79,49.204793126972184
1999_2006,C1215,80+,54.744732635201345
1999_2006,C1216,0-44,53.23985049837571
1999_2006,C1216,45-64,50.690567796481425
1999_2006,C1216,65-79,51.417541550462865
1999_2006,C1216,80+,53.65665051832315
1999_2006,C1217,0-44,58.07320653414562
1999_2006,C1217,45-64,56.478200727236384
1999_2006,C1217,65-79,53.38010100748489
1999_2006,C1217,80+,59.68462137875384
1999_2006,C1218,0-44,55.02949476504408
1999_2006,C1218,45-64,49.33310344085831
1999_2006,C1218,65-79,48.495786861635224
1999_2006,C1218,80+,52.97752507814308
1999_2006,C1219,0-44,57.122104184320136
1999_2006,C1219,45-64,54.738076285003956
1999_2006,C1219,65-79,50.29323509097674
1999_2006,C1219,80+,56.43226516030507
1999_2006,C122,0-44,66.42733876549761
1999_2006,C122,45-64,59.47026579406455
1999_2006,C122,65-79,53.39454604016681
1999_2006,C122,80+,56.47028551545539
1999_2006,C1220,0-44,51.3958002843868
1999_2006,C1220,45-64,47.782002589883746
1999_2006,C1220,65-79,48.97481956613577
1999_2006,C1220,80+,51.739353921351416
1999_2006,C1221,0-44,55.25984189046955
1999_2006,C1221,45-64,54.04471933932003
1999_2006,C1221,65-79,53.71683132981214
1999_2006,C1221,80+,58.30235313480371
1999_2006,C1222,0-44,51.057999663302326
1999_2006,C1222,45-64,45.78632579671681
1999_2006,C1222,65-79,49.390816418515165
1999_2006,C1222,80+,52.072114835727795
1999_2006,C1223,0-44,57.07481695694523
1999_2006,C1223,45-64,53.021194885300424
1999_2006,C1223,65-79,49.09672651256809
1999_2006,C1223,80+,55.22178292086456
1999_2006,C1224,0-44,54.33371037429708
1999_2006,C1224,45-64,51.22247786937712
1999_2006,C1224,65-79,46.72146718879434
1999_2006,C1224,80+,52.74197404877441
1999_2006,C1225,0-44,53.478054937329226
1999_2006,C1225,45-64,45.76534557090281
1999_2006,C1225,65-79,47.25077898243391
1999_2006,C1225,80+,52.47759442698111
1999_2006,C1226,0-44,51.17104678269051
1999_2006,C1226,45-64,47.77804714915108
1999_2006,C1226,65-79,49.96453148376998
1999_2006,C1226,80+,52.41554567748766
1999_2006,C1227,0-44,55.52766078725908
1999_2006,C1227,45-64,48.976464670100604
1999_2006,C1227,65-79,51.29042564587413
1999_2006,C1227,80+,56.7131317775408
1999_2006,C1228,0-44,59.401891460050884
1999_2006,C1228,45-64,58.94130954234316
1999_2006,C1228,65-79,50.676426825493806
1999_2006,C1228,80+,57.80635553151982
1999_2006,C1229,0-44,56.079105988164606
1999_2006,C1229,45-64,40.54077306133633
1999_2006,C1229,65-79,46.763764259164354
1999_2006,C1229,80+,51.96635869107834
1999_2006,C123,0-44,67.64648485303911
1999_2006,C123,45-64,55.9256710927617
1999_2006,C123,65-79,53.69902560825584
1999_2006,C123,80+,57.044549988818986
1999_2006,C1230,0-44,55.137885945083845
1999_2006,C1230,45-64,52.62280589535339
1999_2006,C1230,65-79,51.156372058632286
1999_2006,C1230,80+,56.563787237434
1999_2006,C1231,0-44,49.34501623549414
1999_2006,C1231,45-64,48.809782645106026
1999_2006,C1231,65-79,46.10803624963486
1999_2006,C1231,80+,51.52442536884882
1999_2006,C1232,0-44,56.06076998859249
1999_2006,C1232,45-64,46.38662511740667
1999_2006,C1232,65-79,46.97780499481779
1999_2006,C1232,80+,51.80571853930362
1999_2006,C1233,0-44,59.53857620291659
1999_2006,C1233,45-64,52.169816907627336
1999_2006,C1233,65-79,51.17289673166052
1999_2006,C1233,80+,55.95644199689609
1999_2006,C1234,0-44,55.1667492134481
1999_2006,C1234,45-64,45.52982782325734
1999_2006,C1234,65-79,44.53159011555316
1999_2006,C1234,80+,49.426976675035526
1999_2006,C1235,0-44,60.20405468308053
1999_2006,C1235,45-64,51.50312465982722
1999_2006,C1235,65-79,50.61369738163837
1999_2006,C1235,80+,55.66947073537858
1999_2006,C1236,0-44,59.85093906367637
1999_2006,C1236,45-64,52.77123733177331
1999_2006,C1236,65-79,48.591090640226554
1999_2006,C1236,80+,52.89544967507209
1999_2006,C1237,0-44,51.62929535384069
1999_2006,C1237,45-64,50.63997518183028
1999_2006,C1237,65-79,48.87869712806987
1999_2006,C1237,80+,50.82520558498642
1999_2006,C1238,0-44,52.76161950656535
1999_2006,C1238,45-64,52.66067062787329
1999_2006,C1238,65-79,48.494786730026746
1999_2006,C1238,80+,54.282300940597146
1999_2006,C1239,0-44,56.25487190304599
1999_2006,C1239,45-64,52.00052829703285
1999_2006,C1239,65-79,50.86901733171174
1999_2006,C1239,80+,56.255197096991196
1999_2006,C124,0-44,68.90228886166373
1999_2006,C124,45-64,60.17304967170803
1999_2006,C124,65-79,54.02044160954204
1999_2006,C124,80+,55.5429023120981
1999_2006,C1240,0-44,51.60057345192667
1999_2006,C1240,45-64,48.740320122459906
1999_2006,C1240,65-79,51.676584084679554
1999_2006,C1240,80+,53.178654592728165
1999_2006,C1241,0-44,51.60438645066477
1999_2006,C1241,45-64,49.916456241299144
1999_2006,C1241,65-79,48.161471222297955
1999_2006,C1241,80+,52.866201131704024
1999_2006,C1242,0-44,48.08908800657852
1999_2006,C1242,45-64,46.67193148921599
1999_2006,C1242,65-79,48.45330872090557
1999_2006,C1242,80+,51.01740363398708
1999_2006,C1243,0-44,53.11449152465618
1999_2006,C1243,45-64,54.536206412418856
1999_2006,C1243,65-79,51.84752926210264
1999_2006,C1243,80+,54.295942164188155
1999_2006,C1244,0-44,59.040834661655
1999_2006,C1244,45-64,50.05323466830084
1999_2006,C1244,65-79,49.23451647026886
1999_2006,C1244,80+,55.06370272205888
1999_2006,C1245,0-44,53.626104506382404
1999_2006,C1245,45-64,58.03530673460714
1999_2006,C1245,65-79,53.30384707133857
1999_2006,C1245,80+,59.33561301266374
1999_2006,C1246,0-44,57.448012039394214
1999_2006,C1246,45-64,49.47258384633538
1999_2006,C1246,65-79,49.976468609041895
1999_2006,C1246,80+,54.26682380194652
1999_2006,C1247,0-44,54.6401267519598
1999_2006,C1247,45-64,50.403401483577944
1999_2006,C1247,65-79,49.853717865400576
1999_2006,C1247,80+,52.029823996874065
1999_2006,C1248,0-44,59.4513066318547
1999_2006,C1248,45-64,52.237731024585045
1999_2006,C1248,65-79,48.352553839015414
1999_2006,C1248,80+,50.9823704349344
1999_2006,C125,0-44,63.369286418354314
1999_2006,C125,45-64,59.40197278666738
1999_2006,C125,65-79,55.31057761778523
1999_2006,C125,80+,61.02703424616704
1999_2006,C1250,0-44,59.63096297378489
1999_2006,C1250,45-64,54.6006778368901
1999_2006,C1250,65-79,51.494176872649284
1999_2006,C1250,80+,56.138498789999574
1999_2006,C1251,0-44,56.42715938526704
1999_2006,C1251,45-64,46.10952455664341
1999_2006,C1251,65-79,47.82378659137542
1999_2006,C1251,80+,53.2160444284066
1999_2006,C1252,0-44,50.95325724195719
1999_2006,C1252,45-64,46.95891155867038
1999_2006,C1252,65-79,48.372975699724265
1999_2006,C1252,80+,52.88854497824037
1999_2006,C1254,0-44,56.94627743600647
1999_2006,C1254,45-64,53.39921790629523
1999_2006,C1254,65-79,51.40651631260143
1999_2006,C1254,80+,55.874241489289886
1999_2006,C1255,0-44,53.36810104689622
1999_2006,C1255,45-64,45.26404557463889
1999_2006,C1255,65-79,46.82229933733559
1999_2006,C1255,80+,52.61931024270306
1999_2006,C1256,0-44,51.63398538286802
1999_2006,C1256,45-64,50.41420861260209
1999_2006,C1256,65-79,48.348313100485775
1999_2006,C1256,80+,52.96367348951423
1999_2006,C1257,0-44,56.221656762289314
1999_2006,C1257,45-64,55.26397372635716
1999_2006,C1257,65-79,53.85746214385148
1999_2006,C1257,80+,57.96369140856329
1999_2006,C1258,0-44,55.627527461495376
1999_2006,C1258,45-64,50.62171952236533
1999_2006,C1258,65-79,51.374863068224855
1999_2006,C1258,80+,53.24658519462689
1999_2006,C1259,0-44,55.7454020760495
1999_2006,C1259,45-64,57.22293808168459
1999_2006,C1259,65-79,52.73724032866824
