period,cluster,ucod_age_0-44,ucod_age_45-64,ucod_age_65-79,ucod_age_80+
1999_2006,C1300,55.32741258532731,46.72647788020901,49.327006709547625,51.69999404456962
1999_2006,C1301,56.941207057659376,50.338688102792,50.623489874073954,55.806192691709555
1999_2006,C1303,52.98133204590739,50.216090973487624,48.96517358253739,54.987571926229535
1999_2006,C1304,56.79786836395911,55.20680259608209,50.48901391773399,55.4161869875442
1999_2006,C1306,56.24981849430291,51.336199404925665,48.661214465251014,54.1267704848091
1999_2006,C1307,50.93662778211209,52.391696439809685,52.66879525053333,55.90723886075803
1999_2006,C1308,58.60434855602286,53.723870300157046,50.404363807866396,55.12451590987553
1999_2006,C1309,51.21117138125322,50.386255516554705,49.15628346212523,52.66424194848829
1999_2006,C131,66.82528414358782,56.09136841966505,52.61806100550192,53.414044539464506
1999_2006,C1310,54.63188341674474,52.946911570574166,46.83298972601949,48.20174422866957
1999_2006,C1311,58.065323047834845,51.682629454432785,50.627891325349985,56.62625174602912
1999_2006,C1312,54.78737387506547,49.803672802725934,50.95879702848065,54.21767848804168
1999_2006,C1313,54.48860508444022,48.91185191021944,48.385311739956954,51.329188016872024
1999_2006,C1314,51.0527208425246,49.285301428440306,48.60680811601487,51.181108329154746
1999_2006,C1315,55.38000514267446,49.72283511126499,47.74362142352325,50.89908077766206
1999_2006,C1316,57.261541018695624,52.1343814651854,49.423297371866276,54.877129997305545
1999_2006,C1317,52.61503741487876,52.591893850228445,49.60911214064186,53.44232911294521
1999_2006,C1318,56.85246418024519,54.462763361152845,51.652935261590336,56.3761841945864
1999_2006,C1319,47.27802804815212,50.39539375547088,50.38947414262124,52.418674788763646
1999_2006,C132,65.94689672299907,59.242007710133464,55.95016268678235,58.85714486973895
1999_2006,C1320,49.225040370337936,49.37514291890629,50.94671442233553,53.35896839289817
1999_2006,C1321,54.27882454008576,50.10990811999853,47.172841037707485,50.12909735954291
1999_2006,C1322,55.854774138324885,56.71851060231425,53.91912106145605,58.149165819835794
1999_2006,C1323,57.05422533751107,50.832566229046336,51.93616415909449,56.767100926419
1999_2006,C1327,54.74766523350421,51.591085944347704,51.51502714964172,55.81403372878267
1999_2006,C1328,49.74818929306027,51.75535316684441,49.83455424699127,52.477938827118564
1999_2006,C1329,56.498329459664454,49.36175017063136,47.13955495808055,53.82754572886204
1999_2006,C133,64.89231619991081,57.03114212510236,52.248264247755145,55.96207176764702
1999_2006,C1330,55.0211994652257,51.93918666279001,48.13402570983115,55.854290207735914
1999_2006,C1332,50.12387640990949,53.03124738850681,52.025671165521324,56.11044126718658
1999_2006,C1333,52.83143239352824,51.5863821368776,50.123903717422465,53.76124583712689
1999_2006,C1334,51.91911769465262,51.308002985613285,49.02776378490875,52.41326095839485
1999_2006,C1335,55.139779897656624,57.403357331830975,51.655531416650234,57.45864009843692
1999_2006,C1336,50.68227307437487,49.414112530152074,47.030262655083945,50.955758364515816
1999_2006,C1337,58.653045193218816,53.97037790561751,54.47835525152407,58.74889129671298
1999_2006,C1339,57.89019691297081,54.83986774105178,49.845937472170874,55.81874786054432
1999_2006,C134,63.29202173036709,56.65247152536493,52.81259395412816,55.68093181966736
1999_2006,C1340,55.67047155874301,54.51107261825555,49.945314236948406,54.08963654685709
1999_2006,C1341,49.29654455457405,49.773206802017135,46.623533571922636,52.23331849394151
1999_2006,C1342,55.48334870821659,51.35007597952336,50.83497047496856,54.624172389016074
1999_2006,C1343,54.11251295134528,49.36432607409402,49.925322115800164,54.345214789202274
1999_2006,C1344,52.578992545137474,54.37720805971959,53.30334870378105,57.613631137733464
1999_2006,C1346,55.68882102467055,50.980605597908365,52.68259928638845,56.43752926734715
1999_2006,C1347,57.28147891358542,51.9644425180134,51.91194889268762,56.10509868478019
1999_2006,C1348,53.71671053120544,54.68476751544646,49.33805644547177,56.05938435872865
1999_2006,C1349,55.26115254287847,53.67902931911352,50.97207398855127,53.35982005617933
1999_2006,C135,65.39634139247414,57.8625324333144,50.73839270426027,51.29345807567398
1999_2006,C1350,54.07562025585169,49.71799309349284,49.51983703094217,53.64600021033804
1999_2006,C1351,51.73685305077787,48.86423722043731,49.38440652132117,51.30287805318563
1999_2006,C1352,54.15827260362445,48.37879228902929,47.62334433890075,52.29780603195906
1999_2006,C1353,58.60387915987518,52.843510318412854,49.300755471545685,57.40715480580987
1999_2006,C1354,53.696150134733216,49.07739101852647,50.284413716624215,51.07327582643229
1999_2006,C1355,49.66559247936903,47.27732702451415,52.94978636281307,55.074144929978495
1999_2006,C1356,50.148845580168604,49.725807422960266,50.8365392748761,54.60246980358183
1999_2006,C1357,54.09439269685028,52.154127094867285,49.392032045154494,55.68882564628908
1999_2006,C1358,55.67995198583049,52.29722108794696,50.957864733599536,56.66821800404512
1999_2006,C136,64.05128321567905,57.934549352623584,53.67225682442547,57.46049494574125
1999_2006,C1360,55.17832224059162,50.22833608378583,48.52532449862134,51.91514979845351
1999_2006,C1361,53.79485228157469,51.420138876935646,51.45366642066742,53.77222314223563
1999_2006,C1362,56.46304281530763,48.830031349271025,48.49334323002844,52.23388921230074
1999_2006,C1363,56.20596546675073,47.64353045761799,46.502043463687095,56.61776598129705
1999_2006,C1364,57.98376165037969,52.75521842231516,45.47472362869013,52.14193213154733
1999_2006,C1365,52.9686654322941,50.778656222810476,49.118217254846655,53.7610874368687
1999_2006,C1366,60.12003998794821,52.53699243478168,51.38103395659749,54.92685299901106
1999_2006,C1367,54.85085798264602,51.80968919280841,49.40332927539011,53.435499534008216
1999_2006,C1368,55.481377275247496,54.536083166722605,51.518636683933224,54.993304009649414
1999_2006,C1369,56.50940149131635,51.31172589537746,46.73169469783658,50.71731546447964
1999_2006,C137,65.94709906302859,57.43675590312066,53.19607460797966,58.62256035936322
1999_2006,C1371,51.6782268050966,46.593108827112125,45.497163863482484,50.11057840820954
1999_2006,C1372,54.888952158730916,50.98191192579944,48.82598732742149,50.55820291570002
1999_2006,C1374,51.171293974006176,52.47579881281126,51.08356502787839,54.62061561024092
1999_2006,C1375,56.99735124694644,54.6794634837246,49.4469349671964,54.72093547709575
1999_2006,C1377,56.32390916047856,48.040738619863575,50.01893522105424,53.3473028534153
1999_2006,C1378,56.48583613610945,52.303635224399386,49.81987405381574,55.0606945253181
1999_2006,C1379,53.87906182404634,53.82295247720306,49.31916165526165,54.177289503001916
1999_2006,C138,65.05547169561437,56.39143181528335,53.23605448605566,53.11709627180929
1999_2006,C1380,61.388127913159465,51.74796243592249,49.896473140517884,54.68343571560885
1999_2006,C1381,60.33897248758413,55.51586966448917,51.321932992610776,54.88640712741454
1999_2006,C1382,47.520271295481436,51.961368028047296,50.195439929770174,53.22245476821392
1999_2006,C1383,55.87469404128586,49.58000447102471,49.85658071077446,54.074102687107604
1999_2006,C1384,55.253062883777446,47.06131951287367,44.025555184883466,53.54580054375234
1999_2006,C1385,55.292763503858154,49.38844454106395,46.8029790430757,53.330727309965056
1999_2006,C1387,53.75099822388608,53.62852705255877,50.04274177726629,56.76115563702796
1999_2006,C1388,56.054419492959475,54.219608214525195,49.6588822864341,54.16873510987073
1999_2006,C1389,51.20316948376004,48.60549178984604,47.95565593168778,55.36601601516708
1999_2006,C139,66.00887371060443,59.790294770307575,54.69501111626742,59.78831493147499
1999_2006,C1390,47.73114162518713,51.56021034560783,48.59643989245095,53.38888284611922
1999_2006,C1391,53.579824361178424,51.256187536514936,50.931724487768264,54.14216850314546
1999_2006,C1392,55.43839213641981,50.550972325654236,51.60290678553818,53.91829501738159
1999_2006,C1393,59.212510888521685,51.129867765294335,47.66338932655095,52.261947158873454
1999_2006,C1394,52.39237864848958,51.4403064082056,51.22288551940522,54.291647896949115
1999_2006,C1395,53.871970971643876,51.84828358754485,52.28285375521442,56.60326112417105
1999_2006,C1396,55.38110207239015,46.58289579955221,49.14758667155036,52.15692953355251
1999_2006,C1397,51.731463907014515,52.03093257362935,50.59760365245647,54.81345172957687
1999_2006,C14,69.71355228960267,61.95059413520429,55.06981784155134,59.364574324634305
1999_2006,C140,64.67665202660926,56.4019877474088,52.888236526675975,55.88453416532585
1999_2006,C1400,58.691379868481164,54.963306286212905,50.08232049139881,56.55107748469024
1999_2006,C1401,57.5386450373648,54.4939606741534,50.1399447292041,55.43389003390616
1999_2006,C1402,55.20021290377743,49.120485797965195,48.27017850142754,53.31639563650033
1999_2006,C1403,54.46335474359231,54.003652113611714,53.998236668085816,55.47254946656589
1999_2006,C1404,51.60353607604653,48.53486251850967,49.46797843121766,53.638079144216576
1999_2006,C1405,53.90480472693064,49.24491313810069,51.11052820063073,52.69153178364528
1999_2006,C1408,60.48796208526089,55.60979737869258,52.40365466603497,55.034391783113385
1999_2006,C1409,53.14708350081182,48.67097228095321,46.88432672516034,53.94532239506213
1999_2006,C141,65.05218264545124,57.370285291793444,53.4365824542719,55.44572117622138
1999_2006,C1410,55.91355654704898,45.94587567041737,48.96938668340566,52.24669176145007
1999_2006,C1411,50.694147037234394,49.69453724531204,43.947387758791244,46.586335013221934
1999_2006,C1412,57.90429216699357,51.109185746123714,51.33905094302909,56.491128995974336
1999_2006,C1413,60.14767407857286,54.178035350584835,48.27639791513198,52.85491048879122
1999_2006,C1414,56.43945167272228,54.37171871851722,51.46100007913032,60.390670754159125
1999_2006,C1415,56.302796173638754,50.259282484501895,49.483464342461254,53.052799615001916
1999_2006,C1416,52.905458199284624,44.1698501987918,45.24187576277742,51.671749529934246
1999_2006,C1418,54.98243404798746,52.543394482794945,53.401226227971705,57.757533428226566
1999_2006,C1419,53.355265285929846,50.30386314389538,48.92270358628568,54.42938569682087
1999_2006,C142,64.052329540141,55.809584573618885,52.15256504593591,54.94509852378401
1999_2006,C1420,55.049449675890784,53.863125753359014,47.81803259310866,53.30882112701426
1999_2006,C1421,56.70427664512449,53.5063167996592,50.780527519024396,52.95172198140363
1999_2006,C1422,56.61102658063619,52.21363739182239,49.009081551219836,56.410604892432275
1999_2006,C1423,57.53244948769644,51.79325667663584,50.26501726845314,56.92322831120164
1999_2006,C1424,54.48711658990459,51.26324212022908,47.40059147683308,55.72362134121418
1999_2006,C1425,56.95199997365765,52.050078039703614,52.883612282691104,57.556962215943265
1999_2006,C1426,59.097383700212816,49.69996874843245,50.360602928559615,56.32937490108265
1999_2006,C1429,50.78926915907333,53.94388164115221,48.0764687591903,53.17012862603568
1999_2006,C143,65.83302349656994,58.01519284319914,54.0756605737511,57.47928228741968
1999_2006,C1431,56.488824407604945,47.345589556991335,46.85669146963853,55.23909567127219
1999_2006,C1432,59.1536056901109,54.47507127058152,53.4013693682218,57.5512829023625
1999_2006,C1433,55.25879266666745,51.96087446878985,48.99292549185801,51.41222723015126
1999_2006,C1434,56.3674832785899,50.15678086967085,51.203645253853246,56.251133156732514
1999_2006,C1435,53.25576338735481,53.78496206703378,50.52816933744957,53.40691141343015
1999_2006,C1436,57.055685713948336,53.50779998840576,51.2996276257994,56.76903521390162
1999_2006,C1438,54.27136692611633,52.53940654364513,51.214496332100076,55.75525432275989
1999_2006,C1439,54.206458075764814,49.249644759846674,47.22898882871994,48.738179951443556
1999_2006,C144,65.31168757713506,55.519087720979925,52.528204077782476,55.22094586818388
1999_2006,C1440,55.20274166983126,51.80522690591355,51.17785242482999,55.21336714115592
1999_2006,C1443,53.809663622543894,50.98165451751518,51.56028021543198,57.39590231724098
1999_2006,C1444,55.47096632931853,50.0043276753623,44.25140912814289,53.01746799009968
1999_2006,C1445,56.58547116473999,47.8584283088532,47.94942173130878,53.668716448184625
1999_2006,C1446,56.57675776111354,51.61012239045818,50.807294588927284,55.721611299913654
1999_2006,C1447,52.65513787001716,53.86578216322039,54.10959800533459,56.54290199256021
1999_2006,C1448,52.92212008161794,46.47002052623357,47.86331062183537,54.83876411698296
1999_2006,C1449,53.914470999417304,48.76739847433385,49.110901420909556,53.98526542452817
1999_2006,C145,62.30009737257305,55.38968277256449,52.16808055440444,53.360029065080504
1999_2006,C1450,59.366396892206296,52.033524593945685,49.59903755289274,55.06006552928915
1999_2006,C1451,57.90786878395778,52.39102761864008,49.799343064897016,54.97927139873688
1999_2006,C1452,52.782675521960584,53.97706152833242,50.935704152649215,58.263579152556055
1999_2006,C1453,57.339315912234625,52.09332621852238,50.01162484959834,54.22609805957218
1999_2006,C1454,54.26827879612888,51.05117594742331,49.78575891525987,54.89325856304818
1999_2006,C1455,57.71493601319076,55.646962523305724,48.46167963133398,60.26562690836318
1999_2006,C1458,57.659139653265,50.68629238366569,48.907427828073104,52.84015703630502
1999_2006,C1459,53.027800528347264,49.49432310614349,47.72208689326292,52.9245771421782
1999_2006,C146,55.63482888962746,54.109519647804234,50.754371288039074,54.07898533327323
1999_2006,C1460,54.26372239845956,49.225539831763115,47.29204702939067,51.127257047557784
1999_2006,C1461,55.125662703012495,46.36092520716917,47.121847548043895,53.22114763954887
1999_2006,C1462,55.32462772308962,50.32943840877936,50.75491736057135,53.91403370828218
1999_2006,C1463,53.37045425489084,45.174015023614075,45.49174986931871,49.770826074073554
1999_2006,C1464,57.05864764545997,51.22098371543084,50.75137213837853,58.590303777971
1999_2006,C1466,52.842958541226544,54.21767053541597,48.71738091727544,54.12078795323764
1999_2006,C1467,53.901051610220826,46.43305779863617,46.42244122731632,50.530277600831525
1999_2006,C1468,54.24991876377189,51.49528662596286,47.38639459608776,53.185515675340135
1999_2006,C1469,56.20138564018441,52.140409078791464,49.72761637160164,54.21098208027964
1999_2006,C147,63.973492580512364,55.2358344593967,52.212163577608116,53.7313841955016
1999_2006,C1470,55.81725341910314,48.55218995374659,50.366904913576946,52.525144479399884
1999_2006,C1472,53.834776372699,45.50011476856015,48.211495016185445,50.832358652800345
1999_2006,C1473,46.65189771107185,53.29864885075604,47.51759520278882,49.917905549647564
1999_2006,C1474,48.923442948728656,49.948533770264184,47.94435915617392,50.58062188995378
1999_2006,C1475,55.2970248928178,54.828726574043735,53.75770223092253,56.08244961737817
1999_2006,C1476,54.204260181367076,46.09367181310684,48.164788123599976,51.64942328080816
1999_2006,C1477,51.2928461623611,48.11083082374094,43.61071042035536,52.17925196320561
1999_2006,C1478,49.55829632163828,47.509741070819224,46.587954313089085,52.268220943254924
1999_2006,C1479,46.852119628569525,45.95878159534343,47.688535912813116,50.18487073171101
1999_2006,C148,65.71891653845992,57.54162229785316,53.45264483254728,59.08501293441954
1999_2006,C1480,58.55879800229829,53.079835239166535,52.33627317710054,57.39724134731374
1999_2006,C1481,55.5482202276267,45.61155456878982,47.41291434629961,51.95805507685767
1999_2006,C1482,53.72403574216734,51.25813257128579,51.121792166421045,53.205824916319344
1999_2006,C1483,60.16674973696465,56.22208959673566,52.09459459332319,56.0956240732686
1999_2006,C1485,56.6396795001763,54.831493700437896,54.21976733960867,55.706992605111274
