period,cluster,fips,cluster_deaths
2007_2014,C1239,19125,2036
2007_2014,C1199,20113,2130
2007_2014,C1118,01001,2326
2007_2014,C1760,21139,670
2007_2014,C1335,37099,1858
2007_2014,C1015,27141,2588
2007_2014,C1048,01031,2485
2007_2014,C1028,27131,2547
2007_2014,C1951,27121,706
2007_2014,C1995,46041,324
2007_2014,C1948,49051,554
2007_2014,C1421,16077,360
2007_2014,C1903,30107,125
2007_2014,C1380,51079,761
2007_2014,C1298,51640,520
2007_2014,C1754,51077,1155
2007_2014,C1298,51035,1928
2007_2014,C283,51735,555
2007_2014,C1433,51005,1200
2007_2014,C1472,51049,483
2007_2014,C1319,37005,746
2007_2014,C1579,19191,1091
2007_2014,C786,38015,3545
2007_2014,C1503,38001,191
2007_2014,C1723,19029,1204
2007_2014,C1579,19089,639
2007_2014,C1554,19143,465
2007_2014,C1961,46102,616
2007_2014,C1606,38043,133
2007_2014,C390,30095,492
2007_2014,C1828,29147,1076
2007_2014,C1694,29001,1059
2007_2014,C1871,20005,977
2007_2014,C1778,22043,1123
2007_2014,C268,28163,1385
2007_2014,C1536,28017,886
2007_2014,C1635,21011,749
2007_2014,C112,53019,499
2007_2014,C1578,19183,1428
2007_2014,C977,02068,347
2007_2014,C1364,54013,506
2007_2014,C546,39013,5230
2007_2014,C933,37061,2836
2007_2014,C1619,56045,405
2007_2014,C1281,47143,1962
2007_2014,C1852,16043,529
2007_2014,C1889,31127,482
2007_2014,C1608,19149,1384
2007_2014,C1609,20141,363
2007_2014,C1983,02050,560
2007_2014,C1995,38029,293
2007_2014,C1922,38031,247
2007_2014,C1264,31009,29
2007_2014,C1629,05149,1350
2007_2014,C1609,20179,174
2007_2014,C1746,46097,211
2007_2014,C1616,47015,863
2007_2014,C74,17043,32698
2007_2014,C751,17037,3735
2007_2014,C1367,17129,692
2007_2014,C1358,17079,566
2007_2014,C1418,17109,1691
2007_2014,C289,17123,876
2007_2014,C1605,17061,855
2007_2014,C788,40121,3522
2007_2014,C1208,21049,2088
2007_2014,C357,42013,7982
2007_2014,C18,42101,77474
2007_2014,C52,34029,39611
2007_2014,C398,42081,7383
2007_2014,C449,42097,6373
2007_2014,C183,34021,15680
2007_2014,C950,42065,2777
2007_2014,C347,24013,8125
2007_2014,C882,48347,3078
2007_2014,C1432,48093,998
2007_2014,C703,48291,3988
2007_2014,C1827,48279,832
2007_2014,C1937,48445,673
2007_2014,C1575,48233,1430
2007_2014,C1156,48241,2248
2007_2014,C1224,48481,2063
2007_2014,C1486,13229,1038
2007_2014,C728,13297,3841
2007_2014,C1411,01029,810
2007_2014,C1465,13183,406
2007_2014,C1644,13225,1317
2007_2014,C152,55133,18396
2007_2014,C108,18111,833
2007_2014,C532,19155,5350
2007_2014,C15,39035,80074
2007_2014,C688,13127,4095
2007_2014,C1331,51181,382
2007_2014,C100,12083,26762
2007_2014,C70,29095,34125
2007_2014,C1780,19041,1058
2007_2014,C265,48027,10717
2007_2014,C307,26121,9537
2007_2014,C1301,48013,1922
2007_2014,C697,04005,4008
2007_2014,C1415,55125,1696
2007_2014,C1441,29137,512
2007_2014,C1313,28139,1342
2007_2014,C262,47163,10804
2007_2014,C1300,47185,1924
2007_2014,C1664,08089,1289
2007_2014,C200,12053,14271
2007_2014,C871,21151,3122
2007_2014,C216,12015,13338
2007_2014,C1166,26143,2207
2007_2014,C674,37031,4180
2007_2014,C442,18081,6576
2007_2014,C600,18067,4799
2007_2014,C176,18003,16297
2007_2014,C448,18135,1617
2007_2014,C1246,18107,2019
2007_2014,C1178,39039,2184
2007_2014,C1247,18055,2019
2007_2014,C1369,18161,389
2007_2014,C228,01089,12571
2007_2014,C340,12055,8308
2007_2014,C248,26065,11675
2007_2014,C1413,39125,1089
2007_2014,C1115,20035,2331
2007_2014,C597,48041,4817
2007_2014,C581,48361,5004
2007_2014,C859,48499,3166
2007_2014,C808,48277,3417
2007_2014,C230,48303,12346
2007_2014,C1772,48387,1130
2007_2014,C361,06017,7948
2007_2014,C1401,41045,1721
2007_2014,C281,12097,10103
2007_2014,C1201,29159,2121
2007_2014,C239,06105,858
2007_2014,C430,06113,6757
2007_2014,C327,04012,8699
2007_2014,C106,37183,25314
2007_2014,C497,39081,5650
2007_2014,C222,37051,12848
2007_2014,C471,35049,6075
2007_2014,C1440,12051,1638
2007_2014,C983,51061,2668
2007_2014,C1668,12079,1281
2007_2014,C535,47181,1085
2007_2014,C334,13235,613
2007_2014,C1464,37055,1584
2007_2014,C286,01101,9976
2007_2014,C220,51087,12995
2007_2014,C637,37161,4482
2007_2014,C1503,38089,1266
2007_2014,C1481,48473,1566
2007_2014,C273,23031,10297
2007_2014,C403,33013,7248
2007_2014,C754,26013,609
2007_2014,C1435,26129,1647
2007_2014,C1601,26079,1048
2007_2014,C1275,26095,392
2007_2014,C1284,29186,1083
2007_2014,C1583,54097,1421
2007_2014,C574,55027,5068
2007_2014,C1751,55007,960
2007_2014,C508,39157,5568
2007_2014,C1328,22069,1873
2007_2014,C564,48187,5160
2007_2014,C1673,28153,1278
2007_2014,C390,30111,7481
2007_2014,C1185,21035,2173
2007_2014,C1167,37175,2207
2007_2014,C1311,48247,271
2007_2014,C334,13021,8440
2007_2014,C1804,19197,970
2007_2014,C1414,28137,1699
2007_2014,C462,01117,6179
2007_2014,C1850,20133,1046
2007_2014,C1570,22111,1435
2007_2014,C667,16029,401
2007_2014,C592,35006,4899
2007_2014,C1637,12065,872
2007_2014,C864,13247,3144
2007_2014,C1719,45049,1209
2007_2014,C334,13289,523
2007_2014,C1267,45089,1987
2007_2014,C1314,47115,1897
2007_2014,C132,37149,1609
2007_2014,C491,27109,5705
2007_2014,C1007,27013,2613
2007_2014,C1639,27045,1328
2007_2014,C1571,27091,1434
2007_2014,C1386,27143,757
2007_2014,C240,27031,296
2007_2014,C1334,27005,1861
2007_2014,C931,55005,2844
2007_2014,C1922,27069,383
2007_2014,C1297,55003,1079
2007_2014,C1806,20069,276
2007_2014,C774,47031,3598
2007_2014,C1734,19147,796
2007_2014,C1581,16073,488
2007_2014,C1968,30023,643
2007_2014,C806,50027,3432
2007_2014,C1433,51678,292
2007_2014,C717,51800,3898
2007_2014,C1652,51141,1307
2007_2014,C605,37171,4761
2007_2014,C1690,46083,1250
2007_2014,C1452,55123,1609
2007_2014,C1297,55099,1033
2007_2014,C1906,19175,879
2007_2014,C1606,38091,88
2007_2014,C1470,29203,490
2007_2014,C1651,20041,1308
2007_2014,C1326,31111,1876
2007_2014,C1760,21007,512
2007_2014,C1609,20163,327
2007_2014,C1627,28061,935
2007_2014,C1443,47069,1626
2007_2014,C959,47123,2746
2007_2014,C294,01099,1199
2007_2014,C1780,19141,1121
2007_2014,C1509,47005,1519
2007_2014,C1444,47033,1059
2007_2014,C1852,30001,510
2007_2014,C1264,31019,1993
2007_2014,C1809,31033,539
2007_2014,C1384,54043,1497
2007_2014,C1045,21089,2502
2007_2014,C919,37153,2915
2007_2014,C1802,21123,903
2007_2014,C1961,46033,473
2007_2014,C1153,08085,2253
2007_2014,C1711,08099,679
2007_2014,C1812,08049,319
2007_2014,C1296,08079,27
2007_2014,C1285,31039,570
2007_2014,C1326,31085,34
2007_2014,C960,39123,2741
2007_2014,C1955,38103,413
2007_2014,C1741,55049,1178
2007_2014,C1264,31005,20
2007_2014,C1510,05097,642
2007_2014,C695,20053,406
2007_2014,C1137,39149,2288
2007_2014,C1387,16015,299
2007_2014,C1764,46009,484
2007_2014,C1690,46087,464
2007_2014,C1764,46043,267
2007_2014,C1837,17187,1062
2007_2014,C1284,17145,1274
2007_2014,C1418,17169,450
2007_2014,C970,19057,2709
2007_2014,C373,55059,7682
2007_2014,C788,40127,909
2007_2014,C143,42011,19872
2007_2014,C129,42079,21665
2007_2014,C300,51760,9628
2007_2014,C964,42083,2729
2007_2014,C1344,54083,1839
2007_2014,C761,42015,3681
2007_2014,C623,48231,4627
2007_2014,C755,35041,933
2007_2014,C1704,48019,1091
2007_2014,C1408,48177,1071
2007_2014,C265,48281,1128
2007_2014,C1311,48505,374
2007_2014,C457,48479,6230
2007_2014,C1316,48263,75
2007_2014,C428,48251,6775
2007_2014,C624,13095,4624
2007_2014,C1288,13003,360
2007_2014,C593,13099,701
2007_2014,C1829,13219,1075
2007_2014,C622,13143,1563
2007_2014,C1615,13105,1373
2007_2014,C1597,13107,1395
2007_2014,C627,26089,1229
2007_2014,C1128,19139,2299
2007_2014,C1696,17047,442
2007_2014,C1307,55045,1908
2007_2014,C103,26081,25893
2007_2014,C309,29047,9348
2007_2014,C213,04021,13408
2007_2014,C203,18141,14014
2007_2014,C113,26049,23847
2007_2014,C989,42009,2645
2007_2014,C926,48349,2870
2007_2014,C1582,38059,1423
2007_2014,C293,19113,9743
2007_2014,C271,12085,10595
2007_2014,C1456,05107,1597
2007_2014,C1273,28083,1977
2007_2014,C1211,56013,2084
2007_2014,C1018,55115,2576
2007_2014,C898,39033,3004
2007_2014,C47,12003,1264
2007_2014,C1693,21225,881
2007_2014,C187,45083,15456
2007_2014,C1459,18151,1593
2007_2014,C1369,18041,1777
2007_2014,C1318,18103,1886
2007_2014,C999,40021,2628
2007_2014,C954,26151,2761
2007_2014,C957,26123,2748
2007_2014,C784,32023,3552
2007_2014,C284,49049,10042
2007_2014,C400,48485,7343
2007_2014,C622,13045,4629
2007_2014,C1831,29115,974
2007_2014,C1261,13137,2003
2007_2014,C594,29037,4868
2007_2014,C1119,29109,2326
2007_2014,C1520,48507,424
2007_2014,C429,41043,6761
2007_2014,C66,53053,35084
2007_2014,C665,16083,4239
2007_2014,C624,13321,1107
2007_2014,C636,06033,4493
2007_2014,C1231,42047,2055
2007_2014,C1967,30099,364
2007_2014,C36,36029,53878
2007_2014,C771,36109,3611
2007_2014,C217,54009,1647
2007_2014,C356,10001,8038
2007_2014,C876,47089,3112
2007_2014,C259,24025,11046
2007_2014,C227,24011,1917
2007_2014,C338,36083,8381
2007_2014,C1305,54077,1912
2007_2014,C1287,28021,495
2007_2014,C718,12087,3895
2007_2014,C722,13073,3867
2007_2014,C212,37021,13440
2007_2014,C595,23003,4856
2007_2014,C207,23023,1811
2007_2014,C940,33003,2821
2007_2014,C1897,08107,536
2007_2014,C1926,19195,522
2007_2014,C810,48203,3410
2007_2014,C1320,26119,907
2007_2014,C1031,26057,2538
2007_2014,C707,26111,3976
2007_2014,C1198,26107,2131
2007_2014,C409,16079,1079
2007_2014,C1735,01065,806
2007_2014,C1366,13213,1783
2007_2014,C620,54033,4643
2007_2014,C1308,36099,1904
2007_2014,C1020,36003,2569
2007_2014,C425,48083,569
2007_2014,C1951,27149,470
2007_2014,C1575,48111,275
2007_2014,C469,45015,6110
2007_2014,C1752,22007,1157
2007_2014,C782,01049,3559
2007_2014,C990,13275,2643
2007_2014,C1662,01005,1293
2007_2014,C364,37097,7843
2007_2014,C516,55121,1576
2007_2014,C334,13023,660
2007_2014,C354,37159,8052
2007_2014,C318,37057,9017
2007_2014,C462,01037,691
2007_2014,C661,47141,4273
2007_2014,C1273,28053,585
2007_2014,C1392,45033,1737
2007_2014,C885,28151,3067
2007_2014,C732,37087,3819
2007_2014,C571,21227,5078
2007_2014,C723,47053,3867
2007_2014,C1101,27169,2367
2007_2014,C1804,19189,729
2007_2014,C1755,55129,1154
2007_2014,C1398,55033,1727
2007_2014,C1619,56005,1365
2007_2014,C1576,20007,354
2007_2014,C1941,16065,688
2007_2014,C1503,56003,771
2007_2014,C1272,29105,1979
2007_2014,C1494,32033,501
2007_2014,C1001,50025,2627
2007_2014,C1083,54025,2410
2007_2014,C1165,37139,2210
2007_2014,C480,51775,1532
2007_2014,C1792,51111,811
2007_2014,C220,51101,745
2007_2014,C1023,51105,1572
2007_2014,C1331,51036,425
2007_2014,C1568,37041,957
2007_2014,C1686,19017,1256
2007_2014,C1922,38027,250
2007_2014,C1705,19019,1232
2007_2014,C1649,46069,115
2007_2014,C1831,29117,1073
2007_2014,C1694,29129,232
2007_2014,C1212,28003,2083
2007_2014,C1195,47183,2142
2007_2014,C1,02220,343
2007_2014,C1927,20157,390
2007_2014,C1673,28041,674
2007_2014,C1210,28011,2086
2007_2014,C1299,01059,1927
2007_2014,C1034,01123,2531
2007_2014,C1422,21133,1675
2007_2014,C530,09015,5377
2007_2014,C1611,53051,856
2007_2014,C1518,30047,1505
2007_2014,C1541,01131,650
2007_2014,C976,47099,2690
2007_2014,C1503,30021,539
2007_2014,C1929,30017,773
2007_2014,C1968,30007,309
2007_2014,C1968,30039,167
