cluster,domain_code,incidence,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C448,T40,80,0.025682182985553772,0.0940470702163126,0.022109442827747308,4.253706027285487,8,NA,2015_2022,mcod_root3
C448,T14,76,0.024398073836276082,0.09059617428927028,0.021298174746477355,4.253706027285487,9,NA,2015_2022,mcod_root3
C448,E66,74,0.02375601926163724,0.08884559583091056,0.020886632799965162,4.253706027285487,10,NA,2015_2022,mcod_root3
C449,I25,264,0.08507895584917821,0.20964948378464224,0.04880347562269283,4.295790025396442,1,NA,2015_2022,mcod_root3
C449,I48,228,0.07347728005156301,0.19183294234373774,0.0446560332813367,4.295790025396442,2,NA,2015_2022,mcod_root3
C449,J44,190,0.06123106670963584,0.17102452869310342,0.03981212482035135,4.295790025396442,3,NA,2015_2022,mcod_root3
C449,F03,156,0.05027392845633258,0.15033255253722833,0.034995321384069446,4.295790025396442,4,NA,2015_2022,mcod_root3
C449,E11,113,0.036416371253625526,0.12063785483988801,0.028082809943382837,4.295790025396442,5,NA,2015_2022,mcod_root3
C449,E78,109,0.03512729616500161,0.11763347381949622,0.02738343194710507,4.295790025396442,6,NA,2015_2022,mcod_root3
C449,N18,100,0.03222687721559781,0.11069785621850754,0.025768916907965414,4.295790025396442,7,NA,2015_2022,mcod_root3
C449,I11,86,0.027715114405414115,0.09938022999186562,0.02313433138126769,4.295790025396442,8,NA,2015_2022,mcod_root3
C449,T14,70,0.022558814050918467,0.08553466308989091,0.01991127652520615,4.295790025396442,9,NA,2015_2022,mcod_root3
C449,T40,69,0.02223654527876249,0.08463269514332174,0.019701310967942694,4.295790025396442,10,NA,2015_2022,mcod_root3
C45,I25,1065,0.08603974793989336,0.21105084730375726,0.04809407262815507,4.388292273260397,1,NA,2015_2022,mcod_root3
C45,I48,821,0.06632735498465019,0.1799562537249384,0.04100826529296672,4.388292273260397,2,NA,2015_2022,mcod_root3
C45,J44,779,0.06293423816448537,0.1740550157923612,0.03966349663010082,4.388292273260397,3,NA,2015_2022,mcod_root3
C45,F03,557,0.044999192115042816,0.1395474780660217,0.03179995072715182,4.388292273260397,4,NA,2015_2022,mcod_root3
C45,E11,455,0.03675876555178543,0.121428118138916,0.02767092768155522,4.388292273260397,5,NA,2015_2022,mcod_root3
C45,E78,397,0.03207303280012926,0.11032288427371224,0.025140277220355917,4.388292273260397,6,NA,2015_2022,mcod_root3
C45,N18,387,0.031265147842947164,0.10834159387197496,0.024688782589104924,4.388292273260397,7,NA,2015_2022,mcod_root3
C45,T40,352,0.028437550492809823,0.10123895394723104,0.023070239547197,4.388292273260397,8,NA,2015_2022,mcod_root3
C45,T14,342,0.027629665535627727,0.09915914637832865,0.022596294914662952,4.388292273260397,9,NA,2015_2022,mcod_root3
C45,I11,313,0.025286799159799644,0.09299151590084143,0.02119082096410842,4.388292273260397,10,NA,2015_2022,mcod_root3
C450,I25,234,0.086410635155096,0.21158892812770477,0.04934808951649971,4.2876822628961,1,NA,2015_2022,mcod_root3
C450,I48,200,0.07385524372230429,0.19244078784964025,0.04488224081223239,4.2876822628961,2,NA,2015_2022,mcod_root3
C450,J44,158,0.058345642540620385,0.16578159341167703,0.038664617209695114,4.2876822628961,3,NA,2015_2022,mcod_root3
C450,F03,155,0.05723781388478582,0.16373108572839826,0.03818638501860599,4.2876822628961,4,NA,2015_2022,mcod_root3
C450,E78,108,0.03988183161004431,0.1284926572917497,0.029967858953466337,4.2876822628961,5,NA,2015_2022,mcod_root3
C450,N18,88,0.03249630723781388,0.11135278291017296,0.025970390547307046,4.2876822628961,6,NA,2015_2022,mcod_root3
C450,E11,81,0.029911373707533235,0.10497445894687513,0.02448279805042515,4.2876822628961,7,NA,2015_2022,mcod_root3
C450,I11,63,0.02326440177252585,0.08749348123388474,0.020405775397822408,4.2876822628961,8,NA,2015_2022,mcod_root3
C450,E66,60,0.022156573116691284,0.08440814782444751,0.01968619469658051,4.2876822628961,9,NA,2015_2022,mcod_root3
C450,I12,59,0.021787296898079764,0.08336752703746689,0.019443494626198488,4.2876822628961,10,NA,2015_2022,mcod_root3
C451,I25,290,0.0885766646304215,0.21469981128150967,0.05045258236073964,4.255477147758074,1,NA,2015_2022,mcod_root3
C451,J44,228,0.06963958460598656,0.18554925027693153,0.043602454868001114,4.255477147758074,2,NA,2015_2022,mcod_root3
C451,I48,227,0.0693341478313989,0.18504020375139793,0.043482833376013594,4.255477147758074,3,NA,2015_2022,mcod_root3
C451,F03,152,0.046426389737324374,0.14252378131853702,0.03349184506692117,4.255477147758074,4,NA,2015_2022,mcod_root3
C451,E11,128,0.03909590714722053,0.12673866806153553,0.02978248117918002,4.255477147758074,5,NA,2015_2022,mcod_root3
C451,N18,118,0.03604153940134392,0.11976903168873519,0.028144677442771247,4.255477147758074,6,NA,2015_2022,mcod_root3
C451,T40,104,0.03176542455711668,0.10957092037694856,0.025748210264664242,4.255477147758074,7,NA,2015_2022,mcod_root3
C451,E78,100,0.030543677458766034,0.106554599020861,0.025039401063873055,4.255477147758074,8,NA,2015_2022,mcod_root3
C451,T14,88,0.02687843616371411,0.09720400825407846,0.02284209381908883,4.255477147758074,9,NA,2015_2022,mcod_root3
C451,I11,77,0.023518631643249847,0.08819398285826496,0.02072481646499464,4.255477147758074,10,NA,2015_2022,mcod_root3
C452,I25,209,0.08231587239070501,0.20555848283404188,0.04789383449088643,4.291961272659364,1,NA,2015_2022,mcod_root3
C452,J44,190,0.07483261126427727,0.19400365766577254,0.045201632852936935,4.291961272659364,2,NA,2015_2022,mcod_root3
C452,I48,170,0.06695549428909019,0.1810293873931669,0.042178709427403184,4.291961272659364,3,NA,2015_2022,mcod_root3
C452,F03,103,0.04056715242221347,0.13000947188969256,0.030291389793724005,4.291961272659364,4,NA,2015_2022,mcod_root3
C452,E11,95,0.03741630563213864,0.12293683558877237,0.028643509989687965,4.291961272659364,5,NA,2015_2022,mcod_root3
C452,E78,87,0.034265458842063806,0.11559855032901073,0.026933735647941697,4.291961272659364,6,NA,2015_2022,mcod_root3
C452,N18,77,0.030326900354470263,0.10601435695491397,0.02470067883190052,4.291961272659364,7,NA,2015_2022,mcod_root3
C452,T40,74,0.0291453328081922,0.1030421725675611,0.024008178550901652,4.291961272659364,8,NA,2015_2022,mcod_root3
C452,I11,69,0.027176053564395432,0.09798106196156436,0.022828971590615917,4.291961272659364,9,NA,2015_2022,mcod_root3
C452,I12,54,0.02126821583300512,0.08189414844331698,0.01908082185293674,4.291961272659364,10,NA,2015_2022,mcod_root3
C453,I25,424,0.09067579127459367,0.21766405127473065,0.0503514587747717,4.322894640418838,1,NA,2015_2022,mcod_root3
C453,J44,317,0.06779298545765612,0.18245102778925432,0.04220575400643513,4.322894640418838,2,NA,2015_2022,mcod_root3
C453,I48,259,0.05538922155688623,0.16026152642667604,0.037072734766246486,4.322894640418838,3,NA,2015_2022,mcod_root3
C453,F03,199,0.042557741659538066,0.13435025792891914,0.031078772235795728,4.322894640418838,4,NA,2015_2022,mcod_root3
C453,E11,189,0.040419161676646706,0.12968291213079722,0.02999909156199848,4.322894640418838,5,NA,2015_2022,mcod_root3
C453,N18,169,0.036142001710863986,0.1200022741009499,0.02775970364369627,4.322894640418838,6,NA,2015_2022,mcod_root3
C453,E78,155,0.03314798973481608,0.11292768325048554,0.02612316344576563,4.322894640418838,7,NA,2015_2022,mcod_root3
C453,T40,137,0.029298545765611635,0.10343023596164357,0.023926152396724243,4.322894640418838,8,NA,2015_2022,mcod_root3
C453,I11,120,0.02566295979469632,0.09399589169743147,0.021743738748239393,4.322894640418838,9,NA,2015_2022,mcod_root3
C453,I12,111,0.0237382378100941,0.08879686943157365,0.02054106722873317,4.322894640418838,10,NA,2015_2022,mcod_root3
C454,I25,323,0.08854166666666667,0.21464997122664903,0.04979231142347399,4.310905942909388,1,NA,2015_2022,mcod_root3
C454,J44,270,0.07401315789473684,0.19269417376449524,0.044699229423328095,4.310905942909388,2,NA,2015_2022,mcod_root3
C454,I48,246,0.06743421052631579,0.18184328195022406,0.04218215019265761,4.310905942909388,3,NA,2015_2022,mcod_root3
C454,F03,159,0.04358552631578947,0.13655476800626767,0.03167658255937456,4.310905942909388,4,NA,2015_2022,mcod_root3
C454,N18,122,0.03344298245614035,0.11363635509545991,0.02636020284375953,4.310905942909388,5,NA,2015_2022,mcod_root3
C454,E11,121,0.033168859649122806,0.11297790583259187,0.02620746249832215,4.310905942909388,6,NA,2015_2022,mcod_root3
C454,E78,119,0.03262061403508772,0.11165419191662292,0.02590040084272138,4.310905942909388,7,NA,2015_2022,mcod_root3
C454,T40,104,0.02850877192982456,0.10142119490501543,0.023526654547365806,4.310905942909388,8,NA,2015_2022,mcod_root3
C454,T14,100,0.027412280701754384,0.09859550891464174,0.02287118072636505,4.310905942909388,9,NA,2015_2022,mcod_root3
C454,I11,93,0.02549342105263158,0.09354389851913647,0.021699359660815196,4.310905942909388,10,NA,2015_2022,mcod_root3
C455,I25,309,0.09363636363636364,0.221762414970321,0.05226308231402104,4.243194338172952,1,NA,2015_2022,mcod_root3
C455,J44,241,0.07303030303030303,0.19111159883797088,0.045039558315460124,4.243194338172952,2,NA,2015_2022,mcod_root3
C455,I48,228,0.06909090909090909,0.18463385546000904,0.04351293877798425,4.243194338172952,3,NA,2015_2022,mcod_root3
C455,F03,149,0.04515151515151515,0.13986726811662356,0.03296272971952731,4.243194338172952,4,NA,2015_2022,mcod_root3
C455,E78,136,0.041212121212121214,0.1314263967253693,0.03097345684665466,4.243194338172952,5,NA,2015_2022,mcod_root3
C455,E11,117,0.035454545454545454,0.1184005897214689,0.02790364529295875,4.243194338172952,6,NA,2015_2022,mcod_root3
C455,N18,98,0.029696969696969697,0.1044356382851006,0.024612504156495654,4.243194338172952,7,NA,2015_2022,mcod_root3
C455,T40,85,0.025757575757575757,0.09424765203998839,0.022211486094829643,4.243194338172952,8,NA,2015_2022,mcod_root3
C455,I11,84,0.025454545454545455,0.09344009687374111,0.022021168352608343,4.243194338172952,9,NA,2015_2022,mcod_root3
C455,T14,82,0.02484848484848485,0.09181412030775944,0.021637972006555106,4.243194338172952,10,NA,2015_2022,mcod_root3
C456,I25,655,0.08817985998922995,0.21413391624642714,0.049131026050997534,4.358425489102511,1,NA,2015_2022,mcod_root3
C456,I48,582,0.07835218093699516,0.19952707839248174,0.04577962360291915,4.358425489102511,2,NA,2015_2022,mcod_root3
C456,J44,493,0.06637049003769521,0.18003013664188797,0.04130623251264067,4.358425489102511,3,NA,2015_2022,mcod_root3
C456,F03,332,0.044695745826602046,0.1389088783764981,0.031871344072260895,4.358425489102511,4,NA,2015_2022,mcod_root3
C456,E78,264,0.035541195476575124,0.11860320197928621,0.027212396374753454,4.358425489102511,5,NA,2015_2022,mcod_root3
C456,E11,257,0.03459881529348412,0.11638819470347143,0.026704183654046625,4.358425489102511,6,NA,2015_2022,mcod_root3
C456,N18,226,0.03042541733979537,0.1062600679379739,0.024380379612697022,4.358425489102511,7,NA,2015_2022,mcod_root3
C456,I12,188,0.025309639203015617,0.09305265918320109,0.02135006309408367,4.358425489102511,8,NA,2015_2022,mcod_root3
C456,I11,176,0.023694130317716746,0.0886759444303261,0.02034586679342,4.358425489102511,9,NA,2015_2022,mcod_root3
C456,E66,171,0.023021001615508886,0.08682021682564071,0.019920087435868674,4.358425489102511,10,NA,2015_2022,mcod_root3
C457,I25,313,0.09184272300469483,0.21929082138762723,0.050822603367545606,4.314828577389689,1,NA,2015_2022,mcod_root3
C457,I48,245,0.07188967136150234,0.18925837909744642,0.0438623170545377,4.314828577389689,2,NA,2015_2022,mcod_root3
C457,J44,227,0.06660798122065728,0.18043641654817824,0.04181774856449467,4.314828577389689,3,NA,2015_2022,mcod_root3
C457,F03,162,0.04753521126760563,0.14480577979463766,0.03356003076308532,4.314828577389689,4,NA,2015_2022,mcod_root3
C457,N18,132,0.03873239436619718,0.12592207260208166,0.029183563227037822,4.314828577389689,5,NA,2015_2022,mcod_root3
C457,E78,119,0.03491784037558685,0.1171408832117616,0.02714844428017288,4.314828577389689,6,NA,2015_2022,mcod_root3
C457,E11,109,0.03198356807511737,0.11010448873928604,0.025517697114608235,4.314828577389689,7,NA,2015_2022,mcod_root3
C457,T40,88,0.025821596244131457,0.0944178047140399,0.02188216820682113,4.314828577389689,8,NA,2015_2022,mcod_root3
C457,I11,68,0.01995305164319249,0.07810369026659941,0.018101226703622426,4.314828577389689,9,NA,2015_2022,mcod_root3
C457,I12,68,0.01995305164319249,0.07810369026659941,0.018101226703622426,4.314828577389689,10,NA,2015_2022,mcod_root3
C458,I25,270,0.0842433697347894,0.2084219222453126,0.04862894005356983,4.2859647365481175,1,NA,2015_2022,mcod_root3
C458,I48,237,0.07394695787831514,0.19258799160313714,0.04493457213048514,4.2859647365481175,2,NA,2015_2022,mcod_root3
C458,J44,227,0.07082683307332294,0.187515269539861,0.043751006148241046,4.2859647365481175,3,NA,2015_2022,mcod_root3
C458,F03,142,0.04430577223088924,0.1380851557781586,0.03221798690984362,4.2859647365481175,4,NA,2015_2022,mcod_root3
C458,N18,127,0.03962558502340094,0.12792249482927137,0.02984683792155956,4.2859647365481175,5,NA,2015_2022,mcod_root3
C458,E11,108,0.033697347893915756,0.11424533646205913,0.026655687455345568,4.2859647365481175,6,NA,2015_2022,mcod_root3
C458,E78,99,0.030889235569422777,0.10741260667794006,0.025061477002363143,4.2859647365481175,7,NA,2015_2022,mcod_root3
C458,T40,91,0.02839313572542902,0.10112521545031225,0.023594504776947304,4.2859647365481175,8,NA,2015_2022,mcod_root3
C458,T14,81,0.02527301092043682,0.09295459450523211,0.021688137961698915,4.2859647365481175,9,NA,2015_2022,mcod_root3
C458,I11,80,0.0249609984399376,0.09211708542105183,0.021492730594709047,4.2859647365481175,10,NA,2015_2022,mcod_root3
C459,I25,377,0.08804297057449789,0.21393828028993686,0.04941850398358516,4.329112843258034,1,NA,2015_2022,mcod_root3
C459,I48,293,0.06842596917328352,0.18351864503008883,0.04239174437688602,4.329112843258034,2,NA,2015_2022,mcod_root3
C459,J44,274,0.0639887902849136,0.17590821517904412,0.040633779147844495,4.329112843258034,3,NA,2015_2022,mcod_root3
C459,F03,215,0.050210182157870153,0.15020563984580163,0.03469663307107486,4.329112843258034,4,NA,2015_2022,mcod_root3
C459,E78,158,0.036898645492760396,0.12175004878733782,0.02812355630252186,4.329112843258034,5,NA,2015_2022,mcod_root3
C459,E11,153,0.035730966837926204,0.11904620383158582,0.027498983773773193,4.329112843258034,6,NA,2015_2022,mcod_root3
C459,N18,141,0.03292853806632415,0.11239878482175988,0.02596346847294699,4.329112843258034,7,NA,2015_2022,mcod_root3
C459,T14,126,0.029425502101821578,0.10375118842526083,0.023965923777394316,4.329112843258034,8,NA,2015_2022,mcod_root3
C459,I11,113,0.026389537599252687,0.09592036536651413,0.022157048993512885,4.329112843258034,9,NA,2015_2022,mcod_root3
C459,E66,99,0.023120037365716956,0.08709446667036169,0.02011831749916122,4.329112843258034,10,NA,2015_2022,mcod_root3
C46,I25,946,0.08629024901942899,0.21141444751300173,0.048949971985880344,4.318990163548702,1,NA,2015_2022,mcod_root3
C46,J44,781,0.07123962419045882,0.1881941494889192,0.04357364623731611,4.318990163548702,2,NA,2015_2022,mcod_root3
C46,I48,727,0.06631396515552312,0.17993331354907618,0.0416609685911472,4.318990163548702,3,NA,2015_2022,mcod_root3
C46,F03,523,0.047705919912432726,0.14515479209904494,0.03360850259028569,4.318990163548702,4,NA,2015_2022,mcod_root3
C46,E11,407,0.037124874578126424,0.12226958866317628,0.028309763169896494,4.318990163548702,5,NA,2015_2022,mcod_root3
C46,N18,404,0.03685122685396333,0.12164097533122407,0.028164216801845565,4.318990163548702,6,NA,2015_2022,mcod_root3
C46,E78,392,0.035756635957310955,0.11910604826293518,0.02757729092975558,4.318990163548702,7,NA,2015_2022,mcod_root3
C46,T40,286,0.0260877497035483,0.09512348612318167,0.022024473898089033,4.318990163548702,8,NA,2015_2022,mcod_root3
C46,I11,283,0.025814101979385204,0.09439789478179865,0.021856473667964213,4.318990163548702,9,NA,2015_2022,mcod_root3
C46,T14,270,0.024628295174678464,0.09121973979773461,0.021120617631317742,4.318990163548702,10,NA,2015_2022,mcod_root3
C460,I25,432,0.08725509997980206,0.21280814449498667,0.0489324981890852,4.34901450714109,1,NA,2015_2022,mcod_root3
C460,J44,340,0.06867299535447384,0.18393369841151555,0.042293190355998135,4.34901450714109,2,NA,2015_2022,mcod_root3
C460,I48,313,0.06321955160573621,0.17455813796991668,0.040137400710733864,4.34901450714109,3,NA,2015_2022,mcod_root3
C460,F03,223,0.04504140577661078,0.13963615384972547,0.032107539218469525,4.34901450714109,4,NA,2015_2022,mcod_root3
C460,E78,185,0.03736618864875783,0.1228222521919558,0.028241398595079743,4.34901450714109,5,NA,2015_2022,mcod_root3
C460,N18,175,0.03534639466774389,0.11814740542347689,0.027166477653610632,4.34901450714109,6,NA,2015_2022,mcod_root3
C460,E11,161,0.03251868309432438,0.11140707310658264,0.02561662485228596,4.34901450714109,7,NA,2015_2022,mcod_root3
C460,T40,129,0.02605534235507978,0.09503770676206177,0.021852699411788502,4.34901450714109,8,NA,2015_2022,mcod_root3
C460,I12,127,0.025651383558876993,0.09396506496680662,0.02160605921468319,4.34901450714109,9,NA,2015_2022,mcod_root3
C460,E66,126,0.0254494041607756,0.0934263646737332,0.021482192004723583,4.34901450714109,10,NA,2015_2022,mcod_root3
C461,I25,297,0.09085347200978892,0.2179127129313823,0.05114065107892631,4.261046903667174,1,NA,2015_2022,mcod_root3
C461,I48,233,0.07127561945549098,0.188253234042806,0.04418004267467464,4.261046903667174,2,NA,2015_2022,mcod_root3
C461,J44,223,0.06821657999388192,0.18316613112997626,0.04298618045540368,4.261046903667174,3,NA,2015_2022,mcod_root3
C461,F03,146,0.0446619761394922,0.13883768327082216,0.03258299812455353,4.261046903667174,4,NA,2015_2022,mcod_root3
C461,E78,129,0.039461609054756805,0.12755677066526994,0.029935547190407846,4.261046903667174,5,NA,2015_2022,mcod_root3
C461,E11,123,0.037626185377791374,0.12341595941152357,0.028963764586892576,4.261046903667174,6,NA,2015_2022,mcod_root3
C461,N18,114,0.03487304986234322,0.11703538367989828,0.02746634485041092,4.261046903667174,7,NA,2015_2022,mcod_root3
C461,I11,92,0.028143163046803303,0.10048377985014245,0.023581946437544105,4.261046903667174,8,NA,2015_2022,mcod_root3
C461,T40,92,0.028143163046803303,0.10048377985014245,0.023581946437544105,4.261046903667174,9,NA,2015_2022,mcod_root3
C461,T14,79,0.02416641174671153,0.0899665135473594,0.02111371115627283,4.261046903667174,10,NA,2015_2022,mcod_root3
C462,I25,302,0.08926987880579368,0.21568416426974973,0.049677033516473304,4.341727937482965,1,NA,2015_2022,mcod_root3
C462,I48,220,0.0650310375406444,0.17772271266161288,0.04093363638179602,4.341727937482965,2,NA,2015_2022,mcod_root3
C462,J44,206,0.060892698788057933,0.17041686432106776,0.03925093114421714,4.341727937482965,3,NA,2015_2022,mcod_root3
C462,F03,139,0.04108779190067987,0.13115404929215263,0.03020780002355162,4.341727937482965,4,NA,2015_2022,mcod_root3
C462,E11,125,0.036949453148093406,0.12186685011374546,0.028068744027382672,4.341727937482965,5,NA,2015_2022,mcod_root3
C462,N18,119,0.035175879396984924,0.11774755140544851,0.027119974604790747,4.341727937482965,6,NA,2015_2022,mcod_root3
C462,E78,110,0.0325155187703222,0.11139939649089926,0.025657848233457247,4.341727937482965,7,NA,2015_2022,mcod_root3
C462,T40,102,0.03015075376884422,0.10557423182401318,0.024316178568576517,4.341727937482965,8,NA,2015_2022,mcod_root3
C462,I11,82,0.024238841265149275,0.09016361559691083,0.020766758510709794,4.341727937482965,9,NA,2015_2022,mcod_root3
C462,I12,79,0.023352054389595034,0.08773531037209023,0.020207463856649004,4.341727937482965,10,NA,2015_2022,mcod_root3
C463,I25,504,0.08509201418200237,0.2096686024743577,0.04840873649957316,4.331214107937034,1,NA,2015_2022,mcod_root3
C463,J44,432,0.07293601215600203,0.19095908083575777,0.04408904202768955,4.331214107937034,2,NA,2015_2022,mcod_root3
C463,I48,385,0.06500084416680736,0.17767038383687908,0.04102091917166936,4.331214107937034,3,NA,2015_2022,mcod_root3
C463,F03,266,0.04490967415161236,0.13935930181221354,0.0321755744092251,4.331214107937034,4,NA,2015_2022,mcod_root3
C463,E11,223,0.037649839608306604,0.12346988492557097,0.02850699176919239,4.331214107937034,5,NA,2015_2022,mcod_root3
C463,N18,207,0.034948505824750974,0.11721307944342402,0.02706240710396394,4.331214107937034,6,NA,2015_2022,mcod_root3
C463,E78,204,0.03444200574033429,0.11601715109510059,0.026786288602656912,4.331214107937034,7,NA,2015_2022,mcod_root3
C463,I11,167,0.028195171365861894,0.10061741665113204,0.02323076489493989,4.331214107937034,8,NA,2015_2022,mcod_root3
C463,T40,150,0.025325004220834037,0.09309378006535647,0.021493691548233627,4.331214107937034,9,NA,2015_2022,mcod_root3
C463,T14,140,0.023636670606111767,0.08851828983850625,0.020437292554135057,4.331214107937034,10,NA,2015_2022,mcod_root3
C464,I25,230,0.08761904761904762,0.2133310777918406,0.049494056969021774,4.310236235541654,1,NA,2015_2022,mcod_root3
C464,I48,174,0.06628571428571428,0.17988490376805635,0.041734349102434,4.310236235541654,2,NA,2015_2022,mcod_root3
C464,J44,153,0.05828571428571429,0.16567121249748312,0.03843668964855791,4.310236235541654,3,NA,2015_2022,mcod_root3
C464,F03,126,0.048,0.1457546048675638,0.033815920265736266,4.310236235541654,4,NA,2015_2022,mcod_root3
C464,E11,117,0.044571428571428574,0.13864665985016086,0.032166835475721335,4.310236235541654,5,NA,2015_2022,mcod_root3
C464,E78,94,0.03580952380952381,0.11922929177868104,0.027661892588515594,4.310236235541654,6,NA,2015_2022,mcod_root3
C464,T40,85,0.03238095238095238,0.11107265450495606,0.025769505065421985,4.310236235541654,7,NA,2015_2022,mcod_root3
C464,N18,85,0.03238095238095238,0.11107265450495606,0.025769505065421985,4.310236235541654,8,NA,2015_2022,mcod_root3
C464,I11,61,0.023238095238095238,0.08742083846171321,0.020282145498395705,4.310236235541654,9,NA,2015_2022,mcod_root3
C464,I12,59,0.022476190476190476,0.08530385719469726,0.019790993470680935,4.310236235541654,10,NA,2015_2022,mcod_root3
C465,I25,304,0.09650793650793651,0.2256481045224416,0.052690056302148944,4.282555767799372,1,NA,2015_2022,mcod_root3
C465,J44,230,0.07301587301587302,0.19108826579879087,0.044620146510545786,4.282555767799372,2,NA,2015_2022,mcod_root3
C465,I48,198,0.06285714285714286,0.1739188440707233,0.04061099341155643,4.282555767799372,3,NA,2015_2022,mcod_root3
C465,F03,151,0.04793650793650794,0.14562525782403743,0.03400428756094593,4.282555767799372,4,NA,2015_2022,mcod_root3
C465,N18,114,0.03619047619047619,0.12011471692395902,0.028047437893769914,4.282555767799372,5,NA,2015_2022,mcod_root3
C465,E11,113,0.035873015873015876,0.1193771429146442,0.02787521036205611,4.282555767799372,6,NA,2015_2022,mcod_root3
C465,E78,94,0.029841269841269842,0.10479844992306966,0.024471006474930564,4.282555767799372,7,NA,2015_2022,mcod_root3
C465,I12,87,0.02761904761904762,0.099131655982655,0.023147779353634584,4.282555767799372,8,NA,2015_2022,mcod_root3
C465,T40,81,0.025714285714285714,0.09413250626950045,0.021980450780649436,4.282555767799372,9,NA,2015_2022,mcod_root3
C465,I11,81,0.025714285714285714,0.09413250626950045,0.021980450780649436,4.282555767799372,10,NA,2015_2022,mcod_root3
C466,I25,280,0.08441362677117878,0.2086727169182348,0.04817708283139857,4.33136887196989,1,NA,2015_2022,mcod_root3
C466,I48,209,0.06300874283991559,0.17418652200159437,0.04021512070441024,4.33136887196989,2,NA,2015_2022,mcod_root3
C466,J44,202,0.060898402170636114,0.17042712239742575,0.03934717347680345,4.33136887196989,3,NA,2015_2022,mcod_root3
C466,F03,145,0.043714199577931864,0.13682904220570977,0.031590253855123734,4.33136887196989,4,NA,2015_2022,mcod_root3
C466,E78,135,0.04069942719324691,0.13030089543824663,0.030083075187033487,4.33136887196989,5,NA,2015_2022,mcod_root3
C466,E11,120,0.03617726861621948,0.12008408668670509,0.027724280761174537,4.33136887196989,6,NA,2015_2022,mcod_root3
C466,N18,118,0.035574314139282484,0.11868058694868971,0.027400249310725232,4.33136887196989,7,NA,2015_2022,mcod_root3
C466,T40,91,0.027434428700633104,0.09865301309953224,0.022776405338727296,4.33136887196989,8,NA,2015_2022,mcod_root3
C466,I11,87,0.02622851974675912,0.09549562528352269,0.0220474469171894,4.33136887196989,9,NA,2015_2022,mcod_root3
C466,T14,82,0.02472113355441664,0.091470586951459,0.0211181706419427,4.33136887196989,10,NA,2015_2022,mcod_root3
C467,I25,283,0.08868693199623942,0.21485675092563666,0.049831597708812056,4.3116568764489385,1,NA,2015_2022,mcod_root3
C467,J44,225,0.07051081165778753,0.18699391269715143,0.043369386306815486,4.3116568764489385,2,NA,2015_2022,mcod_root3
C467,I48,197,0.0617361328737073,0.1719280858086588,0.039875178089370134,4.3116568764489385,3,NA,2015_2022,mcod_root3
C467,F03,160,0.050141021623315574,0.15006785639834117,0.03480514815964122,4.3116568764489385,4,NA,2015_2022,mcod_root3
C467,E11,124,0.03885929175806957,0.12620752100391025,0.029271234845536738,4.3116568764489385,5,NA,2015_2022,mcod_root3
C467,E78,122,0.038232528987778125,0.12479359666201453,0.0289433042187703,4.3116568764489385,6,NA,2015_2022,mcod_root3
C467,N18,95,0.029771231588843622,0.10462244117655335,0.024265020193981655,4.3116568764489385,7,NA,2015_2022,mcod_root3
C467,T40,83,0.026010654967094954,0.094919357108736,0.02201458971079145,4.3116568764489385,8,NA,2015_2022,mcod_root3
C467,T14,76,0.023816985271074897,0.08901255961622856,0.020644629701967128,4.3116568764489385,9,NA,2015_2022,mcod_root3
C467,I11,76,0.023816985271074897,0.08901255961622856,0.020644629701967128,4.3116568764489385,10,NA,2015_2022,mcod_root3
C47,I25,935,0.0839016511127064,0.2079175194786291,0.04788002996768234,4.342468449141897,1,NA,2015_2022,mcod_root3
C47,J44,782,0.07017229002153626,0.1864338646790207,0.04293269297462861,4.342468449141897,2,NA,2015_2022,mcod_root3
C47,I48,769,0.06900574300071788,0.18449137695967555,0.042485369581932685,4.342468449141897,3,NA,2015_2022,mcod_root3
C47,F03,500,0.04486719310839914,0.13926993974503993,0.032071606593379084,4.342468449141897,4,NA,2015_2022,mcod_root3
C47,E11,415,0.03723977027997129,0.12253292067659831,0.02821734276522186,4.342468449141897,5,NA,2015_2022,mcod_root3
C47,E78,401,0.035983488872936106,0.11963412871046142,0.02754979802653534,4.342468449141897,6,NA,2015_2022,mcod_root3
C47,N18,396,0.03553481694185212,0.11858829437053515,0.0273089593532842,4.342468449141897,7,NA,2015_2022,mcod_root3
C47,T40,300,0.026920315865039485,0.09731355099076025,0.022409731269317595,4.342468449141897,8,NA,2015_2022,mcod_root3
C47,T14,291,0.0261127063890883,0.09518951680292996,0.02192060067166178,4.342468449141897,9,NA,2015_2022,mcod_root3
C47,I11,282,0.025305096913137114,0.09304050101894032,0.021425717217893842,4.342468449141897,10,NA,2015_2022,mcod_root3
C470,I25,261,0.09100418410041841,0.21812335995033802,0.05045103863985723,4.3234661927855065,1,NA,2015_2022,mcod_root3
C470,I48,200,0.0697350069735007,0.18570800803148355,0.042953500675307996,4.3234661927855065,2,NA,2015_2022,mcod_root3
C470,J44,180,0.06276150627615062,0.1737497918930523,0.04018761432273614,4.3234661927855065,3,NA,2015_2022,mcod_root3
C470,F03,121,0.04218967921896792,0.13355479023391045,0.030890675277343682,4.3234661927855065,4,NA,2015_2022,mcod_root3
C470,E11,97,0.033821478382147836,0.11454182170570586,0.02649305362832253,4.3234661927855065,5,NA,2015_2022,mcod_root3
