cluster,deaths_no_garbage,S,f1,f2,H_raw,detail_phillips_raw,detail_phillips_refsize,D1_mref,D1_eff_used,m_ref,m_max,eff_m_used,used_extrapolation,fallback_reason,period,unit,unit_id
C152,6696,335,108,55,3.998401142676607,58.90531019929306,57.9386412549236,NA,51.048959031175166,2000,13392,2000,FALSE,ok,2007_2014,cluster,C152
C153,5067,305,119,30,3.9894829214364487,58.773925035615925,57.96953913046856,NA,51.156136359795454,2000,10134,2000,FALSE,ok,2007_2014,cluster,C153
C154,3638,276,107,44,3.948369948743617,58.16823983213853,57.57678240209239,NA,49.810347085783945,2000,7276,2000,FALSE,ok,2007_2014,cluster,C154
C155,4886,290,100,47,3.9615400563219008,58.36226470472486,57.60640802074727,NA,49.910613539593086,2000,9772,2000,FALSE,ok,2007_2014,cluster,C155
C156,3605,274,104,41,3.9967751308409034,58.88135544134055,58.30237701559176,NA,52.32503686234731,2000,7210,2000,FALSE,ok,2007_2014,cluster,C156
C157,4292,286,104,43,3.9576419975612915,58.304837660194984,57.610575604582046,NA,49.924734706913846,2000,8584,2000,FALSE,ok,2007_2014,cluster,C157
C158,4784,288,99,41,3.930918523494139,57.91114166188037,57.167208536437535,NA,48.44462999449282,2000,9568,2000,FALSE,ok,2007_2014,cluster,C158
C159,4338,290,110,41,3.982987308677105,58.67823026391338,57.968268636278005,NA,51.15172488696367,2000,8676,2000,FALSE,ok,2007_2014,cluster,C159
C16,15675,427,120,55,3.976498018990291,58.582628645082565,57.31435367862103,NA,48.930918670176986,2000,31350,2000,FALSE,ok,2007_2014,cluster,C16
C160,3397,267,111,39,3.930533186260713,57.90546479043692,57.37377511352124,NA,49.12867689897408,2000,6794,2000,FALSE,ok,2007_2014,cluster,C160
C161,4271,286,106,41,3.9473323233707123,58.15295331078147,57.46097913087229,NA,49.42034535609394,2000,8542,2000,FALSE,ok,2007_2014,cluster,C161
C162,3367,250,89,40,3.919312367948147,57.74015726880363,57.253607353656406,NA,48.72957395990586,2000,6734,2000,FALSE,ok,2007_2014,cluster,C162
C163,3356,238,77,46,3.903048698820966,57.50055737856502,57.04209476043566,NA,48.03495461361396,2000,6712,2000,FALSE,ok,2007_2014,cluster,C163
C164,3895,280,113,44,3.9167842042455168,57.702911814477275,57.064752336752065,NA,48.10888734625567,2000,7790,2000,FALSE,ok,2007_2014,cluster,C164
C165,3348,259,82,47,4.02121089111399,59.24134834537373,58.74491315316135,NA,53.920656384283426,2000,6696,2000,FALSE,ok,2007_2014,cluster,C165
C166,4619,284,105,33,3.9412127829161707,58.06279891759054,57.345031747703686,NA,49.03291758886937,2000,9238,2000,FALSE,ok,2007_2014,cluster,C166
C167,3314,262,94,39,3.994919875330381,58.854023416001766,58.355162576781325,NA,52.512853850957356,2000,6628,2000,FALSE,ok,2007_2014,cluster,C167
C168,3314,254,100,38,3.907046394008262,57.55945228847699,57.07224924078266,NA,48.133375141534835,2000,6628,2000,FALSE,ok,2007_2014,cluster,C168
C169,3290,256,93,43,3.940507649362711,58.05241073761152,57.56847537959301,NA,49.78226855149692,2000,6580,2000,FALSE,ok,2007_2014,cluster,C169
C17,16790,431,120,42,4.0084082827807626,59.05273755112911,57.768855057899486,NA,50.464005985267725,2000,33580,2000,FALSE,ok,2007_2014,cluster,C17
C170,3284,262,104,37,3.9590993729100115,58.326308028957364,57.8280061030116,NA,50.66703037634781,2000,6568,2000,FALSE,ok,2007_2014,cluster,C170
C171,3284,266,106,48,3.965241046583585,58.41678849351687,57.908290586318046,NA,50.943898452545795,2000,6568,2000,FALSE,ok,2007_2014,cluster,C171
C172,3271,257,102,41,3.931988378713353,57.926903000302254,57.44009264946101,NA,49.35032970158784,2000,6542,2000,FALSE,ok,2007_2014,cluster,C172
C173,3255,238,88,35,3.9053304881925994,57.53417319297416,57.09302194850437,NA,48.20129199536787,2000,6510,2000,FALSE,ok,2007_2014,cluster,C173
C174,3231,246,89,43,3.9292087212314,57.88595248523896,57.43219348163777,NA,49.32387597325104,2000,6462,2000,FALSE,ok,2007_2014,cluster,C174
C175,3207,237,91,37,3.910199565530807,57.60590549315039,57.17386981027423,NA,48.466539523141186,2000,6414,2000,FALSE,ok,2007_2014,cluster,C175
C176,3204,258,96,46,3.9174770112226502,57.71311839666851,57.239991834649764,NA,48.6845588765594,2000,6408,2000,FALSE,ok,2007_2014,cluster,C176
C177,3202,263,102,45,3.957485180174021,58.30252739253744,57.819349938122286,NA,50.63726884287411,2000,6404,2000,FALSE,ok,2007_2014,cluster,C177
C178,3202,264,110,40,3.975674565932429,58.570497356580724,58.08282456550634,NA,51.55102494741579,2000,6404,2000,FALSE,ok,2007_2014,cluster,C178
C179,3190,248,104,32,3.9188414519636914,57.733219632695516,57.28073942647207,NA,48.819401081124276,2000,6380,2000,FALSE,ok,2007_2014,cluster,C179
C18,15280,409,95,57,4.012325096702961,59.1104409007549,57.86719146994235,NA,50.80197605741744,2000,30560,2000,FALSE,ok,2007_2014,cluster,C18
C180,3177,249,100,31,3.9616182715808854,58.36341698883253,57.91356269545158,NA,50.96213263073042,2000,6354,2000,FALSE,ok,2007_2014,cluster,C180
C181,3174,250,104,32,3.955557179973364,58.274123676694174,57.82191090653208,NA,50.64607211564613,2000,6348,2000,FALSE,ok,2007_2014,cluster,C181
C182,3145,243,90,35,3.9210712894872697,57.76607008124568,57.33755108564186,NA,49.008026182801196,2000,6290,2000,FALSE,ok,2007_2014,cluster,C182
C183,3139,264,113,41,3.94069322545233,58.0551446846905,57.580594290433375,NA,49.82323693512189,2000,6278,2000,FALSE,ok,2007_2014,cluster,C183
C184,4596,302,115,48,3.971398850325868,58.50750658973639,57.74052401018145,NA,50.36705354327165,2000,9192,2000,FALSE,ok,2007_2014,cluster,C184
C185,4715,289,94,41,3.962045426616437,58.36970992917906,57.63108778497456,NA,49.99429507722013,2000,9430,2000,FALSE,ok,2007_2014,cluster,C185
C186,3114,241,90,37,3.929588292408677,57.89154440989644,57.47213119268258,NA,49.45776996295612,2000,6228,2000,FALSE,ok,2007_2014,cluster,C186
C187,3113,257,93,46,3.958859010207967,58.32276695365775,57.8738102235884,NA,50.82480502646465,2000,6226,2000,FALSE,ok,2007_2014,cluster,C187
C188,3104,249,95,36,3.9640591331995303,58.39937628998048,57.96743025192842,NA,51.148814015665664,2000,6208,2000,FALSE,ok,2007_2014,cluster,C188
C189,3079,248,104,35,3.931834389728822,57.92463440128544,57.49468672790988,NA,49.53354952399467,2000,6158,2000,FALSE,ok,2007_2014,cluster,C189
C19,15202,430,105,68,4.021238640746699,59.24175715896304,57.94931263751303,NA,51.085950093025396,2000,30404,2000,FALSE,ok,2007_2014,cluster,C19
C190,4025,277,116,42,3.9230644053408334,57.79543309496738,57.15011920947641,NA,48.38846694871689,2000,8050,2000,FALSE,ok,2007_2014,cluster,C190
C191,4989,304,122,41,3.949563294533697,58.18582046035249,57.38769851192329,NA,49.17513029569889,2000,9978,2000,FALSE,ok,2007_2014,cluster,C191
C192,5024,292,104,44,3.9165681089703615,57.69972825215788,56.92810242107937,NA,47.66471247451717,2000,10048,2000,FALSE,ok,2007_2014,cluster,C192
C193,3031,243,99,32,3.91938542552331,57.74123356879801,57.33283981342197,NA,48.99235622289517,2000,6062,2000,FALSE,ok,2007_2014,cluster,C193
C194,3577,274,112,35,3.980535183291375,58.642105022513185,58.066608395971215,NA,51.49431248585971,2000,7154,2000,FALSE,ok,2007_2014,cluster,C194
C195,2997,243,103,33,3.9131906077740677,57.649970174224514,57.24711621130897,NA,48.70810801602823,2000,5994,2000,FALSE,ok,2007_2014,cluster,C195
C196,2963,253,100,40,3.945244517023911,58.12219529623867,57.71289439702281,NA,50.27268090872464,2000,5926,2000,FALSE,ok,2007_2014,cluster,C196
C197,4186,275,101,48,3.956002804794864,58.280688717920974,57.6232092129353,NA,49.967566013078226,2000,8372,2000,FALSE,ok,2007_2014,cluster,C197
C198,2932,232,82,39,3.910582239465105,57.6115431282952,57.24979755093434,NA,48.71697395065822,2000,5864,2000,FALSE,ok,2007_2014,cluster,C198
C199,2928,218,73,39,3.9119524045727454,57.63172869692872,57.29570907130779,NA,48.86903248099479,2000,5856,2000,FALSE,ok,2007_2014,cluster,C199
C2,44753,525,108,57,3.989707611715147,58.77723522138598,57.36596490225549,NA,49.102638477592905,2000,89506,2000,FALSE,ok,2007_2014,cluster,C2
C20,14237,414,124,49,4.0174901452360325,59.18653351257107,57.9542716022292,NA,51.103148867585276,2000,28474,2000,FALSE,ok,2007_2014,cluster,C20
C200,2851,238,90,27,3.9844628482319022,58.699968231687286,58.34978077190159,NA,52.4936739587827,2000,5702,2000,FALSE,ok,2007_2014,cluster,C200
C201,2819,243,93,42,3.9530021573240277,58.23648253055729,57.88247185110623,NA,50.85469563905063,2000,5638,2000,FALSE,ok,2007_2014,cluster,C201
C202,2817,231,69,47,3.943556694495693,58.09732992979885,57.77093335833132,NA,50.47112553618379,2000,5634,2000,FALSE,ok,2007_2014,cluster,C202
C203,2803,236,94,37,3.9094742105637703,57.59521940693411,57.25586353038924,NA,48.73703725994956,2000,5606,2000,FALSE,ok,2007_2014,cluster,C203
C204,2799,241,87,38,3.9911512019192306,58.79850250441684,58.457053708539796,NA,52.87730273496056,2000,5598,2000,FALSE,ok,2007_2014,cluster,C204
C205,2795,240,93,37,3.9637033032524056,58.394134126259125,58.051695852640684,NA,51.4422142387165,2000,5590,2000,FALSE,ok,2007_2014,cluster,C205
C206,2781,245,101,35,3.967729365493883,58.45344694574705,58.10516181029803,NA,51.62924680183889,2000,5562,2000,FALSE,ok,2007_2014,cluster,C206
C207,2781,228,88,40,3.9400391807018247,58.045509156003405,57.724652668552224,NA,50.31282122315256,2000,5562,2000,FALSE,ok,2007_2014,cluster,C207
C208,2780,235,90,34,3.9285485719103534,57.876227022698686,57.54685320397506,NA,49.70925771476985,2000,5560,2000,FALSE,ok,2007_2014,cluster,C208
C209,4231,270,79,45,3.9675794402943123,58.45123821528898,57.805424746054626,NA,50.5894280743772,2000,8462,2000,FALSE,ok,2007_2014,cluster,C209
C21,13729,404,111,51,3.988336927281784,58.757042001933634,57.54101497152311,NA,49.68956232745375,2000,27458,2000,FALSE,ok,2007_2014,cluster,C21
C210,2773,239,93,33,3.9477735649326324,58.15945377688036,57.825970391750694,NA,50.66002964293478,2000,5546,2000,FALSE,ok,2007_2014,cluster,C210
C211,2770,234,91,39,3.9387270742951395,58.02617892070627,57.69890068411003,NA,50.22495099213396,2000,5540,2000,FALSE,ok,2007_2014,cluster,C211
C212,2763,226,86,37,3.9025252535471235,57.492845869607365,57.18063823067421,NA,48.488811615637196,2000,5526,2000,FALSE,ok,2007_2014,cluster,C212
C213,2749,246,94,48,3.936282948605677,57.99017153256125,57.651424732699844,NA,50.06335688308934,2000,5498,2000,FALSE,ok,2007_2014,cluster,C213
C214,2743,238,83,48,3.906928981808,57.557722546554956,57.23597688180523,NA,48.67129274114153,2000,5486,2000,FALSE,ok,2007_2014,cluster,C214
C215,2735,255,109,44,3.9819983579906006,58.663660828561184,58.312236882247326,NA,52.36006829017669,2000,5470,2000,FALSE,ok,2007_2014,cluster,C215
C216,2722,230,88,41,3.889465874545842,57.30045227436002,56.99301414349351,NA,47.87519165862502,2000,5444,2000,FALSE,ok,2007_2014,cluster,C216
C217,2698,239,103,29,3.9263063402643956,57.84319398125768,57.527293035719616,NA,49.643301837326845,2000,5396,2000,FALSE,ok,2007_2014,cluster,C217
C218,2693,222,84,35,3.9113917870527537,57.623469558403116,57.337039034019924,NA,49.006322827189145,2000,5386,2000,FALSE,ok,2007_2014,cluster,C218
C219,2680,234,87,33,3.997035157862405,58.88518621564638,58.58837243448578,NA,53.35074267789294,2000,5360,2000,FALSE,ok,2007_2014,cluster,C219
C22,14637,406,103,49,3.9940423149699247,58.8410950070186,57.610385445364926,NA,49.924090296931716,2000,29274,2000,FALSE,ok,2007_2014,cluster,C22
C220,2677,241,90,49,3.939166771716938,58.03265663819901,57.723694374810044,NA,50.3095486066702,2000,5354,2000,FALSE,ok,2007_2014,cluster,C220
C221,2674,235,100,32,3.9229761443946227,57.79413281562334,57.49057891167585,NA,49.51973990087327,2000,5348,2000,FALSE,ok,2007_2014,cluster,C221
C222,2650,231,95,28,3.9598965818957055,58.33805268411333,58.05023371034293,NA,51.43710895762506,2000,5300,2000,FALSE,ok,2007_2014,cluster,C222
C223,2633,239,100,35,3.9421345133025434,58.076378048946296,57.781346869121336,NA,50.50681381284647,2000,5266,2000,FALSE,ok,2007_2014,cluster,C223
C224,2608,223,87,30,3.927506726516245,57.86087833107677,57.59785063127396,NA,49.8816307625385,2000,5216,2000,FALSE,ok,2007_2014,cluster,C224
C225,2602,234,88,41,3.953542531128647,58.244443434290766,57.96954521645023,NA,51.1561574927579,2000,5204,2000,FALSE,ok,2007_2014,cluster,C225
C226,2577,230,96,32,3.9388222344506323,58.02758084069326,57.7630736838787,NA,50.44420624501937,2000,5154,2000,FALSE,ok,2007_2014,cluster,C226
C227,2570,216,87,25,3.9188310761552954,57.73306677404268,57.4898334945004,NA,49.517234376230114,2000,5140,2000,FALSE,ok,2007_2014,cluster,C227
C228,2550,224,92,30,3.9284695496763136,57.875062850060004,57.62719443671726,NA,49.98108460834063,2000,5100,2000,FALSE,ok,2007_2014,cluster,C228
C229,2546,220,82,38,3.909917924589995,57.601756297911756,57.362355755057955,NA,49.090610623719506,2000,5092,2000,FALSE,ok,2007_2014,cluster,C229
C23,12906,391,106,48,4.0083893936368,59.0524592721759,57.8671257563454,NA,50.80174945382422,2000,25812,2000,FALSE,ok,2007_2014,cluster,C23
C230,2535,227,91,30,3.909552887704,57.59637849557616,57.35117913099302,NA,49.05338206146845,2000,5070,2000,FALSE,ok,2007_2014,cluster,C230
C231,2529,236,97,37,3.9517830965367153,58.218523063443804,57.96330543176057,NA,51.13449504807852,2000,5058,2000,FALSE,ok,2007_2014,cluster,C231
C232,2513,228,106,30,3.913034295869538,57.647667353448,57.402350884326694,NA,49.224063242608494,2000,5026,2000,FALSE,ok,2007_2014,cluster,C232
C233,2505,213,67,42,3.901609765438747,57.479358700840805,57.2658367768189,NA,48.770041869596234,2000,5010,2000,FALSE,ok,2007_2014,cluster,C233
C234,2494,242,92,46,3.9439263067398054,58.10277513729955,57.85623599070346,NA,50.764211671104086,2000,4988,2000,FALSE,ok,2007_2014,cluster,C234
C235,2485,217,83,36,3.8477132940488104,56.68534423041019,56.468678902739285,NA,46.201228446075966,2000,4970,2000,FALSE,ok,2007_2014,cluster,C235
C236,2447,234,97,33,3.9658341038716154,58.4255255417196,58.20319411399646,NA,51.973947904982204,2000,4894,2000,FALSE,ok,2007_2014,cluster,C236
C237,2440,232,94,35,3.9722933751673155,58.52068492312171,58.303900889194225,NA,52.33044954875128,2000,4880,2000,FALSE,ok,2007_2014,cluster,C237
C238,2416,227,94,37,3.9106770505661426,57.612939905936486,57.40831939986316,NA,49.24400960388589,2000,4832,2000,FALSE,ok,2007_2014,cluster,C238
C239,2416,222,96,23,3.9091560793522824,57.59053262913767,57.39094683669492,NA,49.18597417709428,2000,4832,2000,FALSE,ok,2007_2014,cluster,C239
C24,12836,405,113,50,3.995162964371037,58.85760465631132,57.63578681976751,NA,50.010243960848456,2000,25672,2000,FALSE,ok,2007_2014,cluster,C24
C240,2415,244,106,32,4.0022172723350184,58.961530246574,58.7413416589404,NA,53.90758611918835,2000,4830,2000,FALSE,ok,2007_2014,cluster,C240
C241,2396,214,79,37,3.9121611019942875,57.63480327246904,57.45386862201246,NA,49.39649836599131,2000,4792,2000,FALSE,ok,2007_2014,cluster,C241
C242,2388,234,90,38,3.978978162413593,58.61916665427054,58.42245238723421,NA,52.75325638717397,2000,4776,2000,FALSE,ok,2007_2014,cluster,C242
C243,2368,230,103,32,3.918952978867062,57.734862671151184,57.544706796043066,NA,49.70201585982916,2000,4736,2000,FALSE,ok,2007_2014,cluster,C243
C244,2338,212,84,31,3.917826347314388,57.718264891508156,57.5593390803395,NA,49.75140525888268,2000,4676,2000,FALSE,ok,2007_2014,cluster,C244
C245,2327,209,76,33,3.8842327323552057,57.22335649205688,57.07281292199884,NA,48.13521684668516,2000,4654,2000,FALSE,ok,2007_2014,cluster,C245
C246,2532,245,99,40,4.005686454435549,59.012638987412544,58.747335290920454,NA,53.92952225976996,2000,5064,2000,FALSE,ok,2007_2014,cluster,C246
C247,2320,224,107,26,3.881916716545152,57.18923644635622,57.02218724495021,NA,47.9700892336637,2000,4640,2000,FALSE,ok,2007_2014,cluster,C247
C248,2315,218,83,32,3.9133573282680314,57.65242633659119,57.49905291088286,NA,49.548231944389705,2000,4630,2000,FALSE,ok,2007_2014,cluster,C248
C249,2307,224,98,30,3.966277210782473,58.43205348854237,58.273910267649335,NA,52.224027927135104,2000,4614,2000,FALSE,ok,2007_2014,cluster,C249
C25,12485,389,96,56,3.9880481701604507,58.752787969584844,57.56562060317925,NA,49.77262278773717,2000,24970,2000,FALSE,ok,2007_2014,cluster,C25
C250,2304,209,74,43,3.914328776693182,57.66673792484464,57.525349876889436,NA,49.63675438667005,2000,4608,2000,FALSE,ok,2007_2014,cluster,C250
C251,2304,211,78,39,3.8922665201554913,57.341711991058745,57.19780890141173,NA,48.545359170413846,2000,4608,2000,FALSE,ok,2007_2014,cluster,C251
C252,2294,220,94,31,3.9208750832713544,57.76317952884757,57.613747013997795,NA,49.935483179144484,2000,4588,2000,FALSE,ok,2007_2014,cluster,C252
C253,2278,214,91,28,3.9202986360429524,57.754687183634864,57.61656763799125,NA,49.94504472128649,2000,4556,2000,FALSE,ok,2007_2014,cluster,C253
C254,2276,217,94,31,3.9033663839640784,57.505237584785704,57.36529409423746,NA,49.10040271800324,2000,4552,2000,FALSE,ok,2007_2014,cluster,C254
C255,2274,208,79,38,3.9092775996366096,57.592322892242436,57.462206460770766,NA,49.42446269955027,2000,4548,2000,FALSE,ok,2007_2014,cluster,C255
C256,2264,220,92,27,3.8817212051591166,57.18635613034216,57.05073298983098,NA,48.063128149989794,2000,4528,2000,FALSE,ok,2007_2014,cluster,C256
C257,2261,234,105,33,3.978490019157394,58.61197522227009,58.466496506280336,NA,52.91120596585575,2000,4522,2000,FALSE,ok,2007_2014,cluster,C257
C258,2231,228,100,35,3.949668616054053,58.18737207976381,58.06048223129899,NA,51.472903822556674,2000,4462,2000,FALSE,ok,2007_2014,cluster,C258
C259,2193,202,71,35,3.9425642144215334,58.08270849874458,57.99140606665698,NA,51.23212347193514,2000,4386,2000,FALSE,ok,2007_2014,cluster,C259
C26,12172,398,107,62,3.985570202389104,58.7162820125719,57.51318928244688,NA,49.59579901545341,2000,24344,2000,FALSE,ok,2007_2014,cluster,C26
C260,2188,200,75,30,3.8802560357206493,57.16477093736433,57.075399853178766,NA,48.143669982649804,2000,4376,2000,FALSE,ok,2007_2014,cluster,C260
C261,2164,215,93,25,3.8498047275958194,56.71615568165074,56.62857168687267,NA,46.705394027281024,2000,4328,2000,FALSE,ok,2007_2014,cluster,C261
C262,2158,218,100,25,3.8728183421430966,57.05519722734389,56.968233893549346,NA,47.79473112223855,2000,4316,2000,FALSE,ok,2007_2014,cluster,C262
C263,2158,209,74,32,3.960915219389879,58.35305947193521,58.2741673628181,NA,52.22493930816708,2000,4316,2000,FALSE,ok,2007_2014,cluster,C263
C264,2141,204,79,37,3.859034469764763,56.85213023901023,56.78132177057396,NA,47.19217527104476,2000,4282,2000,FALSE,ok,2007_2014,cluster,C264
C265,2124,215,87,38,3.8952330415606764,57.38541542584425,57.3184137168128,NA,48.94440535625737,2000,4248,2000,FALSE,ok,2007_2014,cluster,C265
C266,2120,212,95,22,3.9184982289112082,57.728163196471975,57.66298417912503,NA,50.102653875397955,2000,4240,2000,FALSE,ok,2007_2014,cluster,C266
C267,2113,212,90,35,3.8603802265506335,56.87195621896967,56.810723624120854,NA,47.28645320699328,2000,4226,2000,FALSE,ok,2007_2014,cluster,C267
C268,2112,217,91,31,3.868328314260397,56.98904916570722,56.92712633424198,NA,47.6615545411479,2000,4224,2000,FALSE,ok,2007_2014,cluster,C268
C269,2111,218,94,36,3.906344069758362,57.54910549576546,57.48702593647212,NA,49.50779864295975,2000,4222,2000,FALSE,ok,2007_2014,cluster,C269
C27,12170,398,117,51,4.001699092852111,58.95389631438702,57.76011336675672,NA,50.43407091692288,2000,24340,2000,FALSE,ok,2007_2014,cluster,C27
C270,2103,200,80,29,3.8389355248257586,56.55602823621868,56.50400056587008,NA,46.31213247278879,2000,4206,2000,FALSE,ok,2007_2014,cluster,C270
C271,2103,209,83,34,3.9084958846667095,57.58080649827738,57.526346289681754,NA,49.640111679889344,2000,4206,2000,FALSE,ok,2007_2014,cluster,C271
C272,2098,213,84,38,3.949543945813914,58.18553541082892,58.13263441885045,NA,51.72561474765924,2000,4196,2000,FALSE,ok,2007_2014,cluster,C272
C273,2084,203,79,25,3.87491539583527,57.08609147577825,57.04291473239584,NA,48.03762823796356,2000,4168,2000,FALSE,ok,2007_2014,cluster,C273
