cluster,domain_code,n,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C163,I11,123,0.030597014925373135,0.10668728796706464,0.02643336778871957,4.036083817234722,7,NA,2015_2022,ucod_root3
C163,C25,88,0.021890547263681594,0.08365911251439495,0.020727793649169816,4.036083817234722,8,NA,2015_2022,ucod_root3
C163,C18,87,0.02164179104477612,0.08295577822820598,0.020553532083246527,4.036083817234722,9,NA,2015_2022,ucod_root3
C163,G20,82,0.020398009950248756,0.07939553995437879,0.01967142991811695,4.036083817234722,10,NA,2015_2022,ucod_root3
C164,I25,527,0.1323455549974887,0.2676475688889063,0.0658913685918194,4.061951885487707,1,NA,2015_2022,ucod_root3
C164,J44,286,0.0718232044198895,0.1891498329251699,0.046566241614272405,4.061951885487707,2,NA,2015_2022,ucod_root3
C164,C34,249,0.06253139126067303,0.17334243105266176,0.04267466379204761,4.061951885487707,3,NA,2015_2022,ucod_root3
C164,G30,232,0.05826217980914113,0.16562784786695553,0.04077543322428327,4.061951885487707,4,NA,2015_2022,ucod_root3
C164,I21,187,0.04696132596685083,0.14362796892840451,0.035359347667693886,4.061951885487707,5,NA,2015_2022,ucod_root3
C164,F03,179,0.044952285283776997,0.1394488971627891,0.03433051426852287,4.061951885487707,6,NA,2015_2022,ucod_root3
C164,I11,118,0.029633350075339026,0.1042754579353843,0.02567126861052522,4.061951885487707,7,NA,2015_2022,ucod_root3
C164,C25,110,0.027624309392265192,0.09914527952573828,0.024408285061169353,4.061951885487707,8,NA,2015_2022,ucod_root3
C164,C18,90,0.022601707684580613,0.08565436546621018,0.021086996567396786,4.061951885487707,9,NA,2015_2022,ucod_root3
C164,E11,76,0.019085886489201405,0.07555732470358453,0.018601235768826097,4.061951885487707,10,NA,2015_2022,ucod_root3
C165,I25,628,0.13138075313807532,0.26665768909264986,0.06540946214584152,4.0767448675558775,1,NA,2015_2022,ucod_root3
C165,J44,338,0.0707112970711297,0.18732482768636805,0.04594960778074751,4.0767448675558775,2,NA,2015_2022,ucod_root3
C165,C34,296,0.06192468619246862,0.17226434432296792,0.04225536547403449,4.0767448675558775,3,NA,2015_2022,ucod_root3
C165,G30,279,0.05836820083682008,0.1658231272347895,0.0406753752373533,4.0767448675558775,4,NA,2015_2022,ucod_root3
C165,I21,272,0.05690376569037657,0.16310859884927723,0.04000951841439746,4.0767448675558775,5,NA,2015_2022,ucod_root3
C165,F03,246,0.05146443514644351,0.15268799481800674,0.037453409467231996,4.0767448675558775,6,NA,2015_2022,ucod_root3
C165,I11,135,0.028242677824267783,0.10073940195635037,0.024710744780245826,4.0767448675558775,7,NA,2015_2022,ucod_root3
C165,C50,113,0.023640167364016737,0.08852788802622745,0.021715336844049894,4.0767448675558775,8,NA,2015_2022,ucod_root3
C165,C25,99,0.020711297071129706,0.08029927229283268,0.019696908906878526,4.0767448675558775,9,NA,2015_2022,ucod_root3
C165,C18,94,0.019665271966527197,0.07726290754440518,0.018952107638446958,4.0767448675558775,10,NA,2015_2022,ucod_root3
C166,I25,655,0.12967729162542072,0.2648926188626974,0.06485590620630083,4.084325304469537,1,NA,2015_2022,ucod_root3
C166,J44,360,0.07127301524450604,0.18824895996167942,0.04609058924754985,4.084325304469537,2,NA,2015_2022,ucod_root3
C166,C34,347,0.06869926747178777,0.18397778848838928,0.04504484211555325,4.084325304469537,3,NA,2015_2022,ucod_root3
C166,G30,306,0.060582062957830134,0.1698573479861009,0.0415876149238709,4.084325304469537,4,NA,2015_2022,ucod_root3
C166,I21,257,0.05088101366066126,0.15153716441421858,0.037102129021992745,4.084325304469537,5,NA,2015_2022,ucod_root3
C166,F03,251,0.04969313007325282,0.14917323983714184,0.03652334932134308,4.084325304469537,6,NA,2015_2022,ucod_root3
C166,I11,133,0.026331419520886953,0.09576717252717437,0.023447488970179467,4.084325304469537,7,NA,2015_2022,ucod_root3
C166,C18,113,0.02237180756285884,0.0850118330081955,0.02081416798881465,4.084325304469537,8,NA,2015_2022,ucod_root3
C166,C50,110,0.021777865769154622,0.08334086858727381,0.020405051599605123,4.084325304469537,9,NA,2015_2022,ucod_root3
C166,C25,109,0.021579885171253217,0.08278030227401327,0.020267803395440997,4.084325304469537,10,NA,2015_2022,ucod_root3
C167,I25,852,0.13498098859315588,0.27031580767004565,0.0670877670823992,4.029286104246631,1,NA,2015_2022,ucod_root3
C167,J44,452,0.07160963244613434,0.18880063507247344,0.04685709333807015,4.029286104246631,2,NA,2015_2022,ucod_root3
C167,C34,447,0.07081749049429657,0.18749987686259934,0.04653426736438137,4.029286104246631,3,NA,2015_2022,ucod_root3
C167,G30,390,0.06178707224334601,0.17201898576153152,0.04269217457162786,4.029286104246631,4,NA,2015_2022,ucod_root3
C167,I21,327,0.05180608365019011,0.15335883953778603,0.038061044951897265,4.029286104246631,5,NA,2015_2022,ucod_root3
C167,F03,316,0.050063371356147024,0.14991304579604883,0.03720585779154508,4.029286104246631,6,NA,2015_2022,ucod_root3
C167,I11,185,0.029309252217997465,0.10345732365775764,0.025676340915260325,4.029286104246631,7,NA,2015_2022,ucod_root3
C167,C25,148,0.023447401774397972,0.08799799542723638,0.021839599658731522,4.029286104246631,8,NA,2015_2022,ucod_root3
C167,C50,140,0.022179974651457542,0.08447388491576312,0.020964975613603762,4.029286104246631,9,NA,2015_2022,ucod_root3
C167,C18,128,0.020278833967046894,0.07905049629619454,0.019618983177411987,4.029286104246631,10,NA,2015_2022,ucod_root3
C168,I25,533,0.1356234096692112,0.2709583864152029,0.06787927573559412,3.9917689674629133,1,NA,2015_2022,ucod_root3
C168,J44,285,0.07251908396946564,0.19028322506602469,0.04766889732773408,3.9917689674629133,2,NA,2015_2022,ucod_root3
C168,C34,273,0.06946564885496183,0.18525953036696916,0.04641038393680292,3.9917689674629133,3,NA,2015_2022,ucod_root3
C168,G30,258,0.06564885496183206,0.17879039718701167,0.04478976580166341,3.9917689674629133,4,NA,2015_2022,ucod_root3
C168,I21,222,0.05648854961832061,0.1623321235888061,0.040666713156994425,3.9917689674629133,5,NA,2015_2022,ucod_root3
C168,F03,205,0.05216284987277354,0.15405696406453034,0.03859365742863766,3.9917689674629133,6,NA,2015_2022,ucod_root3
C168,I11,120,0.030534351145038167,0.10653138815515299,0.026687764002249398,3.9917689674629133,7,NA,2015_2022,ucod_root3
C168,C25,93,0.02366412213740458,0.08859362714733708,0.022194076828961715,3.9917689674629133,8,NA,2015_2022,ucod_root3
C168,C50,86,0.02188295165394402,0.08363767866169027,0.02095253491457665,3.9917689674629133,9,NA,2015_2022,ucod_root3
C168,G20,75,0.019083969465648856,0.0755516525062404,0.018926860026736336,3.9917689674629133,10,NA,2015_2022,ucod_root3
C169,I25,495,0.1274131274131274,0.26251187840807294,0.06476680986789232,4.0531852494129295,1,NA,2015_2022,ucod_root3
C169,C34,278,0.07155727155727155,0.18871492598529957,0.04655965971765869,4.0531852494129295,2,NA,2015_2022,ucod_root3
C169,J44,265,0.0682110682110682,0.183156843180467,0.04518837208513866,4.0531852494129295,3,NA,2015_2022,ucod_root3
C169,G30,232,0.059716859716859715,0.16829052425828098,0.041520560720153726,4.0531852494129295,4,NA,2015_2022,ucod_root3
C169,I21,196,0.05045045045045045,0.1506835691891792,0.0371765808658769,4.0531852494129295,5,NA,2015_2022,ucod_root3
C169,F03,189,0.04864864864864865,0.1470712498901565,0.036285351110329475,4.0531852494129295,6,NA,2015_2022,ucod_root3
C169,I11,102,0.026254826254826256,0.09556508516107662,0.02357777384463699,4.0531852494129295,7,NA,2015_2022,ucod_root3
C169,C25,96,0.02471042471042471,0.09144166971635921,0.022560446683162035,4.0531852494129295,8,NA,2015_2022,ucod_root3
C169,E11,79,0.020334620334620336,0.07921209843409097,0.019543172482818096,4.0531852494129295,9,NA,2015_2022,ucod_root3
C169,G20,77,0.01981981981981982,0.07771495720797965,0.019173798488296586,4.0531852494129295,10,NA,2015_2022,ucod_root3
C17,I25,2201,0.1255132299270073,0.2604831422328375,0.06330239416525371,4.114901903280856,1,NA,2015_2022,ucod_root3
C17,C34,1241,0.07076870437956205,0.18741947764815411,0.04554652384270024,4.114901903280856,2,NA,2015_2022,ucod_root3
C17,J44,1231,0.07019844890510948,0.18647719988859535,0.04531753229400561,4.114901903280856,3,NA,2015_2022,ucod_root3
C17,G30,1044,0.059534671532846715,0.16795900227204522,0.04081725548259842,4.114901903280856,4,NA,2015_2022,ucod_root3
C17,I21,932,0.0531478102189781,0.15597172933154224,0.03790411849361082,4.114901903280856,5,NA,2015_2022,ucod_root3
C17,F03,849,0.0484146897810219,0.1465973569181968,0.0356259663933454,4.114901903280856,6,NA,2015_2022,ucod_root3
C17,I11,471,0.026859032846715328,0.09715323380984567,0.023610097176893656,4.114901903280856,7,NA,2015_2022,ucod_root3
C17,C50,380,0.02166970802919708,0.08303485264999874,0.02017906006065276,4.114901903280856,8,NA,2015_2022,ucod_root3
C17,C25,370,0.021099452554744526,0.08141241036271127,0.0197847755004318,4.114901903280856,9,NA,2015_2022,ucod_root3
C17,N18,344,0.019616788321167884,0.07712084392887628,0.01874184263478723,4.114901903280856,10,NA,2015_2022,ucod_root3
C170,I25,504,0.12976313079299692,0.26498209549827056,0.06620002161795135,4.002749380166604,1,NA,2015_2022,ucod_root3
C170,J44,284,0.07312049433573635,0.19125737175978444,0.04778150056245187,4.002749380166604,2,NA,2015_2022,ucod_root3
C170,C34,277,0.07131822863027806,0.1883231515275525,0.047048449363500756,4.002749380166604,3,NA,2015_2022,ucod_root3
C170,G30,251,0.06462409886714728,0.1770162565551332,0.044223667220395745,4.002749380166604,4,NA,2015_2022,ucod_root3
C170,I21,205,0.052780638516992794,0.15526009894591283,0.03878836374698297,4.002749380166604,5,NA,2015_2022,ucod_root3
C170,F03,182,0.04685890834191555,0.14341703756561908,0.03582963207145628,4.002749380166604,6,NA,2015_2022,ucod_root3
C170,I11,102,0.026261585993820804,0.09558292936275704,0.023879319009170306,4.002749380166604,7,NA,2015_2022,ucod_root3
C170,G20,89,0.022914521112255407,0.08652487562086451,0.021616361006659666,4.002749380166604,8,NA,2015_2022,ucod_root3
C170,C50,86,0.022142121524201853,0.08436753961162792,0.02107739745827313,4.002749380166604,9,NA,2015_2022,ucod_root3
C170,C25,82,0.021112255406797117,0.08144900353657335,0.02034826460536064,4.002749380166604,10,NA,2015_2022,ucod_root3
C171,I25,493,0.1275879917184265,0.26269717067697496,0.06478056100553545,4.055185175912998,1,NA,2015_2022,ucod_root3
C171,J44,268,0.06935817805383022,0.18508030164911385,0.04564040694083576,4.055185175912998,2,NA,2015_2022,ucod_root3
C171,C34,260,0.06728778467908902,0.18159469635672593,0.04478086412313862,4.055185175912998,3,NA,2015_2022,ucod_root3
C171,G30,229,0.05926501035196687,0.16746728465766064,0.04129707458302604,4.055185175912998,4,NA,2015_2022,ucod_root3
C171,I21,204,0.052795031055900624,0.15528804169347601,0.038293699290443364,4.055185175912998,5,NA,2015_2022,ucod_root3
C171,F03,198,0.05124223602484472,0.15225047893330718,0.03754464280389588,4.055185175912998,6,NA,2015_2022,ucod_root3
C171,I11,112,0.028985507246376812,0.10263650214600911,0.02530994213424574,4.055185175912998,7,NA,2015_2022,ucod_root3
C171,C50,101,0.02613871635610766,0.09525830888395602,0.02349049544020126,4.055185175912998,8,NA,2015_2022,ucod_root3
C171,C25,94,0.024327122153209108,0.0904035612908556,0.022293325056482,4.055185175912998,9,NA,2015_2022,ucod_root3
C171,C18,76,0.019668737060041408,0.0772730561551506,0.019055370544885927,4.055185175912998,10,NA,2015_2022,ucod_root3
C172,I25,708,0.12154506437768241,0.2561525992782916,0.06311835702327201,4.058290034131386,1,NA,2015_2022,ucod_root3
C172,J44,424,0.07278969957081545,0.19072217494208138,0.04699569851786172,4.058290034131386,2,NA,2015_2022,ucod_root3
C172,C34,406,0.06969957081545064,0.18564906682332366,0.045745638005653025,4.058290034131386,3,NA,2015_2022,ucod_root3
C172,G30,378,0.06489270386266094,0.17748284829249966,0.04373340663181238,4.058290034131386,4,NA,2015_2022,ucod_root3
C172,I21,325,0.055793991416309016,0.16102643025473876,0.03967839383101261,4.058290034131386,5,NA,2015_2022,ucod_root3
C172,F03,286,0.04909871244635193,0.14797971257298162,0.03646356256660556,4.058290034131386,6,NA,2015_2022,ucod_root3
C172,I11,156,0.026781115879828326,0.09694920005231945,0.023889174809328263,4.058290034131386,7,NA,2015_2022,ucod_root3
C172,C50,130,0.022317596566523604,0.08485997899350754,0.020910279521623817,4.058290034131386,8,NA,2015_2022,ucod_root3
C172,C25,127,0.02180257510729614,0.08341070444306685,0.020553164939311593,4.058290034131386,9,NA,2015_2022,ucod_root3
C172,C18,125,0.02145922746781116,0.08243777985260944,0.020313427369479265,4.058290034131386,10,NA,2015_2022,ucod_root3
C173,I25,508,0.13201663201663202,0.2673108890377377,0.0664994514669438,4.019745774453722,1,NA,2015_2022,ucod_root3
C173,C34,276,0.07172557172557173,0.1889902788760113,0.04701548045079911,4.019745774453722,2,NA,2015_2022,ucod_root3
C173,J44,271,0.07042619542619542,0.1868540768023643,0.04648405329258851,4.019745774453722,3,NA,2015_2022,ucod_root3
C173,G30,258,0.06704781704781705,0.18118661656208596,0.045074148149756806,4.019745774453722,4,NA,2015_2022,ucod_root3
C173,I21,200,0.05197505197505198,0.15368978405600628,0.03823370747292906,4.019745774453722,5,NA,2015_2022,ucod_root3
C173,F03,183,0.04755717255717256,0.14485071376995431,0.03603479471027974,4.019745774453722,6,NA,2015_2022,ucod_root3
C173,I11,101,0.02624740124740125,0.09554548279349744,0.02376903619146958,4.019745774453722,7,NA,2015_2022,ucod_root3
C173,C18,93,0.02416839916839917,0.08997192480062571,0.02238249129395572,4.019745774453722,8,NA,2015_2022,ucod_root3
C173,C25,88,0.02286902286902287,0.08639852800495072,0.021493530400362736,4.019745774453722,9,NA,2015_2022,ucod_root3
C173,C50,78,0.02027027027027027,0.07902567537356768,0.01965937146468104,4.019745774453722,10,NA,2015_2022,ucod_root3
C174,I25,513,0.13345473465140478,0.26877689138492694,0.06634398331186227,4.051262495371902,1,NA,2015_2022,ucod_root3
C174,J44,274,0.0712799167533819,0.18826028664265843,0.046469535572608286,4.051262495371902,2,NA,2015_2022,ucod_root3
C174,C34,269,0.06997918834547347,0.18611366754457973,0.045939671338796985,4.051262495371902,3,NA,2015_2022,ucod_root3
C174,F03,217,0.056451612903225805,0.1622629025471618,0.040052428775604734,4.051262495371902,4,NA,2015_2022,ucod_root3
C174,G30,209,0.05437044745057232,0.15832318269724316,0.03907996158681622,4.051262495371902,5,NA,2015_2022,ucod_root3
C174,I21,191,0.04968782518210198,0.1491626197529445,0.036818799059144036,4.051262495371902,6,NA,2015_2022,ucod_root3
C174,I11,116,0.030176899063475548,0.10563962413166571,0.02607572929484247,4.051262495371902,7,NA,2015_2022,ucod_root3
C174,C25,85,0.022112382934443287,0.08428394606035085,0.020804365591376883,4.051262495371902,8,NA,2015_2022,ucod_root3
C174,C18,74,0.019250780437044746,0.07604450366533949,0.018770569360097383,4.051262495371902,9,NA,2015_2022,ucod_root3
C174,E11,70,0.018210197710718003,0.07294592792998379,0.018005727353711604,4.051262495371902,10,NA,2015_2022,ucod_root3
C175,I25,540,0.12442396313364056,0.2593070652694725,0.0643487838024163,4.029711984389292,1,NA,2015_2022,ucod_root3
C175,J44,337,0.07764976958525345,0.19843761216637879,0.04924362161243945,4.029711984389292,2,NA,2015_2022,ucod_root3
C175,C34,325,0.0748847926267281,0.19408673837523774,0.048163923160541175,4.029711984389292,3,NA,2015_2022,ucod_root3
C175,G30,281,0.06474654377880185,0.17722909288727146,0.04398058560359638,4.029711984389292,4,NA,2015_2022,ucod_root3
C175,F03,220,0.05069124423963134,0.1511613957979861,0.03751171209842552,4.029711984389292,5,NA,2015_2022,ucod_root3
C175,I21,215,0.04953917050691244,0.14886479119305515,0.036941794294416755,4.029711984389292,6,NA,2015_2022,ucod_root3
C175,I11,123,0.028341013824884794,0.10099165171009448,0.025061754314285044,4.029711984389292,7,NA,2015_2022,ucod_root3
C175,C25,96,0.022119815668202765,0.08430484281570391,0.020920811001454345,4.029711984389292,8,NA,2015_2022,ucod_root3
C175,C18,88,0.020276497695852536,0.07904372523277178,0.019615229460313643,4.029711984389292,9,NA,2015_2022,ucod_root3
C175,C50,86,0.019815668202764977,0.07770282959730901,0.019282477233688696,4.029711984389292,10,NA,2015_2022,ucod_root3
C176,I25,498,0.13046895467644748,0.2657156793054355,0.06606131258635041,4.022258548951958,1,NA,2015_2022,ucod_root3
C176,C34,297,0.07780979827089338,0.19868637947103263,0.049396720039989093,4.022258548951958,2,NA,2015_2022,ucod_root3
C176,J44,263,0.06890227927691904,0.18431814603333593,0.045824539569034414,4.022258548951958,3,NA,2015_2022,ucod_root3
C176,G30,230,0.06025674613570867,0.16926968065996015,0.04208324218841307,4.022258548951958,4,NA,2015_2022,ucod_root3
C176,I21,196,0.051349227141734344,0.1524612672593355,0.037904392620176273,4.022258548951958,5,NA,2015_2022,ucod_root3
C176,F03,193,0.0505632695834425,0.15090758808519425,0.037518122280954525,4.022258548951958,6,NA,2015_2022,ucod_root3
C176,C25,105,0.02750851454021483,0.09884523677540194,0.024574560678392275,4.022258548951958,7,NA,2015_2022,ucod_root3
C176,I11,95,0.02488865601257532,0.0919223474741277,0.02285341589940285,4.022258548951958,8,NA,2015_2022,ucod_root3
C176,C50,87,0.022792769190463715,0.08618657015087404,0.021427406791970364,4.022258548951958,9,NA,2015_2022,ucod_root3
C176,C18,81,0.02122085407388001,0.08175908900809432,0.02032666175310822,4.022258548951958,10,NA,2015_2022,ucod_root3
C177,I25,657,0.12473894057338143,0.2596481215219665,0.06301694376599057,4.120290607652338,1,NA,2015_2022,ucod_root3
C177,C34,366,0.06948927283083349,0.1852989056969851,0.04497229038962493,4.120290607652338,2,NA,2015_2022,ucod_root3
C177,J44,357,0.06778052022023923,0.18242994423015738,0.04427598963319299,4.120290607652338,3,NA,2015_2022,ucod_root3
C177,G30,307,0.05828745016138219,0.16567441064593336,0.04020939938999386,4.120290607652338,4,NA,2015_2022,ucod_root3
C177,I21,288,0.054680083539016516,0.15891430661326442,0.038568713167494446,4.120290607652338,5,NA,2015_2022,ucod_root3
C177,F03,251,0.047655211695462316,0.14505118347603055,0.03520411477934026,4.120290607652338,6,NA,2015_2022,ucod_root3
C177,I11,153,0.029048794380102525,0.10279724313801328,0.024949027368869295,4.120290607652338,7,NA,2015_2022,ucod_root3
C177,C25,129,0.02449212075185115,0.09085116615733843,0.02204969862771492,4.120290607652338,8,NA,2015_2022,ucod_root3
C177,C50,97,0.018416555914182647,0.07356502912000391,0.017854330222090778,4.120290607652338,9,NA,2015_2022,ucod_root3
C177,C18,95,0.018036833111828365,0.07242400534438402,0.017577402237083907,4.120290607652338,10,NA,2015_2022,ucod_root3
C178,I25,470,0.12365167061299658,0.2584674517006098,0.06266167697071451,4.124809041121049,1,NA,2015_2022,ucod_root3
C178,C34,251,0.06603525388055775,0.17945519573644403,0.043506303915507166,4.124809041121049,2,NA,2015_2022,ucod_root3
C178,J44,241,0.06340436727177058,0.17488335465802712,0.042397927495450065,4.124809041121049,3,NA,2015_2022,ucod_root3
C178,G30,231,0.06077348066298342,0.17020231681293926,0.04126307790643354,4.124809041121049,4,NA,2015_2022,ucod_root3
C178,I21,206,0.05419626414101552,0.1579898763065329,0.03830234920732091,4.124809041121049,5,NA,2015_2022,ucod_root3
C178,F03,191,0.05024993422783478,0.15028479184952387,0.03643436347023696,4.124809041121049,6,NA,2015_2022,ucod_root3
C178,I11,122,0.032096816627203366,0.11038090180458592,0.02676024531176512,4.124809041121049,7,NA,2015_2022,ucod_root3
C178,C25,83,0.02183635885293344,0.08350614193080506,0.020244850391452206,4.124809041121049,8,NA,2015_2022,ucod_root3
C178,C18,76,0.019994738226782424,0.07822513701168685,0.018964547505555956,4.124809041121049,9,NA,2015_2022,ucod_root3
C178,C50,69,0.018153117600631413,0.07277426849330366,0.017643063658899692,4.124809041121049,10,NA,2015_2022,ucod_root3
C179,I25,536,0.12007168458781362,0.25451190856694106,0.06253769109429407,4.069736252065799,1,NA,2015_2022,ucod_root3
C179,J44,335,0.0750448028673835,0.19434127255803915,0.047752792938213495,4.069736252065799,2,NA,2015_2022,ucod_root3
C179,C34,326,0.07302867383512544,0.19110896460537347,0.046958562611610646,4.069736252065799,3,NA,2015_2022,ucod_root3
C179,G30,256,0.05734767025089606,0.16393537259249227,0.0402815716888972,4.069736252065799,4,NA,2015_2022,ucod_root3
C179,I21,242,0.05421146953405018,0.15801899468030453,0.03882782197497296,4.069736252065799,5,NA,2015_2022,ucod_root3
C179,F03,200,0.044802867383512544,0.13913454917173432,0.034187608374156825,4.069736252065799,6,NA,2015_2022,ucod_root3
C179,I11,135,0.03024193548387097,0.10580218928294509,0.025997308604271314,4.069736252065799,7,NA,2015_2022,ucod_root3
C179,C18,101,0.022625448028673834,0.0857205821481202,0.0210629330351834,4.069736252065799,8,NA,2015_2022,ucod_root3
C179,C50,96,0.021505376344086023,0.08256886693749055,0.020288505648389025,4.069736252065799,9,NA,2015_2022,ucod_root3
C179,C25,89,0.019937275985663083,0.0780577078752871,0.0191800409266485,4.069736252065799,10,NA,2015_2022,ucod_root3
C18,I25,2058,0.12576387191395746,0.2607524185250914,0.06335961579692777,4.11543560113783,1,NA,2015_2022,ucod_root3
C18,C34,1145,0.06997066731850403,0.18609952589249493,0.04521988531202928,4.11543560113783,2,NA,2015_2022,ucod_root3
C18,J44,1133,0.06923735028110486,0.18487859868113624,0.04492321508566949,4.11543560113783,3,NA,2015_2022,ucod_root3
C18,G30,988,0.06037643607919824,0.16948609781995871,0.04118302756896486,4.11543560113783,4,NA,2015_2022,ucod_root3
C18,I21,873,0.05334881447078954,0.15636022829149698,0.037993603459198035,4.11543560113783,5,NA,2015_2022,ucod_root3
C18,F03,787,0.04809337570276216,0.14594467878925044,0.03546275362659055,4.11543560113783,6,NA,2015_2022,ucod_root3
C18,I11,460,0.02811048643363481,0.1003997672451985,0.02439590288265964,4.11543560113783,7,NA,2015_2022,ucod_root3
C18,C25,380,0.023221706184307016,0.08737556673215387,0.021231183087398183,4.11543560113783,8,NA,2015_2022,ucod_root3
C18,C50,340,0.020777316059643117,0.08048910882970471,0.01955785890743891,4.11543560113783,9,NA,2015_2022,ucod_root3
C18,C18,335,0.020471767294060132,0.07960873645319694,0.019343939297989943,4.11543560113783,10,NA,2015_2022,ucod_root3
C180,I25,561,0.1260957518543493,0.26110820406472396,0.06381402316599658,4.091705727211632,1,NA,2015_2022,ucod_root3
C180,C34,313,0.07035288828950326,0.18673284801151338,0.04563692026277899,4.091705727211632,2,NA,2015_2022,ucod_root3
C180,J44,292,0.06563272645538323,0.17876259877119036,0.0436890164369204,4.091705727211632,3,NA,2015_2022,ucod_root3
C180,G30,284,0.06383456956619465,0.17563828984291602,0.042925445169442314,4.091705727211632,4,NA,2015_2022,ucod_root3
C180,F03,233,0.052371319397617445,0.15446376922836583,0.03775045898367378,4.091705727211632,5,NA,2015_2022,ucod_root3
C180,I21,223,0.050123623286131715,0.15003317995822452,0.036667636912507726,4.091705727211632,6,NA,2015_2022,ucod_root3
C180,I11,133,0.029894358282760172,0.10493175361737701,0.025644990283522826,4.091705727211632,7,NA,2015_2022,ucod_root3
C180,C50,115,0.025848505282085862,0.09448927574307059,0.02309288156151494,4.091705727211632,8,NA,2015_2022,ucod_root3
C180,C18,92,0.02067880422566869,0.08020576240630348,0.01960203586316095,4.091705727211632,9,NA,2015_2022,ucod_root3
C180,C25,89,0.02000449539222297,0.07825355028895871,0.01912492136678803,4.091705727211632,10,NA,2015_2022,ucod_root3
C181,I25,470,0.1261744966442953,0.26119249260979627,0.06451331004859866,4.048660538624306,1,NA,2015_2022,ucod_root3
C181,C34,278,0.07463087248322148,0.193682116177235,0.0478385664417907,4.048660538624306,2,NA,2015_2022,ucod_root3
C181,J44,244,0.06550335570469798,0.1785394773012058,0.04409840627484954,4.048660538624306,3,NA,2015_2022,ucod_root3
C181,G30,242,0.06496644295302013,0.17761074521529868,0.043869013843192944,4.048660538624306,4,NA,2015_2022,ucod_root3
C181,F03,197,0.05288590604026846,0.15546438260641807,0.03839896704682564,4.048660538624306,5,NA,2015_2022,ucod_root3
C181,I21,183,0.04912751677852349,0.14803771381715966,0.03656461498929752,4.048660538624306,6,NA,2015_2022,ucod_root3
C181,I11,100,0.026845637583892617,0.0971181730154515,0.023987729296872908,4.048660538624306,7,NA,2015_2022,ucod_root3
C181,C18,87,0.023355704697986576,0.08774537424371533,0.021672692340249974,4.048660538624306,8,NA,2015_2022,ucod_root3
C181,C50,85,0.022818791946308724,0.08625893270268031,0.021305548311538667,4.048660538624306,9,NA,2015_2022,ucod_root3
C181,C25,84,0.022550335570469798,0.08551099272094204,0.021120810674336705,4.048660538624306,10,NA,2015_2022,ucod_root3
C182,I25,475,0.12772250605001345,0.26283954361332446,0.06566873717248702,4.002506442646279,1,NA,2015_2022,ucod_root3
C182,J44,284,0.07636461414358699,0.19642779861170673,0.04907619798404057,4.002506442646279,2,NA,2015_2022,ucod_root3
C182,C34,247,0.06641570314600699,0.18010754881752675,0.04499869054512943,4.002506442646279,3,NA,2015_2022,ucod_root3
C182,G30,235,0.06318902930895402,0.17450437651210382,0.04359877467098574,4.002506442646279,4,NA,2015_2022,ucod_root3
C182,F03,210,0.056466792148426995,0.16229135204990489,0.04054743056018795,4.002506442646279,5,NA,2015_2022,ucod_root3
C182,I21,195,0.052433449852110785,0.15458484925933264,0.03862201135074951,4.002506442646279,6,NA,2015_2022,ucod_root3
C182,I11,112,0.030115622479161063,0.10548632883424502,0.026355067842065025,4.002506442646279,7,NA,2015_2022,ucod_root3
C182,C25,84,0.0225867168593708,0.08561254014166915,0.021389732001297155,4.002506442646279,8,NA,2015_2022,ucod_root3
C182,C18,72,0.01936004302231783,0.0763665410576631,0.01907967973367532,4.002506442646279,9,NA,2015_2022,ucod_root3
C182,G20,68,0.018284485076633505,0.07316906760820907,0.018280811950382007,4.002506442646279,10,NA,2015_2022,ucod_root3
C183,I25,597,0.136083884203328,0.27141710082079923,0.0669133508175499,4.056247333373903,1,NA,2015_2022,ucod_root3
C183,C34,303,0.06906770002279462,0.18459503829132073,0.04550882210079098,4.056247333373903,2,NA,2015_2022,ucod_root3
C183,J44,295,0.06724413038522908,0.1815205233015241,0.04475085180531609,4.056247333373903,3,NA,2015_2022,ucod_root3
C183,G30,260,0.05926601322087987,0.16746911562324557,0.04128671204177981,4.056247333373903,4,NA,2015_2022,ucod_root3
C183,I21,235,0.053567358103487575,0.156781767939408,0.03865192505630572,4.056247333373903,5,NA,2015_2022,ucod_root3
C183,F03,222,0.05060405744244358,0.15098851636272018,0.03722369568552198,4.056247333373903,6,NA,2015_2022,ucod_root3
C183,I11,131,0.02986095281513563,0.10484788436595013,0.025848493878389767,4.056247333373903,7,NA,2015_2022,ucod_root3
C183,C50,90,0.020515158422612263,0.07973403482453507,0.019657093927310874,4.056247333373903,8,NA,2015_2022,ucod_root3
C183,C25,89,0.020287212217916573,0.07907477622467121,0.01949456473575009,4.056247333373903,9,NA,2015_2022,ucod_root3
C183,G31,86,0.019603373603829497,0.07708151584738837,0.01900315969718581,4.056247333373903,10,NA,2015_2022,ucod_root3
C184,I25,584,0.13754121526142252,0.27285861731277083,0.06777280498656092,4.026078267925868,1,NA,2015_2022,ucod_root3
C184,J44,296,0.06971267074894018,0.1856708581323565,0.04611705132796868,4.026078267925868,2,NA,2015_2022,ucod_root3
C184,C34,293,0.06900612341026849,0.18449201359894424,0.045824249138104754,4.026078267925868,3,NA,2015_2022,ucod_root3
C184,I21,258,0.06076307112576543,0.17018357249037416,0.04227030901166468,4.026078267925868,4,NA,2015_2022,ucod_root3
